animal,pair,window_bins,window_ms,mean_ifi,n_ccs,wmean_ifi
75,V1-RSC,4,40,0.013018664951678496,10,0.008152253032138151
75,V1-RSC,5,50,0.010462421052382941,10,0.006664568798943101
75,V1-RSC,6,60,0.008343582522418862,10,0.005370440923183565
75,V1-RSC,7,70,0.0071185024600854616,10,0.0055065742397011905
75,V1-RSC,8,80,0.00547208361770117,10,0.005394860158625911
75,V1-RSC,9,90,0.004162461857351365,10,0.004985713445835914
75,V1-RSC,10,100,0.0026053255036877455,10,0.004474174708124321
75,V1-RSC,11,110,0.002140026363548405,10,0.004591414308370016
75,V1-RSC,12,120,0.002132850087749812,10,0.00496701240731054
75,V1-RSC,13,130,0.0018257992754538523,10,0.005084444400869452
75,V1-RSC,14,140,0.0011035473662804177,10,0.0050464311899793895
75,V1-RSC,15,150,0.0002629874683087258,10,0.004978331050472057
75,V1-RSC,16,160,0.00010390004546165788,10,0.0051591093221263
75,V1-RSC,17,170,-0.000195243839647748,10,0.005304626556017866
75,V1-RSC,18,180,-0.00017893716041045456,10,0.005666275969437158
75,V1-RSC,19,190,-0.00014944633938895473,10,0.005998747385848545
75,V1-RSC,20,200,-0.0002391949486660227,10,0.006348963049801443
75,V1-RSC,21,210,-0.00017401081182320116,10,0.0068205463840703435
75,V1-RSC,22,220,0.00042046617874573965,10,0.00761161913812123
75,V1-RSC,23,230,0.0012881755706447104,10,0.008531325094533516
75,V1-RSC,24,240,0.0019098462851513582,10,0.009273856854240665
75,V1-RSC,25,250,0.0026840384752808166,10,0.010043661396950239
77,CA1-DG,1,10,-0.09675215278985572,4,-0.18824287327098976
77,CA1-DG,2,20,-0.01685862992126891,4,-0.14673296428147128
77,CA1-DG,3,30,0.0040092664008692935,4,-0.12192781000979092
77,CA1-DG,4,40,-0.06844749102164055,4,-0.12968649842960206
77,CA1-DG,5,50,-0.05959436059442547,4,-0.09809830124059046
77,CA1-DG,6,60,-0.03381814146776832,4,-0.06887834947700268
77,CA1-DG,7,70,-0.01864670834450688,4,-0.06275641795483092
77,CA1-DG,8,80,0.01856983423065442,4,-0.038277019494689264
77,CA1-DG,9,90,0.04600996103752547,4,-0.021896945497869774
77,CA1-DG,10,100,0.05951997579278662,4,-0.010818298382802701
77,CA1-DG,11,110,0.07301877921052594,4,0.005886529739605572
77,CA1-DG,12,120,0.05009675289145244,4,0.005946165116868223
77,CA1-DG,13,130,0.039931560922653236,4,0.006216528199856121
77,CA1-DG,14,140,0.035270024928703514,4,-0.003641343073793182
77,CA1-DG,15,150,0.022422142436820593,4,-0.016481203614375328
77,CA1-DG,16,160,0.017532971920834528,4,-0.020415432139413478
77,CA1-DG,17,170,0.016774106978706113,4,-0.02419200773837009
77,CA1-DG,18,180,0.012623890049657915,4,-0.027083820336681715
77,CA1-DG,19,190,-0.0024403445723744505,4,-0.03267355512524874
77,CA1-DG,20,200,-0.004641023902306973,4,-0.03316165848016693
77,CA1-DG,21,210,-0.00463455162143471,4,-0.03335382337610491
77,CA1-DG,22,220,-0.02037659994439761,4,-0.04105017026224998
77,CA1-DG,23,230,-0.0159207491692154,4,-0.037912090651972125
77,CA1-DG,24,240,-0.005640515604451848,4,-0.03180914362851357
77,CA1-DG,25,250,-0.016477365022661908,4,-0.03508232731893994
77,CA1-RSC,1,10,0.026449676869335966,8,0.028279060056690872
77,CA1-RSC,2,20,0.03222617934591116,8,0.03987798924966193
77,CA1-RSC,3,30,0.035593114818238236,8,0.046247634644675815
77,CA1-RSC,4,40,0.039925711827297525,8,0.04824394393518187
77,CA1-RSC,5,50,0.03413975346531001,8,0.04581927652456512
77,CA1-RSC,6,60,0.028696214459107087,8,0.04220144133540424
77,CA1-RSC,7,70,0.02498610347259206,8,0.036902087670823217
77,CA1-RSC,8,80,0.01771874221561569,8,0.029789156221602914
77,CA1-RSC,9,90,0.014971473123141713,8,0.024554922878811843
77,CA1-RSC,10,100,0.007798044646543087,8,0.01749552272657642
77,CA1-RSC,11,110,0.0027139110651401123,8,0.01127376364978139
77,CA1-RSC,12,120,0.0016654708500033867,8,0.00815334151755667
77,CA1-RSC,13,130,0.001755922182343262,8,0.007494686430930323
77,CA1-RSC,14,140,0.00408430971053185,8,0.00865834844651424
77,CA1-RSC,15,150,0.008225540262245179,8,0.011091004642557684
77,CA1-RSC,16,160,0.013471539809354659,8,0.01464716359674517
77,CA1-RSC,17,170,0.01695417279334692,8,0.01765630336965004
77,CA1-RSC,18,180,0.018543018372217442,8,0.019849145585052214
77,CA1-RSC,19,190,0.018694462415779267,8,0.020273209497331315
77,CA1-RSC,20,200,0.018337388420207646,8,0.02052346976161012
77,CA1-RSC,21,210,0.01747681968650422,8,0.02005317234492557
77,CA1-RSC,22,220,0.016813822011903106,8,0.01921337571011413
77,CA1-RSC,23,230,0.016032775158481834,8,0.018132553221606944
77,CA1-RSC,24,240,0.013521572969034331,8,0.01650631642432843
77,CA1-RSC,25,250,0.013141835360964383,8,0.01568637534144397
77,CA1-SUB,1,10,0.027956537813822888,3,-0.025297626542571967
77,CA1-SUB,2,20,-0.029823713453040353,3,-0.056815067015146804
77,CA1-SUB,3,30,-0.12454233277118427,3,-0.1378560158836301
77,CA1-SUB,4,40,-0.030876366026847357,3,-0.05950691167781068
77,CA1-SUB,5,50,0.001810155130409441,3,-0.018747559215978152
77,CA1-SUB,6,60,-0.02968920980652003,3,-0.028459693216970706
77,CA1-SUB,7,70,-0.010648720515034888,3,-0.0074329281207189905
77,CA1-SUB,8,80,0.009858437958043817,3,0.0048878929980968495
77,CA1-SUB,9,90,-0.020476214917216715,3,-0.024807875558537775
77,CA1-SUB,10,100,-0.021351353973457665,3,-0.0246972930554062
77,CA1-SUB,11,110,0.018648530845359747,3,0.0068862484751324934
77,CA1-SUB,12,120,0.037440412025859175,3,0.021214109401085528
77,CA1-SUB,13,130,0.03258092365944116,3,0.016784275036100645
77,CA1-SUB,14,140,0.04628107255567931,3,0.029087277467927605
77,CA1-SUB,15,150,0.04680020546770236,3,0.030668930373500332
77,CA1-SUB,16,160,0.04166574212236316,3,0.02346810538032236
77,CA1-SUB,17,170,0.03983690190314386,3,0.021139591082054713
77,CA1-SUB,18,180,0.05336515415485385,3,0.03259561085887945
77,CA1-SUB,19,190,0.04203095605389345,3,0.02564796117655266
77,CA1-SUB,20,200,0.04733250026781329,3,0.03062980998883185
77,CA1-SUB,21,210,0.044190574392324704,3,0.03330135147185308
77,CA1-SUB,22,220,0.05671103998725031,3,0.04389113619309796
77,CA1-SUB,23,230,0.03563492124324349,3,0.0313797499195081
77,CA1-SUB,24,240,0.023877895332153908,3,0.025537966358818366
77,CA1-SUB,25,250,0.027532277532277476,3,0.029351631392447657
77,CA1-V1,1,10,-0.08495854144466443,5,-0.038101374006833236
77,CA1-V1,2,20,-0.07216016127904369,5,-0.035442079314400854
77,CA1-V1,3,30,-0.059393321985387694,5,-0.02595962614459737
77,CA1-V1,4,40,-0.06386420198959668,5,-0.030090290283909565
77,CA1-V1,5,50,-0.07915623182301787,5,-0.037528283590932174
77,CA1-V1,6,60,-0.0954535145962581,5,-0.049275743198649156
77,CA1-V1,7,70,-0.09103499060243633,5,-0.04680114107177101
77,CA1-V1,8,80,-0.08186811170387209,5,-0.041433549062391405
77,CA1-V1,9,90,-0.07594943425107799,5,-0.03785808641665747
77,CA1-V1,10,100,-0.07427081422538108,5,-0.03688660681593799
77,CA1-V1,11,110,-0.07467526054348639,5,-0.0369921705382357
77,CA1-V1,12,120,-0.07837091532724534,5,-0.038835977416189944
77,CA1-V1,13,130,-0.06990008964560032,5,-0.03531203982720368
77,CA1-V1,14,140,-0.07150480972050252,5,-0.03677775495478557
77,CA1-V1,15,150,-0.0712175381372378,5,-0.03796285191898651
77,CA1-V1,16,160,-0.07775319867688077,5,-0.042888464456364836
77,CA1-V1,17,170,-0.0801647119692929,5,-0.045122228719724
77,CA1-V1,18,180,-0.07999431424774228,5,-0.04518586825807946
77,CA1-V1,19,190,-0.07885359151575297,5,-0.04526712309418008
77,CA1-V1,20,200,-0.0757374952264637,5,-0.04485104546242722
77,CA1-V1,21,210,-0.07459964741861619,5,-0.04449090383596766
77,CA1-V1,22,220,-0.06868315130959783,5,-0.04193775791673903
77,CA1-V1,23,230,-0.07292326349055833,5,-0.044315453782887614
77,CA1-V1,24,240,-0.07838779032796821,5,-0.048018820540585316
77,CA1-V1,25,250,-0.08053951537131063,5,-0.049461790385400044
77,RSC-SUB,1,10,-0.03952433803367276,6,-0.035881474573031355
77,RSC-SUB,2,20,-0.0548397607982986,6,-0.04215858966668611
77,RSC-SUB,3,30,-0.04119274028263531,6,-0.035135587833784156
77,RSC-SUB,4,40,-0.020365873288931965,6,-0.025128649317138638
77,RSC-SUB,5,50,-0.02284504113945392,6,-0.02436363064784555
77,RSC-SUB,6,60,-0.023750136564525473,6,-0.020699843389945963
77,RSC-SUB,7,70,-0.010327635233605166,6,-0.014309248566948032
77,RSC-SUB,8,80,0.012118211422729891,6,-0.006164693121038745
77,RSC-SUB,9,90,0.02068920367531552,6,-0.0018428017419285254
77,RSC-SUB,10,100,0.024033220372567433,6,4.2592459930746e-05
77,RSC-SUB,11,110,0.028400409674293376,6,0.0029112331465100906
77,RSC-SUB,12,120,0.016659421518700947,6,0.0026862712435572885
77,RSC-SUB,13,130,0.016540957406377683,6,0.0036565588106785016
77,RSC-SUB,14,140,0.013471741328763219,6,0.004109324059594513
77,RSC-SUB,15,150,0.015590048834046822,6,0.004953721180162925
77,RSC-SUB,16,160,0.016173370854179924,6,0.005359327510671688
77,RSC-SUB,17,170,0.01540020445861412,6,0.0063324452639421155
77,RSC-SUB,18,180,0.019062536817749942,6,0.008425758025012595
77,RSC-SUB,19,190,0.01983500436799897,6,0.009492490847959377
77,RSC-SUB,20,200,0.01631181446114244,6,0.00941079663898554
77,RSC-SUB,21,210,0.0042327146583489095,6,0.006271116630481724
77,RSC-SUB,22,220,-0.002779878025774616,6,0.004672818025164446
77,RSC-SUB,23,230,0.00033934648584114127,6,0.005418406075571796
77,RSC-SUB,24,240,0.009391982345779338,6,0.007853858997213628
77,RSC-SUB,25,250,0.012314201421374479,6,0.00939732055100243
77,V1-RSC,1,10,0.011678596697222711,10,0.009830683734021723
77,V1-RSC,2,20,0.010505506005698228,10,0.011891426709226839
77,V1-RSC,3,30,0.012720639956154616,10,0.014917952540998734
77,V1-RSC,4,40,0.013950169562439756,10,0.0167637910146081
77,V1-RSC,5,50,0.009189939194537654,10,0.014981799422621228
77,V1-RSC,6,60,0.009120372953949232,10,0.014917128222802365
77,V1-RSC,7,70,0.008729298924876724,10,0.015308459423333143
77,V1-RSC,8,80,0.008739212753233,10,0.01570947943957552
77,V1-RSC,9,90,0.008070709450800514,10,0.015876296479570198
77,V1-RSC,10,100,0.009692846204443054,10,0.016769676592369945
77,V1-RSC,11,110,0.01047128618062538,10,0.017302723296367558
77,V1-RSC,12,120,0.011021346289485317,10,0.01755738493062299
77,V1-RSC,13,130,0.01062400678760109,10,0.017325786266349962
77,V1-RSC,14,140,0.009230048114894177,10,0.016710737556935532
77,V1-RSC,15,150,0.008179577393798253,10,0.01625595336960197
77,V1-RSC,16,160,0.007345558562370888,10,0.015798258988977534
77,V1-RSC,17,170,0.006146053785407271,10,0.015283283642208944
77,V1-RSC,18,180,0.005536083805080453,10,0.01514809597354444
77,V1-RSC,19,190,0.005112198040001797,10,0.01520207778217277
77,V1-RSC,20,200,0.005513652222035263,10,0.015437224172297296
77,V1-RSC,21,210,0.00595421487982746,10,0.01579826499153788
77,V1-RSC,22,220,0.0059511871795753304,10,0.016004270979386125
77,V1-RSC,23,230,0.006406872211200912,10,0.01635691390320207
77,V1-RSC,24,240,0.006193437947647961,10,0.01623341931525933
77,V1-RSC,25,250,0.0061963143286983945,10,0.01627654338809685
98,CA1-RSC,1,10,-0.052506859681092304,9,0.03248486675676701
98,CA1-RSC,2,20,-0.013182321436668615,9,0.05591079480323767
98,CA1-RSC,3,30,-0.0008922772982904232,9,0.06567331729979886
98,CA1-RSC,4,40,0.005959085631108644,9,0.07058031288479069
98,CA1-RSC,5,50,0.010391110458090911,9,0.07051416033766973
98,CA1-RSC,6,60,0.018994881404728645,9,0.06919790920694281
98,CA1-RSC,7,70,0.02168922195533745,9,0.06773167397606167
98,CA1-RSC,8,80,0.022673849835812124,9,0.06700629091415221
98,CA1-RSC,9,90,0.03463836468360509,9,0.06854758301005369
98,CA1-RSC,10,100,0.029603810841302963,9,0.0610780733455241
98,CA1-RSC,11,110,0.03273204082656338,9,0.05801943999527559
98,CA1-RSC,12,120,0.03819051827234346,9,0.05601670854990428
98,CA1-RSC,13,130,0.036276685169505024,9,0.05228530499263264
98,CA1-RSC,14,140,0.03431148642043897,9,0.05093065105736907
98,CA1-RSC,15,150,0.033899140416110855,9,0.05093165255267567
98,CA1-RSC,16,160,0.03628601779985191,9,0.0520562299869096
98,CA1-RSC,17,170,0.03701193497704389,9,0.0533126657656639
98,CA1-RSC,18,180,0.037467871133909356,9,0.053233920633985514
98,CA1-RSC,19,190,0.0363764937388607,9,0.05202838861425557
98,CA1-RSC,20,200,0.03423431580327593,9,0.04962238523590873
98,CA1-RSC,21,210,0.036526054427922866,9,0.04951009529779004
98,CA1-RSC,22,220,0.03718832032919002,9,0.04927088452548443
98,CA1-RSC,23,230,0.03086945016639154,9,0.0454005607939875
98,CA1-RSC,24,240,0.0308404862421842,9,0.04351734452232046
98,CA1-RSC,25,250,0.02992208203231764,9,0.04181901832525992
100,CA1-DG,1,10,-0.039988076591109784,10,-0.03051621151201318
100,CA1-DG,2,20,-0.05476339030288785,10,-0.033188775270119264
100,CA1-DG,3,30,-0.062308320925401194,10,-0.03635330200312359
100,CA1-DG,4,40,-0.06561358800166053,10,-0.04334691685643326
100,CA1-DG,5,50,-0.07194630534653271,10,-0.050126946970887015
100,CA1-DG,6,60,-0.0731426451441371,10,-0.05418067146989226
100,CA1-DG,7,70,-0.07073690718938029,10,-0.053672391756055246
100,CA1-DG,8,80,-0.06259759754775367,10,-0.0494932489704931
100,CA1-DG,9,90,-0.05830751322423313,10,-0.04729317866110311
100,CA1-DG,10,100,-0.0577473143203673,10,-0.047900865632237624
100,CA1-DG,11,110,-0.0582154216224709,10,-0.04990116678737165
100,CA1-DG,12,120,-0.056554596402316505,10,-0.05042515188437764
100,CA1-DG,13,130,-0.05532621395367597,10,-0.04991011387040319
100,CA1-DG,14,140,-0.05288737504652197,10,-0.04744559929340527
100,CA1-DG,15,150,-0.05128582737393629,10,-0.044508965678410464
100,CA1-DG,16,160,-0.04854197156193256,10,-0.041462238875989835
100,CA1-DG,17,170,-0.045203234270961325,10,-0.03902684198180577
100,CA1-DG,18,180,-0.04481902986605254,10,-0.038932753457516574
100,CA1-DG,19,190,-0.04591154569084719,10,-0.04011358346186389
100,CA1-DG,20,200,-0.04762089953249947,10,-0.04124778590157878
100,CA1-DG,21,210,-0.04641716450810264,10,-0.0412210018132272
100,CA1-DG,22,220,-0.045696922562871924,10,-0.04105669985650331
100,CA1-DG,23,230,-0.04723403709866124,10,-0.041964790743362686
100,CA1-DG,24,240,-0.05117965088120966,10,-0.043879680067169295
100,CA1-DG,25,250,-0.05246054360140421,10,-0.04530174437462792
100,CA1-RSC,1,10,0.0038315804776451468,10,0.005328075018424582
100,CA1-RSC,2,20,0.022145036631863454,10,0.01786353100589936
100,CA1-RSC,3,30,0.041704363416551996,10,0.03410391787846691
100,CA1-RSC,4,40,0.0441880761993716,10,0.043859840308671814
100,CA1-RSC,5,50,0.048224252824838665,10,0.050499268616915255
100,CA1-RSC,6,60,0.06045808438438164,10,0.05808834833110391
100,CA1-RSC,7,70,0.0656555527038601,10,0.06021566791282984
100,CA1-RSC,8,80,0.07156185101665169,10,0.06361908356752782
100,CA1-RSC,9,90,0.07782695371271071,10,0.06632027577400933
100,CA1-RSC,10,100,0.08603929929646102,10,0.06887647599547211
100,CA1-RSC,11,110,0.08878961378110492,10,0.07012505287250886
100,CA1-RSC,12,120,0.0895390887714412,10,0.07175486289625747
100,CA1-RSC,13,130,0.09154759320941523,10,0.07280325464678933
100,CA1-RSC,14,140,0.08779168699486097,10,0.07070649208116483
100,CA1-RSC,15,150,0.0825608170044547,10,0.06828675492515049
100,CA1-RSC,16,160,0.0847329764655358,10,0.06990037115185378
100,CA1-RSC,17,170,0.08606566986369592,10,0.0699144225221115
100,CA1-RSC,18,180,0.08421236756485416,10,0.06897440169585126
100,CA1-RSC,19,190,0.08382127942173855,10,0.06853371889961715
100,CA1-RSC,20,200,0.08396573898149921,10,0.06930920446986454
100,CA1-RSC,21,210,0.08137889854292836,10,0.06856622824348516
100,CA1-RSC,22,220,0.08062432504237425,10,0.06886670268119215
100,CA1-RSC,23,230,0.08239623435032618,10,0.06973528342561211
100,CA1-RSC,24,240,0.0839435508107634,10,0.07057304097416965
100,CA1-RSC,25,250,0.08231831868921749,10,0.07010770697882286
100,CA1-SUB,1,10,-0.02384262436654938,10,-0.0403841379334316
100,CA1-SUB,2,20,-0.024238732437356046,10,-0.04687115148895703
100,CA1-SUB,3,30,-0.021093323107761484,10,-0.035361841300227924
100,CA1-SUB,4,40,0.004502532485857786,10,-0.010908773798072166
100,CA1-SUB,5,50,0.01504659635231713,10,0.005726264018597497
100,CA1-SUB,6,60,0.03519700587554348,10,0.019139594354213755
100,CA1-SUB,7,70,0.03993882234414431,10,0.022324915888439663
100,CA1-SUB,8,80,0.032895176564018754,10,0.017126699289806997
100,CA1-SUB,9,90,0.03150521076228032,10,0.015184163382782034
100,CA1-SUB,10,100,0.03364336224750321,10,0.019052645874558287
100,CA1-SUB,11,110,0.034796836126021205,10,0.022460147634780273
100,CA1-SUB,12,120,0.02629047874273094,10,0.02294618484045835
100,CA1-SUB,13,130,0.026106982691882125,10,0.02434434107513782
100,CA1-SUB,14,140,0.019877993073958537,10,0.020856862673104912
100,CA1-SUB,15,150,0.019883610191870772,10,0.01962533847306621
100,CA1-SUB,16,160,0.025459168980862916,10,0.020301522277444015
100,CA1-SUB,17,170,0.033477460576697135,10,0.022612594634448663
100,CA1-SUB,18,180,0.03699623179800755,10,0.023736462926337666
100,CA1-SUB,19,190,0.03775052242394141,10,0.024668424369713636
100,CA1-SUB,20,200,0.031033153668710577,10,0.02285726561080707
100,CA1-SUB,21,210,0.031724015917040035,10,0.02298923605317459
100,CA1-SUB,22,220,0.03372807047943282,10,0.023026229517996266
100,CA1-SUB,23,230,0.035007227915263006,10,0.023015068321837747
100,CA1-SUB,24,240,0.0335870104721214,10,0.02224544818696344
100,CA1-SUB,25,250,0.035324969906970184,10,0.023069990451561728
100,CA1-V1,1,10,-0.008416461983467299,10,-0.008735515302510143
100,CA1-V1,2,20,-0.007694568862326762,10,-0.0037759355457602805
100,CA1-V1,3,30,-0.0013746587818194882,10,-0.001980838219680625
100,CA1-V1,4,40,-0.011116618622016034,10,-0.007862794795343825
100,CA1-V1,5,50,-0.007206914653201552,10,-0.006843272390578809
100,CA1-V1,6,60,-0.00609569173126185,10,-0.0064031618805149605
100,CA1-V1,7,70,-0.005852319079532326,10,-0.007068172758060957
100,CA1-V1,8,80,-0.006892395669288681,10,-0.007724246488293857
100,CA1-V1,9,90,-0.006096190061360493,10,-0.008951119373743837
100,CA1-V1,10,100,-0.007875010332831996,10,-0.010891008404597918
100,CA1-V1,11,110,-0.006395255796716489,10,-0.011336644309327158
100,CA1-V1,12,120,-0.00751588564198166,10,-0.012369371593982319
100,CA1-V1,13,130,-0.00819463333580418,10,-0.013714491096421165
100,CA1-V1,14,140,-0.010730520845153297,10,-0.015204988172378198
100,CA1-V1,15,150,-0.010025423169055043,10,-0.015202512707804193
100,CA1-V1,16,160,-0.009913707348741016,10,-0.015892231466565952
100,CA1-V1,17,170,-0.00967033642755768,10,-0.01642056795687195
100,CA1-V1,18,180,-0.010855651834209902,10,-0.01776073493656269
100,CA1-V1,19,190,-0.012616662942343485,10,-0.019172192390343065
100,CA1-V1,20,200,-0.014951881116726892,10,-0.02063929476680432
100,CA1-V1,21,210,-0.018092779715303986,10,-0.02231494570730378
100,CA1-V1,22,220,-0.02021948654078457,10,-0.02385059785914579
100,CA1-V1,23,230,-0.020162568337937233,10,-0.024517692946313632
100,CA1-V1,24,240,-0.019276983004399718,10,-0.024953136954566975
100,CA1-V1,25,250,-0.021157844887718012,10,-0.026394278256300627
100,RSC-SUB,1,10,-0.0234563714897219,10,-0.021309686527804003
100,RSC-SUB,2,20,0.0058542005303388435,10,-0.014094307582183024
100,RSC-SUB,3,30,0.011388486763694663,10,-0.014979040192928676
100,RSC-SUB,4,40,0.010458271820954101,10,-0.012928517790480648
100,RSC-SUB,5,50,0.01174307124153449,10,-0.009830469767513627
100,RSC-SUB,6,60,-0.0006295444524477362,10,-0.015579920043946361
100,RSC-SUB,7,70,-0.004073004403938585,10,-0.015914448554891138
100,RSC-SUB,8,80,-0.003861112230038296,10,-0.01516611339467791
100,RSC-SUB,9,90,-0.008360679283109133,10,-0.017017424871333363
100,RSC-SUB,10,100,-0.009700905735115974,10,-0.016726887253356672
100,RSC-SUB,11,110,-0.008805187754083699,10,-0.014396937186326562
100,RSC-SUB,12,120,-0.00914292357816655,10,-0.012056476666381105
100,RSC-SUB,13,130,-0.010342018523857726,10,-0.010364285278177326
100,RSC-SUB,14,140,-0.008275529772332584,10,-0.008860993948776359
100,RSC-SUB,15,150,-0.008372684884197044,10,-0.008663381864367797
100,RSC-SUB,16,160,-0.010748590440729441,10,-0.009522099556448085
100,RSC-SUB,17,170,-0.009477257262498892,10,-0.00974839980315529
100,RSC-SUB,18,180,-0.010084224822060015,10,-0.010053228091265977
100,RSC-SUB,19,190,-0.011537516936676134,10,-0.010076059622548886
100,RSC-SUB,20,200,-0.00868387378080113,10,-0.008941092121531559
100,RSC-SUB,21,210,-0.011998835176212294,10,-0.010438786590136664
100,RSC-SUB,22,220,-0.015184041000292359,10,-0.011630154730360942
100,RSC-SUB,23,230,-0.01640171186319993,10,-0.011949977384308981
100,RSC-SUB,24,240,-0.014084693933890674,10,-0.01113941183218935
100,RSC-SUB,25,250,-0.014278976201870325,10,-0.011326438523170914
100,V1-RSC,1,10,0.02947257558157556,10,0.024764816843396126
100,V1-RSC,2,20,0.04044254528613882,10,0.03142388650089655
100,V1-RSC,3,30,0.044900912698175185,10,0.03370816134109578
100,V1-RSC,4,40,0.044438852808967956,10,0.033830427976413675
100,V1-RSC,5,50,0.04530898686535369,10,0.034557229467633295
100,V1-RSC,6,60,0.046687772283906595,10,0.03597632075532242
100,V1-RSC,7,70,0.04882064607729909,10,0.03759463090863724
100,V1-RSC,8,80,0.05034903070111303,10,0.03865803823525318
100,V1-RSC,9,90,0.05066336215892585,10,0.039073067919120755
100,V1-RSC,10,100,0.05173708432745257,10,0.039846434912571296
100,V1-RSC,11,110,0.052537329262675694,10,0.040634517699633166
100,V1-RSC,12,120,0.0531358758148028,10,0.041163979059246125
100,V1-RSC,13,130,0.053930684317482915,10,0.04196811636631208
100,V1-RSC,14,140,0.05408831637465816,10,0.04240450711872588
100,V1-RSC,15,150,0.05447563050276064,10,0.04289872702621844
100,V1-RSC,16,160,0.05510935848355224,10,0.04350861209624865
100,V1-RSC,17,170,0.05600684146935477,10,0.044346447288593445
100,V1-RSC,18,180,0.05641636255538385,10,0.044939512449873965
100,V1-RSC,19,190,0.057804788397820404,10,0.04599160621549578
100,V1-RSC,20,200,0.059297450157920685,10,0.047074181355909996
100,V1-RSC,21,210,0.05985476301674538,10,0.04769038823229438
100,V1-RSC,22,220,0.06099548122693591,10,0.04844946424154161
100,V1-RSC,23,230,0.06143095448196497,10,0.048991818518105454
100,V1-RSC,24,240,0.06226306130332369,10,0.04967092649010578
100,V1-RSC,25,250,0.06313733617476805,10,0.05038323328325783
