animal,learner,pair,dim,ifi,peak_lag_ms,cc_max,cc_at_zero,sig,n_sig
70,0,CA1-SUB,10,0.29548872180451136,10.0,0.0227,0.015,0,4
70,0,CA1-SUB,11,0.07181136120042887,220.0,0.033,0.0162,1,4
70,0,CA1-SUB,12,0.35374639769452454,90.0,0.026,0.02,0,4
70,0,CA1-SUB,13,-0.19496855345911962,-250.0,0.0223,0.0038,0,4
70,0,CA1-SUB,14,0.06646676661669147,110.0,0.0196,0.0159,0,4
70,0,CA1-SUB,15,0.07179054054054063,110.0,0.0354,0.0165,1,4
70,0,CA1-SUB,16,0.28923988153998015,-20.0,0.0214,0.0111,0,4
70,0,CA1-SUB,17,-0.1990794016110471,-20.0,0.0241,0.0013,0,4
70,0,CA1-SUB,18,-0.05202312138728324,0.0,0.02,0.02,0,4
70,0,CA1-SUB,19,-0.04124408384043278,-220.0,0.0289,-0.0047,0,4
70,0,CA1-SUB,20,-0.1744471744471744,-200.0,0.0225,-0.01,0,4
70,0,CA1-SUB,21,-0.25345933175835295,-90.0,0.0268,0.0093,0,4
70,0,CA1-SUB,22,0.015461346633416457,250.0,0.0204,-0.0134,0,4
70,0,CA1-SUB,23,-0.0831721470019343,-130.0,0.0217,0.0079,0,4
70,0,CA1-SUB,24,-0.25728456292622454,-60.0,0.0291,0.0094,0,4
70,0,CA1-SUB,25,0.1798759476223294,210.0,0.0237,0.0124,0,4
70,0,CA1-SUB,26,0.41425485961123104,200.0,0.0232,-0.0073,0,4
70,0,CA1-SUB,27,0.30359212050984935,80.0,0.0315,0.0005,0,4
70,0,CA1-SUB,28,-0.13385063045586817,-40.0,0.0189,-0.0066,0,4
70,0,CA1-SUB,29,0.048620236530880455,-150.0,0.0221,0.0125,0,4
70,0,CA1-SUB,30,0.1089406461307288,220.0,0.0277,0.0109,0,4
70,0,CA1-V1,1,0.03847165725618764,0.0,0.1683,0.1683,1,5
70,0,CA1-V1,2,-0.04036372821419556,0.0,0.0931,0.0931,0,5
70,0,CA1-V1,3,-0.05392221489782461,0.0,0.0699,0.0699,0,5
70,0,CA1-V1,4,-0.3867383512544803,-90.0,0.0413,0.0148,0,5
70,0,CA1-V1,5,-0.252710027100271,120.0,0.0329,0.0024,0,5
70,0,CA1-V1,6,-0.25656923531148507,-90.0,0.0297,-0.0063,0,5
70,0,CA1-V1,7,-0.16472868217054273,-100.0,0.0268,0.0164,0,5
70,0,CA1-V1,8,-0.009164420485175134,140.0,0.0355,-0.0257,1,5
70,0,CA1-V1,9,-0.032212389380531024,240.0,0.0209,-0.0067,1,5
70,0,CA1-V1,10,0.15288035450516982,130.0,0.0259,0.0107,0,5
70,0,CA1-V1,11,-0.09110787172011678,-180.0,0.0282,-0.0151,0,5
70,0,CA1-V1,12,-0.03079884504331079,210.0,0.0218,0.007,1,5
70,0,CA1-V1,13,-0.31499418829910886,40.0,0.0372,-0.0005,0,5
70,0,CA1-V1,14,-0.39148281169830684,-130.0,0.0205,-0.0077,0,5
70,0,CA1-V1,15,-0.10292134831460668,-40.0,0.0301,0.002,0,5
70,0,CA1-V1,16,-0.1252072968490878,190.0,0.0262,0.0005,0,5
70,0,CA1-V1,17,-0.18788501026694046,-80.0,0.0233,0.0087,0,5
70,0,CA1-V1,18,-0.30828220858895705,-110.0,0.039,-0.0033,1,5
70,0,CA1-V1,19,0.11535523300229183,110.0,0.0351,-0.0132,0,5
70,0,CA1-V1,20,0.10171730515191552,-100.0,0.0192,-0.0004,0,5
70,0,CA1-V1,21,-0.26280623608017817,-80.0,0.0233,0.0078,0,5
70,0,CA1-V1,22,-0.22016651248843674,-250.0,0.0347,0.0068,0,5
70,0,CA1-V1,23,0.18817807706696593,90.0,0.031,-0.0002,0,5
70,0,CA1-V1,24,0.24224021592442654,210.0,0.0286,0.0208,0,5
70,0,CA1-V1,25,0.4394273127753303,210.0,0.0332,-0.002,0,5
70,0,CA1-V1,26,-0.12695768077307565,-80.0,0.0303,0.016,0,5
70,0,CA1-V1,27,0.4581416743330268,170.0,0.0186,-0.0007,0,5
70,0,CA1-V1,28,-0.19332921556516372,-80.0,0.0207,0.0058,0,5
70,0,CA1-V1,29,-0.03184713375796181,-70.0,0.0266,0.0108,0,5
70,0,CA1-V1,30,0.011764705882352953,-30.0,0.0219,0.0063,0,5
70,0,RSC-SUB,1,0.15865904526494684,0.0,0.1176,0.1176,0,0
70,0,RSC-SUB,2,-0.2870423069626257,-30.0,0.0618,0.0513,0,0
70,0,RSC-SUB,3,-0.1606257153758108,0.0,0.0684,0.0684,0,0
70,0,RSC-SUB,4,0.10432672866963202,0.0,0.0333,0.0333,0,0
70,0,RSC-SUB,5,0.11456412957598111,10.0,0.0489,0.0214,0,0
70,0,RSC-SUB,6,0.13590604026845643,0.0,0.0292,0.0292,0,0
70,0,RSC-SUB,7,0.0036023054755043317,-10.0,0.0222,0.0128,0,0
70,0,RSC-SUB,8,0.09223674096848568,10.0,0.0256,0.0136,0,0
70,0,RSC-SUB,9,0.10680824484697074,60.0,0.0234,0.0152,0,0
70,0,RSC-SUB,10,0.13143343258187998,-10.0,0.0305,0.0236,0,0
70,0,RSC-SUB,11,0.08377125193199374,-80.0,0.0654,0.0006,0,0
70,0,RSC-SUB,12,0.0486309767061708,-30.0,0.02,-0.0004,0,0
70,0,RSC-SUB,13,-0.13507960965588078,0.0,0.0253,0.0253,0,0
70,0,RSC-SUB,14,-0.036704730831973904,30.0,0.0243,0.0015,0,0
70,0,RSC-SUB,15,-0.14614278869190228,-190.0,0.0269,0.0014,0,0
70,0,RSC-SUB,16,-0.16750139120756813,-10.0,0.0237,0.0209,0,0
70,0,RSC-SUB,17,0.13947797716150093,210.0,0.0251,0.013,0,0
70,0,RSC-SUB,18,-0.13639479095270743,-100.0,0.0193,0.0079,0,0
70,0,RSC-SUB,19,0.001340482573726429,-70.0,0.0154,0.0065,0,0
70,0,RSC-SUB,20,0.10402219140083226,-20.0,0.0229,0.0007,0,0
70,0,RSC-SUB,21,-0.262529832935561,80.0,0.0195,0.0049,0,0
70,0,RSC-SUB,22,-0.01804670912951171,0.0,0.03,0.03,0,0
70,0,RSC-SUB,23,-0.036073329390893,-20.0,0.029,-0.0108,0,0
70,0,RSC-SUB,24,0.22466539196940716,-190.0,0.025,0.0055,0,0
70,0,RSC-SUB,25,0.18980891719745227,-80.0,0.0176,-0.0024,0,0
70,0,RSC-SUB,26,-0.051918735891647895,-10.0,0.0288,-0.0025,0,0
70,0,RSC-SUB,27,-0.38559077809798264,-140.0,0.0221,-0.0048,0,0
70,0,RSC-SUB,28,0.24931506849315074,-140.0,0.0211,0.0031,0,0
70,0,RSC-SUB,29,-0.18427518427518425,-80.0,0.0434,0.0132,0,0
70,0,RSC-SUB,30,-0.20246478873239435,-80.0,0.0375,-0.0072,0,0
70,0,V1-RSC,1,0.12272927222665735,30.0,0.5048,0.2395,1,8
70,0,V1-RSC,2,0.008004486591210317,0.0,0.1534,0.1534,1,8
70,0,V1-RSC,3,0.15449705267161054,-60.0,0.087,0.0694,0,8
70,0,V1-RSC,4,0.17643968743843977,130.0,0.0787,0.0631,0,8
70,0,V1-RSC,5,0.35531840447865654,0.0,0.1005,0.1005,1,8
70,0,V1-RSC,6,0.05126219606628474,80.0,0.0516,0.0077,0,8
70,0,V1-RSC,7,0.46270430906389304,20.0,0.0457,0.0229,1,8
70,0,V1-RSC,8,0.10684931506849334,190.0,0.0428,0.0166,0,8
70,0,V1-RSC,9,0.2662721893491124,100.0,0.0359,0.0331,0,8
70,0,V1-RSC,10,0.0472910927456382,50.0,0.0395,0.0028,1,8
70,0,V1-RSC,11,0.2649859943977591,160.0,0.0318,0.0086,0,8
70,0,V1-RSC,12,0.058599936648717085,-40.0,0.0272,0.0124,0,8
70,0,V1-RSC,13,0.05281385281385275,-150.0,0.0262,0.0032,0,8
70,0,V1-RSC,14,0.030849030849030862,-110.0,0.0432,0.0137,0,8
70,0,V1-RSC,15,0.08110992529348987,120.0,0.0286,0.0064,0,8
70,0,V1-RSC,16,-0.0835734870317003,-10.0,0.0316,0.0046,1,8
70,0,V1-RSC,17,0.15580182529335063,-40.0,0.0258,0.0198,0,8
70,0,V1-RSC,18,-0.16732462799878534,-230.0,0.0282,0.0207,0,8
70,0,V1-RSC,19,0.4134098243097884,170.0,0.0298,-0.0099,1,8
70,0,V1-RSC,20,0.42834394904458606,120.0,0.0285,0.0129,0,8
70,0,V1-RSC,21,-0.016124303723248357,-100.0,0.0381,-0.0008,0,8
70,0,V1-RSC,22,-0.37869611685073035,80.0,0.028,-0.0027,0,8
70,0,V1-RSC,23,0.25092374874034273,220.0,0.0245,-0.0139,0,8
70,0,V1-RSC,24,0.4858472276075999,90.0,0.0406,0.0202,0,8
70,0,V1-RSC,25,0.2646675358539765,-230.0,0.0196,0.0115,0,8
70,0,V1-RSC,26,-0.0529433543132172,180.0,0.026,0.0055,0,8
70,0,V1-RSC,27,0.08869659275283931,80.0,0.0241,-0.016,0,8
70,0,V1-RSC,28,0.01842414739317921,-20.0,0.0247,-0.0109,0,8
70,0,V1-RSC,29,0.3800882785679255,10.0,0.0296,-0.0045,0,8
70,0,V1-RSC,30,-0.05292929292929295,-110.0,0.0256,-0.0068,1,8
71,0,CA1-CA3,1,-0.09485023646873351,0.0,0.2223,0.2223,1,8
71,0,CA1-CA3,2,0.31019978969505774,100.0,0.0423,0.0141,0,8
71,0,CA1-CA3,3,-0.0038809831824062335,80.0,0.0351,0.0226,0,8
71,0,CA1-CA3,4,-0.060874229015822054,140.0,0.0248,0.0229,1,8
71,0,CA1-CA3,5,-0.06859427868348203,230.0,0.0334,0.0232,0,8
71,0,CA1-CA3,6,-0.16056910569105706,-240.0,0.0329,0.0034,0,8
71,0,CA1-CA3,7,0.0645481628599801,220.0,0.0286,0.028,0,8
71,0,CA1-CA3,8,0.07888631090487239,220.0,0.0264,0.003,0,8
71,0,CA1-CA3,9,-0.0469506292352371,-110.0,0.0278,0.0031,0,8
71,0,CA1-CA3,10,0.1503054989816701,220.0,0.0228,0.007,1,8
71,0,CA1-CA3,11,0.030003297065611584,-60.0,0.0235,0.0096,0,8
71,0,CA1-CA3,12,0.33590733590733585,170.0,0.0255,0.008,0,8
71,0,CA1-CA3,13,-0.24237288135593224,-190.0,0.0185,0.0117,1,8
71,0,CA1-CA3,14,-0.17171717171717166,170.0,0.021,0.0025,0,8
71,0,CA1-CA3,15,-0.2390988372093024,-200.0,0.0226,0.001,1,8
71,0,CA1-CA3,16,0.0599917252792718,50.0,0.03,0.0016,1,8
71,0,CA1-CA3,17,0.00677710843373494,160.0,0.0275,0.0082,0,8
71,0,CA1-CA3,18,-0.38566552901023887,160.0,0.0266,0.0034,1,8
71,0,CA1-CA3,19,-0.08426270136307308,-210.0,0.0355,-0.0047,1,8
71,0,CA1-CA3,20,-0.0413533834586466,-250.0,0.0293,-0.0071,0,8
71,0,CA1-DG,1,0.07972803951124088,0.0,0.211,0.211,1,11
71,0,CA1-DG,2,-0.1742109401325395,0.0,0.102,0.102,1,11
71,0,CA1-DG,3,-0.2926792902937229,-10.0,0.0571,0.0096,0,11
71,0,CA1-DG,4,-0.2190657769304099,-240.0,0.0339,0.0302,0,11
71,0,CA1-DG,5,-0.007907672579611056,-130.0,0.0373,0.0245,1,11
71,0,CA1-DG,6,-0.05601317957166391,210.0,0.0364,0.0199,1,11
71,0,CA1-DG,7,-0.12022367194780993,-160.0,0.0263,0.0186,0,11
71,0,CA1-DG,8,0.053695955369595406,-10.0,0.0264,-0.0093,0,11
71,0,CA1-DG,9,-0.16553595658073275,-250.0,0.0323,0.0072,1,11
71,0,CA1-DG,10,-0.5,-20.0,0.0306,0.0038,0,11
71,0,CA1-DG,11,0.06297029702970282,130.0,0.0234,0.0076,0,11
71,0,CA1-DG,12,-0.048675292667898995,230.0,0.0228,0.0114,1,11
71,0,CA1-DG,13,0.08691206543967268,-110.0,0.0171,-0.0041,1,11
71,0,CA1-DG,14,0.3200498132004981,180.0,0.0362,0.0054,0,11
71,0,CA1-DG,15,0.13883495145631056,180.0,0.0288,-0.0107,1,11
71,0,CA1-DG,16,0.23459347488347998,110.0,0.0231,-0.014,1,11
71,0,CA1-DG,17,0.019393336648433495,-110.0,0.0273,-0.0016,1,11
71,0,CA1-DG,18,0.0021621621621621566,-130.0,0.0316,-0.0154,1,11
71,0,CA1-DG,19,0.07994923857868003,190.0,0.0178,-0.0114,0,11
71,0,CA1-DG,20,-0.09142857142857141,0.0,0.0165,0.0165,0,11
71,0,CA1-RSC,1,0.10510046367851618,-20.0,0.0537,0.0363,1,10
71,0,CA1-RSC,2,0.0805283340434598,0.0,0.0509,0.0509,1,10
71,0,CA1-RSC,3,-0.08179808400884303,-90.0,0.0261,0.0248,0,10
71,0,CA1-RSC,4,0.32071389940508377,90.0,0.0212,-0.0043,1,10
71,0,CA1-RSC,5,-0.0023828435266084773,-140.0,0.0305,0.0072,1,10
71,0,CA1-RSC,6,0.23572984749455334,130.0,0.0304,0.0045,1,10
71,0,CA1-RSC,7,-0.08744038155802868,0.0,0.019,0.019,0,10
71,0,CA1-RSC,8,-0.20125786163522014,180.0,0.0265,-0.0157,0,10
71,0,CA1-RSC,9,0.033347403967918986,50.0,0.0268,-0.0112,1,10
71,0,CA1-RSC,10,-0.08679927667269435,-200.0,0.0243,0.0114,0,10
71,0,CA1-RSC,11,-0.00716710675216888,-140.0,0.0329,0.0084,0,10
71,0,CA1-RSC,12,-0.05584997961679583,-240.0,0.0289,-0.0224,0,10
71,0,CA1-RSC,13,-0.17178535268309147,-250.0,0.0204,-0.0121,1,10
71,0,CA1-RSC,14,0.07909604519774012,210.0,0.0305,-0.0074,0,10
71,0,CA1-RSC,15,0.11660164716081498,170.0,0.0186,-0.0056,0,10
71,0,CA1-RSC,16,0.19304873441632045,40.0,0.0259,-0.0034,0,10
71,0,CA1-RSC,17,0.1521008403361345,60.0,0.0238,-0.0115,1,10
71,0,CA1-RSC,18,0.004012036108324964,150.0,0.0264,0.0024,0,10
71,0,CA1-RSC,19,0.05567685589519649,-110.0,0.0278,0.0007,1,10
71,0,CA1-RSC,20,0.022871046228710435,-50.0,0.0262,0.0206,1,10
71,0,CA1-SUB,1,0.02002242511613008,40.0,0.0536,0.0231,0,6
71,0,CA1-SUB,2,0.09480122324159018,0.0,0.0514,0.0514,1,6
71,0,CA1-SUB,3,-0.026445800639349072,250.0,0.028,0.0059,0,6
71,0,CA1-SUB,4,0.1923861318830727,70.0,0.0361,0.0083,0,6
71,0,CA1-SUB,5,-0.22087912087912095,-20.0,0.036,0.004,0,6
71,0,CA1-SUB,6,-0.25819436457734335,-140.0,0.0189,0.0146,0,6
71,0,CA1-SUB,7,-0.1044987601842011,-140.0,0.0373,-0.0085,0,6
71,0,CA1-SUB,8,-0.11670805250088694,-220.0,0.0388,0.0094,0,6
71,0,CA1-SUB,9,-0.2815259625574002,60.0,0.0243,-0.0026,1,6
71,0,CA1-SUB,10,-0.2275263484190949,0.0,0.037,0.037,0,6
71,0,CA1-SUB,11,-0.007667031763417314,130.0,0.0318,-0.0023,0,6
71,0,CA1-SUB,12,0.06578947368421048,-220.0,0.0375,-0.0116,1,6
71,0,CA1-SUB,13,-0.08007812499999999,120.0,0.0178,-0.0008,0,6
71,0,CA1-SUB,14,-0.15830115830115837,-180.0,0.0458,0.0006,0,6
71,0,CA1-SUB,15,0.21197489135683242,240.0,0.0283,0.0149,1,6
71,0,CA1-SUB,16,0.14009661835748782,20.0,0.0328,0.0012,0,6
71,0,CA1-SUB,17,-0.13782991202346043,-110.0,0.0225,0.0004,0,6
71,0,CA1-SUB,18,0.19784321858150145,-30.0,0.0253,-0.0,1,6
71,0,CA1-SUB,19,-0.07178329571106098,250.0,0.0212,-0.0147,1,6
71,0,CA1-SUB,20,-0.053013140009062036,-100.0,0.0244,0.002,0,6
