animal,learner,pair,dim,bin_ms,lag_bins,lag_ms,cos_same_x,cos_best_x,best_dim_x,cos_same_y,cos_best_y,best_dim_y,cos_split_x,cos_split_y,split_best_x,split_best_y,r_lag,sig,p_perdim,r_zero,n_pairs
66,1,RSC-SUB,7,10,8,80,0.019,0.75967,5,0.24482,0.60034,5,0.74382,0.1877,0.74382,0.59508,0.04283,0,0.03483,0.04257,11840
66,1,RSC-SUB,8,10,8,80,0.31535,0.76521,6,0.41622,0.48208,2,0.23269,0.20194,0.55164,0.53675,0.03204,0,0.03483,0.03655,11840
66,1,RSC-SUB,9,10,8,80,0.17172,0.43243,12,0.63613,0.63613,9,0.17548,0.1538,0.61329,0.59914,0.02886,0,0.20398,0.02871,11840
66,1,RSC-SUB,10,10,8,80,0.45223,0.71804,12,0.10547,0.42757,6,0.5079,0.09695,0.74107,0.68706,0.02448,0,0.56219,0.02207,11840
66,1,RSC-SUB,1,10,9,90,0.2452,0.3904,2,0.05792,0.66647,7,0.2478,0.02575,0.46467,0.68411,0.10119,1,0.00498,0.21218,11820
66,1,RSC-SUB,2,10,9,90,0.19698,0.68785,13,0.06465,0.90428,1,0.24823,0.37261,0.69618,0.54633,0.07168,1,0.00498,0.14583,11820
66,1,RSC-SUB,3,10,9,90,0.13615,0.42199,5,0.32526,0.63374,13,0.22308,0.09998,0.5135,0.72165,0.06401,1,0.00498,0.08105,11820
66,1,RSC-SUB,4,10,9,90,0.39148,0.67632,13,0.62548,0.62548,4,0.41225,0.06895,0.45735,0.71695,0.06274,1,0.00498,0.07455,11820
66,1,RSC-SUB,5,10,9,90,0.36527,0.66362,13,0.56746,0.66589,13,0.20879,0.03006,0.59136,0.73091,0.04307,0,0.27363,0.04856,11820
66,1,RSC-SUB,6,10,9,90,0.4265,0.58286,11,0.0498,0.54455,13,0.31718,0.37821,0.44165,0.4338,0.04238,0,0.05473,0.04603,11820
66,1,RSC-SUB,7,10,9,90,0.31737,0.71669,6,0.3014,0.59275,12,0.26281,0.03161,0.5876,0.40413,0.03663,0,0.03483,0.04257,11820
66,1,RSC-SUB,8,10,9,90,0.63961,0.71083,11,0.35764,0.63876,2,0.19476,0.52374,0.44243,0.52374,0.03454,0,0.03483,0.03655,11820
66,1,RSC-SUB,9,10,9,90,0.40769,0.41422,7,0.23943,0.55404,2,0.00158,0.09622,0.57394,0.63043,0.02972,0,0.20398,0.02871,11820
66,1,RSC-SUB,10,10,9,90,0.68756,0.68756,10,0.02308,0.45475,3,0.5521,0.06948,0.80389,0.55276,0.02116,0,0.56219,0.02207,11820
66,1,RSC-SUB,1,10,10,100,0.01707,0.35349,4,0.06075,0.75874,8,0.19838,0.05451,0.37318,0.57487,0.10776,1,0.00498,0.21218,11800
66,1,RSC-SUB,2,10,10,100,0.1939,0.7274,1,0.14671,0.89928,1,0.14924,0.12882,0.7147,0.72612,0.07846,1,0.00498,0.14583,11800
66,1,RSC-SUB,3,10,10,100,0.07064,0.47905,5,0.08517,0.71223,10,0.05755,0.21801,0.63146,0.73456,0.0732,1,0.00498,0.08105,11800
66,1,RSC-SUB,4,10,10,100,0.52531,0.72165,8,0.30394,0.4263,3,0.52483,0.23625,0.52483,0.54382,0.06255,1,0.00498,0.07455,11800
66,1,RSC-SUB,5,10,10,100,0.48618,0.50933,6,0.45316,0.48115,2,0.38088,0.25406,0.58139,0.64741,0.0507,0,0.27363,0.04856,11800
66,1,RSC-SUB,6,10,10,100,0.18821,0.53571,11,0.52469,0.52677,11,0.12193,0.02498,0.51522,0.58513,0.04713,0,0.05473,0.04603,11800
66,1,RSC-SUB,7,10,10,100,0.30967,0.59456,9,0.03937,0.56341,12,0.06979,0.16956,0.44175,0.58628,0.04074,0,0.03483,0.04257,11800
66,1,RSC-SUB,8,10,10,100,0.496,0.70927,3,0.04501,0.60446,4,0.28326,0.19113,0.65264,0.424,0.03681,0,0.03483,0.03655,11800
66,1,RSC-SUB,9,10,10,100,0.28881,0.42337,7,0.02324,0.47517,13,0.10565,0.16902,0.65222,0.59835,0.02845,0,0.20398,0.02871,11800
66,1,RSC-SUB,10,10,10,100,0.04755,0.75656,7,0.17371,0.46123,12,0.62416,0.30439,0.76927,0.41945,0.02452,0,0.56219,0.02207,11800
66,1,RSC-SUB,1,10,11,110,0.14391,0.31309,4,0.42697,0.57314,2,0.0133,0.7188,0.39921,0.7188,0.11327,1,0.00498,0.21218,11780
66,1,RSC-SUB,2,10,11,110,0.43984,0.74736,1,0.45752,0.75618,1,0.26005,0.62239,0.80688,0.62239,0.09131,1,0.00498,0.14583,11780
66,1,RSC-SUB,3,10,11,110,0.17175,0.31763,2,0.43147,0.71112,11,0.24539,0.10534,0.38878,0.65391,0.07109,1,0.00498,0.08105,11780
66,1,RSC-SUB,4,10,11,110,0.45613,0.64176,1,0.10719,0.607,6,0.23338,0.33978,0.51995,0.4843,0.06047,1,0.00498,0.07455,11780
66,1,RSC-SUB,5,10,11,110,0.07721,0.68936,3,0.30572,0.6234,11,0.27013,0.29858,0.70247,0.72437,0.05781,0,0.27363,0.04856,11780
66,1,RSC-SUB,6,10,11,110,0.25068,0.54386,7,0.29314,0.566,13,0.17229,0.18198,0.67202,0.46107,0.04215,0,0.05473,0.04603,11780
66,1,RSC-SUB,7,10,11,110,0.06303,0.66349,8,0.23575,0.62952,12,0.12228,0.19518,0.59276,0.42612,0.04156,0,0.03483,0.04257,11780
66,1,RSC-SUB,8,10,11,110,0.27845,0.79312,7,0.25766,0.69839,4,0.18894,0.32651,0.62915,0.43251,0.03394,0,0.03483,0.03655,11780
66,1,RSC-SUB,9,10,11,110,0.02491,0.45453,1,0.07948,0.57465,10,0.23338,0.14985,0.43897,0.46743,0.02485,0,0.20398,0.02871,11780
66,1,RSC-SUB,10,10,11,110,0.16547,0.68495,2,0.11635,0.59463,4,0.66225,0.01177,0.84876,0.71687,0.02178,0,0.56219,0.02207,11780
66,1,RSC-SUB,1,10,12,120,0.35602,0.40529,2,0.2749,0.48198,10,0.24027,0.47378,0.56672,0.59281,0.09952,1,0.00498,0.21218,11760
66,1,RSC-SUB,2,10,12,120,0.35422,0.68747,11,0.0231,0.86191,1,0.14561,0.25693,0.62989,0.66334,0.08215,1,0.00498,0.14583,11760
66,1,RSC-SUB,3,10,12,120,0.20749,0.35754,4,0.51355,0.66842,8,0.08159,0.41186,0.35393,0.71822,0.06502,1,0.00498,0.08105,11760
66,1,RSC-SUB,4,10,12,120,0.06976,0.69426,11,0.60358,0.60358,4,0.17613,0.63079,0.44611,0.63079,0.06288,1,0.00498,0.07455,11760
66,1,RSC-SUB,5,10,12,120,0.3407,0.56894,11,0.33366,0.64043,6,0.3923,0.62772,0.46564,0.62772,0.0499,0,0.27363,0.04856,11760
66,1,RSC-SUB,6,10,12,120,0.72071,0.72071,6,0.31985,0.65727,12,0.10816,0.17303,0.51706,0.58339,0.04351,0,0.05473,0.04603,11760
66,1,RSC-SUB,7,10,12,120,0.63911,0.63911,7,0.36499,0.47892,11,0.06335,0.15391,0.75113,0.54459,0.04018,0,0.03483,0.04257,11760
66,1,RSC-SUB,8,10,12,120,0.09651,0.76721,11,0.16667,0.48758,7,0.30151,0.24951,0.44955,0.62978,0.03398,0,0.03483,0.03655,11760
66,1,RSC-SUB,9,10,12,120,0.10835,0.41976,13,0.24927,0.64962,11,0.57503,0.36666,0.57503,0.50811,0.03105,0,0.20398,0.02871,11760
66,1,RSC-SUB,10,10,12,120,0.01553,0.62871,13,0.4659,0.59221,12,0.51787,0.02586,0.80802,0.51541,0.026,0,0.56219,0.02207,11760
66,1,RSC-SUB,1,10,13,130,0.12116,0.39104,2,0.1745,0.64746,6,0.38468,0.23703,0.4771,0.5948,0.10662,1,0.00498,0.21218,11740
66,1,RSC-SUB,2,10,13,130,0.43963,0.67334,1,0.06419,0.94007,1,0.12641,0.28699,0.65427,0.74302,0.08045,1,0.00498,0.14583,11740
66,1,RSC-SUB,3,10,13,130,0.05142,0.4738,10,0.33253,0.69061,11,0.19229,0.18731,0.53691,0.69517,0.06945,1,0.00498,0.08105,11740
66,1,RSC-SUB,4,10,13,130,0.22687,0.65101,5,0.27499,0.65321,12,0.46798,0.02253,0.46798,0.59846,0.05625,1,0.00498,0.07455,11740
66,1,RSC-SUB,5,10,13,130,0.25173,0.6138,2,0.07198,0.58266,2,0.16518,0.1327,0.56684,0.70589,0.04903,0,0.27363,0.04856,11740
66,1,RSC-SUB,6,10,13,130,0.53435,0.53435,6,0.29792,0.6119,11,0.41418,0.32507,0.58595,0.54139,0.04079,0,0.05473,0.04603,11740
66,1,RSC-SUB,7,10,13,130,0.61464,0.63381,5,0.21202,0.61027,5,0.43756,0.30537,0.76001,0.50978,0.03307,0,0.03483,0.04257,11740
66,1,RSC-SUB,8,10,13,130,0.39934,0.64386,2,0.49194,0.49194,8,0.541,0.41553,0.541,0.63343,0.03149,0,0.03483,0.03655,11740
66,1,RSC-SUB,9,10,13,130,0.03181,0.45239,3,0.15342,0.59701,8,0.09603,0.0233,0.50382,0.66154,0.02597,0,0.20398,0.02871,11740
66,1,RSC-SUB,10,10,13,130,0.24541,0.64254,3,0.12805,0.62423,4,0.73471,0.03709,0.73471,0.56756,0.02239,0,0.56219,0.02207,11740
66,1,RSC-SUB,1,10,14,140,0.14373,0.39735,2,0.31272,0.75405,2,0.05301,0.18577,0.58952,0.87886,0.11058,1,0.00498,0.21218,11720
66,1,RSC-SUB,2,10,14,140,0.21842,0.76365,11,0.08195,0.87984,1,0.04267,0.06208,0.57981,0.70724,0.08318,1,0.00498,0.14583,11720
66,1,RSC-SUB,3,10,14,140,0.22951,0.28512,7,0.20092,0.71724,8,0.07403,0.07162,0.54088,0.62452,0.06377,1,0.00498,0.08105,11720
66,1,RSC-SUB,4,10,14,140,0.14505,0.69513,11,0.12649,0.60373,9,0.462,0.21704,0.47504,0.60705,0.05258,1,0.00498,0.07455,11720
66,1,RSC-SUB,5,10,14,140,0.0972,0.58161,13,0.22276,0.69279,7,0.34193,0.00937,0.72158,0.621,0.04904,0,0.27363,0.04856,11720
66,1,RSC-SUB,6,10,14,140,0.07319,0.43197,4,0.50046,0.50046,6,0.27675,0.02046,0.50072,0.58504,0.04389,0,0.05473,0.04603,11720
66,1,RSC-SUB,7,10,14,140,0.01632,0.56239,4,0.37902,0.44867,11,0.1117,0.28643,0.6252,0.54609,0.03831,0,0.03483,0.04257,11720
66,1,RSC-SUB,8,10,14,140,0.23013,0.73828,11,0.22306,0.46444,5,0.58025,0.05363,0.58025,0.54755,0.03386,0,0.03483,0.03655,11720
66,1,RSC-SUB,9,10,14,140,0.23923,0.56996,4,0.32999,0.42707,10,0.19742,0.19331,0.3776,0.598,0.0261,0,0.20398,0.02871,11720
66,1,RSC-SUB,10,10,14,140,0.68173,0.71177,3,0.34499,0.45554,11,0.61443,0.01206,0.82348,0.55958,0.0213,0,0.56219,0.02207,11720
66,1,RSC-SUB,1,10,15,150,0.1171,0.44967,6,0.3592,0.65209,2,0.04643,0.527,0.5186,0.82742,0.12032,1,0.00498,0.21218,11700
66,1,RSC-SUB,2,10,15,150,0.60926,0.74437,7,0.23188,0.85356,1,0.39752,0.13489,0.66145,0.69178,0.08129,1,0.00498,0.14583,11700
66,1,RSC-SUB,3,10,15,150,0.12563,0.55651,2,0.04321,0.59596,13,0.35973,0.15934,0.432,0.76652,0.07135,1,0.00498,0.08105,11700
66,1,RSC-SUB,4,10,15,150,0.30181,0.60676,7,0.5896,0.5896,4,0.28581,0.05832,0.53492,0.50375,0.06207,1,0.00498,0.07455,11700
66,1,RSC-SUB,5,10,15,150,0.29719,0.62001,2,0.25508,0.49989,6,0.32823,0.45561,0.49856,0.58704,0.04861,0,0.27363,0.04856,11700
66,1,RSC-SUB,6,10,15,150,0.16482,0.58595,12,0.2226,0.55353,12,0.44046,0.24057,0.65152,0.64264,0.04318,0,0.05473,0.04603,11700
66,1,RSC-SUB,7,10,15,150,0.34678,0.70959,9,0.47068,0.47068,7,0.1354,0.26865,0.50957,0.46661,0.03934,0,0.03483,0.04257,11700
66,1,RSC-SUB,8,10,15,150,0.75224,0.75224,8,0.38426,0.59289,3,0.20611,0.27181,0.52753,0.52176,0.02993,0,0.03483,0.03655,11700
66,1,RSC-SUB,9,10,15,150,0.19737,0.48391,11,0.04228,0.89507,10,0.24218,0.34112,0.63441,0.65993,0.02793,0,0.20398,0.02871,11700
66,1,RSC-SUB,10,10,15,150,0.27247,0.74576,12,0.1619,0.45377,9,0.13957,0.10554,0.62852,0.48443,0.02224,0,0.56219,0.02207,11700
66,1,RSC-SUB,1,10,16,160,0.007,0.33587,5,0.1026,0.56641,13,0.11944,0.22724,0.33186,0.58649,0.10667,1,0.00498,0.21218,11680
66,1,RSC-SUB,2,10,16,160,0.38518,0.62902,4,0.17407,0.95703,1,0.69821,0.07653,0.75253,0.84477,0.07292,1,0.00498,0.14583,11680
66,1,RSC-SUB,3,10,16,160,0.34885,0.52583,10,0.43281,0.66731,9,0.1377,0.1004,0.34876,0.71414,0.06322,1,0.00498,0.08105,11680
66,1,RSC-SUB,4,10,16,160,0.56797,0.64514,12,0.00282,0.57215,5,0.28269,0.33721,0.62056,0.67851,0.05858,1,0.00498,0.07455,11680
66,1,RSC-SUB,5,10,16,160,0.13678,0.75291,10,0.09019,0.51375,13,0.07692,0.05815,0.65616,0.72229,0.04777,0,0.27363,0.04856,11680
66,1,RSC-SUB,6,10,16,160,0.13853,0.64953,3,0.04096,0.6212,3,0.4595,0.52674,0.56024,0.52674,0.04071,0,0.05473,0.04603,11680
66,1,RSC-SUB,7,10,16,160,0.63016,0.63016,7,0.01808,0.48179,9,0.10224,0.32286,0.55677,0.56491,0.03627,0,0.03483,0.04257,11680
66,1,RSC-SUB,8,10,16,160,0.43232,0.6906,2,0.3993,0.57868,4,0.20609,0.01458,0.60482,0.55911,0.03164,0,0.03483,0.03655,11680
66,1,RSC-SUB,9,10,16,160,0.18001,0.35821,4,0.24003,0.46269,6,0.16176,0.28229,0.48393,0.6173,0.02534,0,0.20398,0.02871,11680
66,1,RSC-SUB,10,10,16,160,0.45834,0.62354,9,0.44983,0.52632,5,0.28889,0.25658,0.62112,0.58035,0.02234,0,0.56219,0.02207,11680
66,1,RSC-SUB,1,10,17,170,0.29147,0.40687,9,0.12111,0.7103,2,0.01536,0.25857,0.33856,0.557,0.10808,1,0.00498,0.21218,11660
66,1,RSC-SUB,2,10,17,170,0.2248,0.77479,5,0.11773,0.9269,1,0.70567,0.37539,0.72899,0.60064,0.06925,1,0.00498,0.14583,11660
66,1,RSC-SUB,3,10,17,170,0.30683,0.53315,7,0.41403,0.67146,13,0.15152,0.17134,0.39946,0.55638,0.06629,1,0.00498,0.08105,11660
66,1,RSC-SUB,4,10,17,170,0.6486,0.70444,5,0.33588,0.54496,3,0.56848,0.10536,0.56848,0.64368,0.0639,1,0.00498,0.07455,11660
66,1,RSC-SUB,5,10,17,170,0.56239,0.56239,5,0.03512,0.71346,7,0.24441,0.34122,0.7003,0.65306,0.05538,0,0.27363,0.04856,11660
66,1,RSC-SUB,6,10,17,170,0.38819,0.75824,7,0.06595,0.58652,5,0.58753,0.8166,0.64406,0.8166,0.04866,0,0.05473,0.04603,11660
66,1,RSC-SUB,7,10,17,170,0.36826,0.64647,11,0.19374,0.49055,8,0.56924,0.13326,0.66252,0.47832,0.04405,0,0.03483,0.04257,11660
66,1,RSC-SUB,8,10,17,170,0.18476,0.8798,5,0.35302,0.51741,4,0.17566,0.28257,0.63097,0.53998,0.0428,0,0.03483,0.03655,11660
66,1,RSC-SUB,9,10,17,170,0.26982,0.36868,6,0.44087,0.53182,11,0.20142,0.6051,0.40738,0.6051,0.03375,0,0.20398,0.02871,11660
66,1,RSC-SUB,10,10,17,170,0.36391,0.75327,8,0.08922,0.77462,6,0.3501,0.11084,0.83853,0.47524,0.02639,0,0.56219,0.02207,11660
66,1,RSC-SUB,1,10,18,180,0.30105,0.3427,9,0.00454,0.55787,7,0.0283,0.02354,0.52124,0.62318,0.11114,1,0.00498,0.21218,11640
66,1,RSC-SUB,2,10,18,180,0.41932,0.85598,1,0.28567,0.90148,1,0.62654,0.12577,0.88172,0.78343,0.08211,1,0.00498,0.14583,11640
66,1,RSC-SUB,3,10,18,180,0.19621,0.40896,5,0.0279,0.64503,12,0.24808,0.15452,0.41136,0.85792,0.07583,1,0.00498,0.08105,11640
66,1,RSC-SUB,4,10,18,180,0.71186,0.71186,4,0.05566,0.62289,3,0.04848,0.12467,0.51165,0.72944,0.06653,1,0.00498,0.07455,11640
66,1,RSC-SUB,5,10,18,180,0.31152,0.56105,2,0.0583,0.64902,13,0.12261,0.14701,0.71236,0.65017,0.04965,0,0.27363,0.04856,11640
66,1,RSC-SUB,6,10,18,180,0.25557,0.59577,4,0.17661,0.50055,10,0.03917,0.4493,0.77171,0.45712,0.04716,0,0.05473,0.04603,11640
66,1,RSC-SUB,7,10,18,180,0.54776,0.71049,11,0.18188,0.49118,5,0.03968,0.11063,0.64012,0.68214,0.04253,0,0.03483,0.04257,11640
66,1,RSC-SUB,8,10,18,180,0.16659,0.79586,4,0.46926,0.47992,11,0.286,0.1118,0.62951,0.63027,0.0317,0,0.03483,0.03655,11640
66,1,RSC-SUB,9,10,18,180,0.26972,0.60759,2,0.30716,0.45085,4,0.10093,0.27926,0.35537,0.68706,0.03017,0,0.20398,0.02871,11640
66,1,RSC-SUB,10,10,18,180,0.39803,0.73308,5,0.1464,0.66505,9,0.0577,0.46445,0.74841,0.47835,0.02469,0,0.56219,0.02207,11640
66,1,RSC-SUB,1,10,19,190,0.24498,0.42471,8,0.10053,0.64954,12,0.03085,0.48595,0.3785,0.50236,0.10352,1,0.00498,0.21218,11620
66,1,RSC-SUB,2,10,19,190,0.4804,0.80259,1,0.04545,0.85979,1,0.46774,0.39978,0.78352,0.65026,0.06886,1,0.00498,0.14583,11620
66,1,RSC-SUB,3,10,19,190,0.24545,0.33061,5,0.11069,0.76643,7,0.2607,0.05658,0.29762,0.70842,0.06169,1,0.00498,0.08105,11620
66,1,RSC-SUB,4,10,19,190,0.27058,0.57885,13,0.39592,0.39592,4,0.09264,0.32611,0.68673,0.63081,0.05455,1,0.00498,0.07455,11620
66,1,RSC-SUB,5,10,19,190,0.54434,0.54434,5,0.24123,0.66348,8,0.29692,0.07914,0.48554,0.58437,0.05056,0,0.27363,0.04856,11620
66,1,RSC-SUB,6,10,19,190,0.16184,0.64369,2,0.33312,0.52314,9,0.00714,0.3077,0.73468,0.56589,0.04006,0,0.05473,0.04603,11620
66,1,RSC-SUB,7,10,19,190,0.08781,0.73058,9,0.18856,0.55451,4,0.19725,0.04045,0.50264,0.51981,0.0375,0,0.03483,0.04257,11620
66,1,RSC-SUB,8,10,19,190,0.28154,0.67718,11,0.15854,0.54527,13,0.15024,0.03402,0.6924,0.57551,0.03676,0,0.03483,0.03655,11620
66,1,RSC-SUB,9,10,19,190,0.2568,0.58721,4,0.31804,0.67616,10,0.00756,0.31155,0.60375,0.58767,0.03006,0,0.20398,0.02871,11620
66,1,RSC-SUB,10,10,19,190,0.20514,0.69838,7,0.38517,0.52566,2,0.06062,0.1276,0.78432,0.51788,0.02596,0,0.56219,0.02207,11620
66,1,RSC-SUB,1,10,20,200,0.08414,0.21565,7,0.10057,0.62257,13,0.10532,0.00088,0.29535,0.49832,0.10263,1,0.00498,0.21218,11600
66,1,RSC-SUB,2,10,20,200,0.33077,0.60647,4,0.26784,0.92733,1,0.24495,0.0061,0.62113,0.91905,0.07184,1,0.00498,0.14583,11600
66,1,RSC-SUB,3,10,20,200,0.70728,0.70728,3,0.23699,0.6534,12,0.17897,0.10962,0.38371,0.54003,0.06417,1,0.00498,0.08105,11600
66,1,RSC-SUB,4,10,20,200,0.77516,0.77516,4,0.39035,0.60546,5,0.11969,0.16587,0.55492,0.64592,0.05594,1,0.00498,0.07455,11600
66,1,RSC-SUB,5,10,20,200,0.34255,0.67337,8,0.02638,0.66527,3,0.04487,0.16806,0.82375,0.63875,0.05036,0,0.27363,0.04856,11600
66,1,RSC-SUB,6,10,20,200,0.01376,0.61561,5,0.40825,0.5986,12,0.07173,0.47186,0.7262,0.584,0.04652,0,0.05473,0.04603,11600
66,1,RSC-SUB,7,10,20,200,0.09753,0.56996,9,0.04047,0.58042,13,0.24817,0.31672,0.65353,0.40614,0.04081,0,0.03483,0.04257,11600
66,1,RSC-SUB,8,10,20,200,0.27116,0.66631,12,0.79258,0.79258,8,0.28033,0.08044,0.54691,0.53467,0.03638,0,0.03483,0.03655,11600
66,1,RSC-SUB,9,10,20,200,0.41142,0.42368,12,0.65933,0.65933,9,0.00201,0.13647,0.46282,0.56826,0.03342,0,0.20398,0.02871,11600
66,1,RSC-SUB,10,10,20,200,0.13289,0.64497,5,0.16056,0.50604,12,0.07299,0.29198,0.70362,0.61877,0.02884,0,0.56219,0.02207,11600
66,1,RSC-SUB,1,10,21,210,0.14602,0.30635,2,0.33181,0.73641,12,0.09712,0.34827,0.35588,0.55163,0.1117,1,0.00498,0.21218,11580
66,1,RSC-SUB,2,10,21,210,0.31135,0.75573,10,0.05911,0.82527,1,0.18437,0.18116,0.66497,0.70876,0.06555,1,0.00498,0.14583,11580
66,1,RSC-SUB,3,10,21,210,0.33212,0.53036,8,0.03664,0.78463,11,0.13394,0.19736,0.48708,0.59111,0.05706,1,0.00498,0.08105,11580
66,1,RSC-SUB,4,10,21,210,0.36913,0.60591,7,0.16462,0.6192,2,0.52364,0.09413,0.55899,0.59438,0.0529,1,0.00498,0.07455,11580
66,1,RSC-SUB,5,10,21,210,0.03471,0.66588,4,0.22542,0.63281,11,0.19804,0.4064,0.53307,0.57238,0.0477,0,0.27363,0.04856,11580
66,1,RSC-SUB,6,10,21,210,0.75652,0.75652,6,0.1861,0.45501,7,0.28838,0.09155,0.63588,0.50275,0.03979,0,0.05473,0.04603,11580
66,1,RSC-SUB,7,10,21,210,0.12098,0.5465,10,0.20641,0.66417,8,0.17582,0.03793,0.49397,0.44999,0.03416,0,0.03483,0.04257,11580
66,1,RSC-SUB,8,10,21,210,0.42852,0.8099,10,0.18226,0.78563,6,0.23522,0.36745,0.7374,0.55628,0.03069,0,0.03483,0.03655,11580
66,1,RSC-SUB,9,10,21,210,0.57311,0.57311,9,0.02445,0.46084,10,0.25858,0.5462,0.44295,0.5462,0.02353,0,0.20398,0.02871,11580
66,1,RSC-SUB,10,10,21,210,0.09202,0.75847,12,0.41574,0.41574,10,0.85213,0.14212,0.85341,0.55296,0.02012,0,0.56219,0.02207,11580
66,1,RSC-SUB,1,10,22,220,0.02957,0.43274,5,0.26346,0.56911,8,0.28302,0.29988,0.35525,0.50604,0.12542,1,0.00498,0.21218,11560
66,1,RSC-SUB,2,10,22,220,0.53131,0.64681,1,0.11527,0.89609,1,0.34787,0.04729,0.72447,0.82964,0.06997,1,0.00498,0.14583,11560
66,1,RSC-SUB,3,10,22,220,0.36812,0.50939,10,0.41151,0.62154,8,0.37277,0.36825,0.37277,0.62631,0.05809,1,0.00498,0.08105,11560
66,1,RSC-SUB,4,10,22,220,0.32493,0.6295,13,0.38381,0.4784,5,0.19782,0.60326,0.53868,0.60326,0.05081,1,0.00498,0.07455,11560
66,1,RSC-SUB,5,10,22,220,0.36017,0.71845,8,0.10771,0.57941,6,0.32577,0.07641,0.44389,0.63029,0.04566,0,0.27363,0.04856,11560
66,1,RSC-SUB,6,10,22,220,0.35742,0.74249,11,0.33927,0.63517,5,0.31218,0.17699,0.63725,0.5974,0.03802,0,0.05473,0.04603,11560
66,1,RSC-SUB,7,10,22,220,0.46719,0.65244,11,0.25828,0.51844,9,0.01547,0.31624,0.38865,0.53896,0.03467,0,0.03483,0.04257,11560
66,1,RSC-SUB,8,10,22,220,0.48304,0.73914,13,0.36999,0.60015,2,0.01203,0.05915,0.65236,0.60181,0.032,0,0.03483,0.03655,11560
66,1,RSC-SUB,9,10,22,220,0.59961,0.59961,9,0.60355,0.60355,9,0.03934,0.22051,0.52781,0.54509,0.02981,0,0.20398,0.02871,11560
66,1,RSC-SUB,10,10,22,220,0.08724,0.83267,7,0.07252,0.60266,4,0.33149,0.40716,0.6534,0.52512,0.02378,0,0.56219,0.02207,11560
66,1,RSC-SUB,1,10,23,230,0.06172,0.2936,6,0.10661,0.68519,13,0.23556,0.20008,0.26618,0.47362,0.09488,1,0.00498,0.21218,11540
66,1,RSC-SUB,2,10,23,230,0.25826,0.67207,4,0.19857,0.92907,1,0.01553,0.44449,0.65329,0.56939,0.07483,1,0.00498,0.14583,11540
66,1,RSC-SUB,3,10,23,230,0.27083,0.31565,5,0.01799,0.60908,10,0.29396,0.30447,0.45902,0.5863,0.06135,1,0.00498,0.08105,11540
66,1,RSC-SUB,4,10,23,230,0.39059,0.6055,9,0.03924,0.56802,2,0.31991,0.355,0.64379,0.6744,0.05553,1,0.00498,0.07455,11540
66,1,RSC-SUB,5,10,23,230,0.43306,0.55645,11,0.06759,0.63841,3,0.2875,0.21944,0.50198,0.64169,0.04839,0,0.27363,0.04856,11540
66,1,RSC-SUB,6,10,23,230,0.42958,0.66879,13,0.15908,0.543,4,0.5142,0.27731,0.62072,0.42314,0.04082,0,0.05473,0.04603,11540
66,1,RSC-SUB,7,10,23,230,0.13059,0.65425,6,0.53232,0.53232,7,0.32182,0.0362,0.46033,0.42236,0.03441,0,0.03483,0.04257,11540
66,1,RSC-SUB,8,10,23,230,0.07315,0.80417,7,0.11829,0.57307,6,0.26204,0.37572,0.75313,0.46935,0.03087,0,0.03483,0.03655,11540
66,1,RSC-SUB,9,10,23,230,0.27555,0.38626,13,0.02743,0.55138,4,0.06793,0.05247,0.53395,0.46054,0.02343,0,0.20398,0.02871,11540
66,1,RSC-SUB,10,10,23,230,0.11443,0.77039,12,0.26779,0.57595,5,0.69635,0.1871,0.69635,0.47671,0.02035,0,0.56219,0.02207,11540
66,1,RSC-SUB,1,10,24,240,0.01843,0.3001,10,0.10316,0.60745,10,0.04455,0.12337,0.23274,0.60944,0.08774,1,0.00498,0.21218,11520
66,1,RSC-SUB,2,10,24,240,0.21371,0.72906,1,0.26661,0.90937,1,0.36902,0.3799,0.83048,0.49872,0.07285,1,0.00498,0.14583,11520
66,1,RSC-SUB,3,10,24,240,0.16849,0.39019,13,0.33297,0.65046,5,0.18556,0.06817,0.3795,0.81797,0.05421,1,0.00498,0.08105,11520
66,1,RSC-SUB,4,10,24,240,0.47724,0.67395,10,0.23489,0.51039,10,0.36148,0.33391,0.59851,0.56999,0.05005,1,0.00498,0.07455,11520
66,1,RSC-SUB,5,10,24,240,0.08758,0.78455,3,0.4082,0.62807,8,0.52125,0.09212,0.77863,0.71021,0.04807,0,0.27363,0.04856,11520
66,1,RSC-SUB,6,10,24,240,0.53991,0.76568,4,0.18726,0.55159,2,0.39968,0.26378,0.58425,0.73803,0.04408,0,0.05473,0.04603,11520
66,1,RSC-SUB,7,10,24,240,0.32703,0.61603,13,0.16782,0.56127,13,0.00595,0.18794,0.59637,0.4941,0.03799,0,0.03483,0.04257,11520
66,1,RSC-SUB,8,10,24,240,0.52931,0.62947,6,0.05066,0.529,6,0.36602,0.10441,0.69143,0.50633,0.03233,0,0.03483,0.03655,11520
66,1,RSC-SUB,9,10,24,240,0.12458,0.52047,13,0.02337,0.66032,4,0.0417,0.22809,0.59118,0.46264,0.02972,0,0.20398,0.02871,11520
66,1,RSC-SUB,10,10,24,240,0.18264,0.67371,13,0.36844,0.44775,12,0.63194,0.40677,0.64326,0.45014,0.02263,0,0.56219,0.02207,11520
66,1,RSC-SUB,1,10,25,250,0.10312,0.29051,4,0.35051,0.64759,7,0.05447,0.25607,0.26163,0.69211,0.09028,1,0.00498,0.21218,11500
