animal,pair,dim,epoch,label,label_loo,ifi_fit,cc_heldout,peak_r,ifi,peak_lag_ms
75,CA1-DG,1,expert,FB,FB,-0.28354,0.19813,0.18327,-0.22500758725341433,0.0
75,CA1-DG,1,intermediate,FB,FB,-0.28354,0.19813,0.21032,-0.38326178232768787,0.0
75,CA1-DG,1,naive,FB,FB,-0.28354,0.19813,0.23952,-0.12596087683082666,0.0
75,CA1-DG,2,expert,FB,FB,-0.25623,0.06362,0.03271,-0.005248687828043035,0.0
75,CA1-DG,2,intermediate,FB,FB,-0.25623,0.06362,0.04485,-0.12093146335009257,0.0
75,CA1-DG,2,naive,FB,FB,-0.25623,0.06362,0.02582,-1.0,140.0
75,CA1-DG,3,expert,FB,FB,-0.26556,0.0486,0.01899,-0.5304771856495994,-30.0
75,CA1-DG,3,intermediate,FB,FB,-0.26556,0.0486,0.03415,-0.6052683310399056,0.0
75,CA1-DG,3,naive,FB,FB,-0.26556,0.0486,0.04281,-0.6349897889720898,0.0
75,CA1-DG,4,expert,FF,FF,0.20749,0.03879,0.04372,0.5366124774211478,0.0
75,CA1-DG,4,intermediate,FF,FF,0.20749,0.03879,0.03869,0.35169300225733624,0.0
75,CA1-DG,4,naive,FF,FF,0.20749,0.03879,0.04778,0.5720485687813918,0.0
75,CA1-DG,5,expert,FF,FF,0.12979,0.03724,0.0321,0.22081869123373538,0.0
75,CA1-DG,5,intermediate,FF,FF,0.12979,0.03724,0.02786,0.11304746617748224,-240.0
75,CA1-DG,5,naive,FF,FF,0.12979,0.03724,0.02466,0.8613051287168231,-120.0
75,CA1-DG,6,expert,FB,FB,-0.04087,0.03511,0.03538,0.03292446739832153,0.0
75,CA1-DG,6,intermediate,FB,FB,-0.04087,0.03511,0.00944,-1.0,230.0
75,CA1-DG,6,naive,FB,FB,-0.04087,0.03511,0.03056,0.20277728324728497,0.0
75,CA1-DG,7,expert,FF,FF,0.09374,0.02841,0.03111,0.05195808052950901,0.0
75,CA1-DG,7,intermediate,FF,FF,0.09374,0.02841,0.01732,0.18514750762970503,0.0
75,CA1-DG,7,naive,FF,FF,0.09374,0.02841,0.02592,0.06675183647397004,150.0
75,CA1-DG,8,expert,FB,FB,-0.1596,0.02266,0.01357,0.4072164948453609,30.0
75,CA1-DG,8,intermediate,FB,FB,-0.1596,0.02266,0.01518,1.0,0.0
75,CA1-DG,8,naive,FB,FB,-0.1596,0.02266,0.02105,0.04331683168316829,-140.0
75,CA1-DG,9,expert,FF,FF,0.04421,0.01835,0.0124,-1.0,0.0
75,CA1-DG,9,intermediate,FF,FF,0.04421,0.01835,0.01525,-1.0,160.0
75,CA1-DG,9,naive,FF,FF,0.04421,0.01835,0.01598,0.5043715846994535,10.0
75,CA1-DG,10,expert,FF,FF,0.11014,0.01805,0.02534,0.2752950280518476,-70.0
75,CA1-DG,10,intermediate,FF,FF,0.11014,0.01805,0.02272,-0.039062500000000035,-10.0
75,CA1-DG,10,naive,FF,FF,0.11014,0.01805,0.01687,0.5425038639876353,-120.0
75,CA1-RSC,1,expert,FF,FF,0.03015,0.12641,0.16521,0.024212913553895373,0.0
75,CA1-RSC,1,intermediate,FF,FF,0.03015,0.12641,0.14707,0.029408923010605652,0.0
75,CA1-RSC,1,naive,FF,FF,0.03015,0.12641,0.06856,0.0049245826493635025,0.0
