pair,dim,window_bins,window_ms,n_animals,mean_ifi,t,p
CA1-CA3,3,13,130,9,-0.05119079224134335,-0.5193372997764543,0.617583829542182
CA1-CA3,3,14,140,9,-0.035326802700983165,-0.4281400964158639,0.6798423124723671
CA1-CA3,3,15,150,9,-0.020408069222684923,-0.24967566375083217,0.809129665143125
CA1-CA3,3,16,160,9,-0.04028434483288048,-0.5015353280016208,0.6295026376216946
CA1-CA3,3,17,170,9,-0.03704522244936229,-0.4810284030207373,0.6433768532351969
CA1-CA3,3,18,180,9,-0.0332663356942704,-0.38984893462097775,0.7068219577874426
CA1-CA3,3,19,190,9,-0.023813427225759114,-0.2865254648840538,0.7817560085614293
CA1-CA3,3,20,200,9,-0.020245171572839768,-0.26276736404945283,0.7993702483047935
CA1-CA3,3,21,210,9,-0.010035345378422593,-0.13750123270032963,0.894032336217748
CA1-CA3,3,22,220,9,0.00025665498869965116,0.00362365891049861,0.9971974761939608
CA1-CA3,3,23,230,9,0.012048340849245812,0.17302328278112733,0.8669306556806567
CA1-CA3,3,24,240,9,0.006382284001183563,0.0990189202930204,0.923559462585068
CA1-CA3,3,25,250,9,0.0075751388442141,0.11781963882338521,0.9091150135417914
CA1-CA3,4,1,10,9,-0.06590423126424204,-0.3357177918579497,0.7457185997576272
CA1-CA3,4,2,20,9,-0.11752680180092025,-0.771956592747609,0.46233221646812994
CA1-CA3,4,3,30,9,-0.04158731665341499,-0.3110411317102794,0.7637196547784609
CA1-CA3,4,4,40,9,0.033182923285014924,0.287367186925784,0.7811343382726688
CA1-CA3,4,5,50,9,0.003396422477990219,0.0376199287630922,0.9709125392322044
CA1-CA3,4,6,60,9,-0.004285193524383983,-0.059416015679770715,0.9540781645801528
CA1-CA3,4,7,70,9,-0.03297680618200898,-0.46208359564749657,0.6563279876991194
CA1-CA3,4,8,80,9,-0.016911548074611385,-0.21834626160295853,0.8326262509071397
CA1-CA3,4,9,90,9,-0.0390534066410474,-0.48834340143011423,0.6384103103622116
CA1-CA3,4,10,100,9,-0.06537369716600926,-0.8517793408573011,0.41910262918704855
CA1-CA3,4,11,110,9,-0.03615966624624672,-0.7791162922562602,0.45833618839233115
CA1-CA3,4,12,120,9,-0.033891510058879366,-0.6160948330634609,0.5549524293796155
CA1-CA3,4,13,130,9,-0.050980392066425025,-0.9266849303898524,0.381196622085646
CA1-CA3,4,14,140,9,-0.018129131663511253,-0.41227242047303037,0.6909659416811561
CA1-CA3,4,15,150,9,-0.006016740311931549,-0.12256806244160613,0.9054722909572055
CA1-CA3,4,16,160,9,-0.026473096733522165,-0.5920930977278533,0.5701391684540182
CA1-CA3,4,17,170,9,-0.021565381460997533,-0.477294035794105,0.6459197085224581
CA1-CA3,4,18,180,9,-0.019724266388518725,-0.4086137498581329,0.693542259467768
CA1-CA3,4,19,190,9,-0.04918768990883956,-1.0078640943990778,0.3430277199165256
CA1-CA3,4,20,200,9,-0.03430420775393069,-0.6461341915640968,0.5362831403893239
CA1-CA3,4,21,210,9,-0.02118603896028123,-0.40893080861270464,0.6933188283912937
CA1-CA3,4,22,220,9,-0.0018452248220938276,-0.035059517069383817,0.972891285730866
CA1-CA3,4,23,230,9,-0.0023675527843899755,-0.04220263759699809,0.9673714586311795
CA1-CA3,4,24,240,9,0.0052012341183235574,0.09578892748588884,0.9260442433348861
CA1-CA3,4,25,250,9,-0.01392653315160989,-0.2477458157265287,0.81057135929133
CA1-CA3,5,1,10,9,-0.19852052896415287,-0.7407136401345966,0.4800404669771856
CA1-CA3,5,2,20,9,-0.46000800624640614,-2.923737422614426,0.019181175776681342
CA1-CA3,5,3,30,9,-0.3439658899461567,-2.5568207483098897,0.0338138336011021
CA1-CA3,5,4,40,9,-0.3320262484518676,-3.4098580116397708,0.00922507631282078
CA1-CA3,5,5,50,9,-0.274324118504199,-3.12275174844238,0.014169625339536845
CA1-CA3,5,6,60,9,-0.2572988283573929,-3.0455357635821976,0.015928709271721138
CA1-CA3,5,7,70,9,-0.21507860461413375,-3.133337998826152,0.013944797656604155
CA1-CA3,5,8,80,9,-0.1750543975294051,-2.340956532389134,0.04734494055231487
CA1-CA3,5,9,90,9,-0.16157828179590625,-2.173050605368454,0.06152530612096823
CA1-CA3,5,10,100,9,-0.15607683196173341,-2.172496807219153,0.06157843397154863
CA1-CA3,5,11,110,9,-0.11842189296854556,-1.784419208963996,0.11219133512526414
CA1-CA3,5,12,120,9,-0.13688210577634968,-1.9260972125651314,0.09026259913477175
CA1-CA3,5,13,130,9,-0.13754655586089246,-1.9933291647602032,0.08135250782615697
CA1-CA3,5,14,140,9,-0.11120506399916422,-1.6237213003599444,0.14309079760437907
CA1-CA3,5,15,150,9,-0.10288646457052376,-1.4170230584183523,0.19422090742570286
CA1-CA3,5,16,160,9,-0.07767971565187383,-1.10125586231589,0.3028127755655089
CA1-CA3,5,17,170,9,-0.06604780203545589,-0.8540039087350112,0.4179396651206928
CA1-CA3,5,18,180,9,-0.06220620750512393,-0.8294879403031437,0.430881702667139
CA1-CA3,5,19,190,9,-0.0418871758999834,-0.6234189946738831,0.5503656092817978
CA1-CA3,5,20,200,9,-0.023903455937713647,-0.3848809906070913,0.7103559264426298
CA1-CA3,5,21,210,9,0.0018222581778547366,0.032786288667755493,0.9746482581181533
CA1-CA3,5,22,220,9,0.012035240135496573,0.20659320414555782,0.8414887090157929
CA1-CA3,5,23,230,9,0.01409057774423812,0.2304720242488555,0.8235093848366154
CA1-CA3,5,24,240,9,0.0070751093499196605,0.1226169957601669,0.9054347643107578
CA1-CA3,5,25,250,9,0.010410189996632298,0.1631734221465894,0.8744285702863837
CA1-CA3,6,1,10,7,-0.22915095175203218,-0.8257205512619834,0.44055180667333155
CA1-CA3,6,2,20,8,-0.013218000955175821,-0.10231538238905372,0.9213756419128507
CA1-CA3,6,3,30,8,-0.048265614279106646,-0.4360123972185508,0.6759579770861148
CA1-CA3,6,4,40,8,-0.05028198335684172,-0.5266616001700565,0.6146993349601702
CA1-CA3,6,5,50,8,-0.12372366789403383,-1.260199579285658,0.2479807945999947
CA1-CA3,6,6,60,8,-0.0640404709329328,-0.517311186831286,0.6208791468821964
CA1-CA3,6,7,70,8,-0.004358392889534098,-0.04234348894430535,0.9674073680209745
CA1-CA3,6,8,80,8,-0.02117319840253547,-0.19934702323152168,0.8476582390456501
CA1-CA3,6,9,90,8,-0.0473380115499214,-0.46851950826155075,0.6536525624557719
CA1-CA3,6,10,100,8,-0.005167705200525549,-0.06346352490615571,0.9511716267941633
CA1-CA3,6,11,110,8,0.008051306856892988,0.1226403743728011,0.9058386736199235
CA1-CA3,6,12,120,8,-0.010795581275268466,-0.1556495696247117,0.880702687194199
CA1-CA3,6,13,130,8,0.0019677045168806327,0.026826489512510557,0.979346892805889
CA1-CA3,6,14,140,8,-0.01816537695517007,-0.2604667084388371,0.801999588419949
CA1-CA3,6,15,150,8,-0.0316161710168673,-0.422248200385858,0.6855105207287315
CA1-CA3,6,16,160,8,-0.03882317890172891,-0.537275944514111,0.6077246273617953
CA1-CA3,6,17,170,8,-0.03797543507417197,-0.5003608823896498,0.632165676543269
CA1-CA3,6,18,180,8,-0.04667711852480283,-0.5921046153538772,0.5724006125902611
CA1-CA3,6,19,190,8,-0.02825412386486828,-0.3475271184811747,0.7384104297010894
CA1-CA3,6,20,200,8,-0.04726454180975877,-0.5354116996031223,0.6089464907038007
CA1-CA3,6,21,210,8,-0.045064041102390165,-0.5139370242632606,0.623117296079464
CA1-CA3,6,22,220,8,-0.0609991712101202,-0.6923924383157497,0.5109990506464609
CA1-CA3,6,23,230,8,-0.045076802665032376,-0.5094190730800076,0.6261208396031466
CA1-CA3,6,24,240,8,-0.0573322485524313,-0.644679999147721,0.5396788156405345
CA1-CA3,6,25,250,8,-0.05372122097660356,-0.6069033724977148,0.5630739673603401
CA1-DG,1,1,10,11,-0.012970239271662676,-0.2104381123350333,0.8375517232617924
CA1-DG,1,2,20,11,-0.03003705417078977,-0.4685641713556073,0.6494283012530605
CA1-DG,1,3,30,11,-0.07666264050071046,-1.4118183184632882,0.1883547716493714
CA1-DG,1,4,40,11,-0.08786987746532332,-1.7911355276898653,0.1035356112095219
CA1-DG,1,5,50,11,-0.09008903279308143,-1.9018927467587896,0.08635247085549384
CA1-DG,1,6,60,11,-0.09544638409907176,-2.3242447265675166,0.0424645926381239
CA1-DG,1,7,70,11,-0.08688214954607988,-2.082689118883676,0.06390872001368088
CA1-DG,1,8,80,11,-0.09348960717503729,-2.254369169775833,0.047823603251177786
CA1-DG,1,9,90,11,-0.10661758046166114,-2.6068338265266124,0.026182662011812245
CA1-DG,1,10,100,11,-0.1101132733525724,-2.8476868478250252,0.017318634521970917
CA1-DG,1,11,110,11,-0.10413944931443381,-2.8540892978514583,0.01712958214007951
CA1-DG,1,12,120,11,-0.10099682493511053,-2.8312997394307637,0.01781215992700877
CA1-DG,1,13,130,11,-0.10292995557969445,-3.0299028388642006,0.012679243296143103
CA1-DG,1,14,140,11,-0.09664822742925741,-2.7201737159204855,0.02155389981723095
CA1-DG,1,15,150,11,-0.09284256070666795,-2.7327605372927626,0.02109322677802017
CA1-DG,1,16,160,11,-0.09021074911773402,-2.5927658765716854,0.02682237124986464
CA1-DG,1,17,170,11,-0.09409818922293792,-2.7065529887313837,0.02206377628847258
CA1-DG,1,18,180,11,-0.10198222182528684,-2.8748698706272116,0.016530204742538263
CA1-DG,1,19,190,11,-0.10887782370005267,-2.999714196214165,0.013350173280646934
CA1-DG,1,20,200,11,-0.1077139340774325,-3.103029795329322,0.011192748550510912
CA1-DG,1,21,210,11,-0.10919958522917605,-2.935527282352786,0.014899133848119098
CA1-DG,1,22,220,11,-0.10316197480379681,-2.8548557712506684,0.017107089641911696
CA1-DG,1,23,230,11,-0.10258699820325289,-2.8386650708145664,0.01758860951178943
CA1-DG,1,24,240,11,-0.09964722718143487,-2.646695269128534,0.0244513609357387
CA1-DG,1,25,250,11,-0.09835718293288137,-2.623043174738427,0.025464379391613282
CA1-DG,2,1,10,11,-0.21070849008657386,-1.0877258371663059,0.3022370096449912
CA1-DG,2,2,20,11,-0.17540607570871702,-1.2366807007540692,0.24446206606631915
CA1-DG,2,3,30,11,-0.17157466567455423,-1.6727398641276243,0.12532518715320456
CA1-DG,2,4,40,11,-0.15148435869164936,-1.6075226447158903,0.13901934396451043
CA1-DG,2,5,50,11,-0.16318631033177924,-1.7293640601841171,0.11443228550858309
CA1-DG,2,6,60,11,-0.14898846447873815,-1.6230074061643078,0.13565227051392384
CA1-DG,2,7,70,11,-0.14684296876994812,-1.5808841215651683,0.14498571072986
CA1-DG,2,8,80,11,-0.14856724781925038,-1.7822380766236106,0.10504435329145988
CA1-DG,2,9,90,11,-0.12103430202950921,-1.4897228739568695,0.1671450469421052
CA1-DG,2,10,100,11,-0.11265531275133953,-1.5647867483259987,0.14869992272466082
CA1-DG,2,11,110,11,-0.11376414344789677,-1.4936291236789958,0.16613817753326302
CA1-DG,2,12,120,11,-0.10013282226488386,-1.4070184371246865,0.1897336670461283
CA1-DG,2,13,130,11,-0.08850696790500767,-1.2258216736221939,0.24835017208088916
CA1-DG,2,14,140,11,-0.08163079837017631,-1.2572453160393007,0.23723421626585475
CA1-DG,2,15,150,11,-0.058534792946285004,-0.8463067962490671,0.417173606951042
CA1-DG,2,16,160,11,-0.05393520351267603,-0.749164356295273,0.47101344012589097
CA1-DG,2,17,170,11,-0.052494774005120724,-0.7369851586028042,0.4780659032752973
CA1-DG,2,18,180,11,-0.05626320947796368,-0.7952960769680067,0.44490792597738726
CA1-DG,2,19,190,11,-0.05167960677282435,-0.7060794732351664,0.4962590449586032
CA1-DG,2,20,200,11,-0.04496822347197114,-0.6188830040015594,0.54983093097499
CA1-DG,2,21,210,11,-0.05570941087378769,-0.7851811271344192,0.4505491360217765
CA1-DG,2,22,220,11,-0.05337747279448519,-0.7746803033811661,0.45645486325756746
CA1-DG,2,23,230,11,-0.04799227499928487,-0.6914403050259764,0.5050239094696101
CA1-DG,2,24,240,11,-0.045596660898687,-0.6866265350812186,0.5079265394702838
CA1-DG,2,25,250,11,-0.04606322336887041,-0.7124996250992921,0.49244486452565994
CA1-DG,3,1,10,10,-0.052239148633528174,-0.23894056839330385,0.8165038290233453
CA1-DG,3,2,20,11,-0.10520710534286981,-0.6186772098206319,0.5499611827211266
CA1-DG,3,3,30,11,-0.11026368825285028,-0.6453533921276347,0.5332247872547926
CA1-DG,3,4,40,11,-0.15497219694552183,-0.9717905987586397,0.3540734847551914
CA1-DG,3,5,50,11,-0.11895952945698486,-0.7524665831880195,0.4691127395396868
CA1-DG,3,6,60,11,-0.0791952460304251,-0.5130422801266259,0.6190639953749547
CA1-DG,3,7,70,11,-0.06563898902956594,-0.45206052671903546,0.6608727126449327
CA1-DG,3,8,80,11,-0.07149496241005104,-0.499190403787796,0.6284437569620162
CA1-DG,3,9,90,11,-0.017278041176257853,-0.15619731287023814,0.878985760759712
CA1-DG,3,10,100,11,-0.005071411883457772,-0.04878415823831124,0.9620519068706594
CA1-DG,3,11,110,11,-0.021058938271117912,-0.2181663013019292,0.831687203192495
CA1-DG,3,12,120,11,-0.03689314196736547,-0.43696363649438175,0.6714226046260348
CA1-DG,3,13,130,11,-0.03107446784803097,-0.4039236853267662,0.6947715893107069
CA1-DG,3,14,140,11,-0.01990255904299483,-0.2829013255469915,0.7830220723904068
CA1-DG,3,15,150,11,-0.022541632173150836,-0.30451741280711325,0.7669766051431139
CA1-DG,3,16,160,11,-0.022722835602534207,-0.32568601398779246,0.7513744130693244
CA1-DG,3,17,170,11,-0.027080646501704175,-0.38139948433899673,0.7108852622487374
CA1-DG,3,18,180,11,-0.02597812751870432,-0.353633090528862,0.7309558839224601
CA1-DG,3,19,190,11,-0.018791840768003776,-0.2623900664048915,0.798346882255637
CA1-DG,3,20,200,11,-0.01450430934446335,-0.2086469328325455,0.8389124616138585
CA1-DG,3,21,210,11,-0.01809294222963475,-0.26218586355786444,0.7984999156244278
CA1-DG,3,22,220,11,-0.03270806890472491,-0.46990600694924123,0.648501946138012
CA1-DG,3,23,230,11,-0.03442108764168109,-0.4683655976900405,0.6495654426831838
CA1-DG,3,24,240,11,-0.029911454831495068,-0.4081650599263993,0.6917547901292089
CA1-DG,3,25,250,11,-0.02928955771152484,-0.4200557053128285,0.6833274739355322
CA1-DG,4,1,10,11,0.012611855286238548,0.07306710085107854,0.9431935544909958
CA1-DG,4,2,20,11,0.0049991254191057285,0.03637952477375797,0.971695711348764
CA1-DG,4,3,30,11,-0.1041204355455691,-0.9936669538722699,0.34382016123346215
CA1-DG,4,4,40,11,-0.11523523312624243,-1.264262351066282,0.23480817047091032
CA1-DG,4,5,50,11,-0.06701678363447022,-0.711056867038862,0.49330041484962517
CA1-DG,4,6,60,11,-0.013030779095794698,-0.13423059711351978,0.8958833516415925
CA1-DG,4,7,70,11,-0.03647043000885005,-0.3610501597314076,0.725572887419049
CA1-DG,4,8,80,11,-0.0641315808623244,-0.6970991465561696,0.5016246631548882
CA1-DG,4,9,90,11,-0.04942163920989799,-0.588810232360381,0.5690493884991252
CA1-DG,4,10,100,11,-0.04249323327972348,-0.5513182102787046,0.5935194072219643
CA1-DG,4,11,110,11,-0.018289367873736764,-0.2303693561830291,0.8224491025960551
CA1-DG,4,12,120,11,0.0015192349354263078,0.01929458058083606,0.9849856586084565
CA1-DG,4,13,130,11,0.013548871515245985,0.1783992163079067,0.8619718063528528
CA1-DG,4,14,140,11,0.02982088199357319,0.3722593240862268,0.7174674933281073
CA1-DG,4,15,150,11,0.03636086032468038,0.4520173634038331,0.660902766383241
CA1-DG,4,16,160,11,0.04425023375092775,0.5601892621806364,0.5876793684021357
CA1-DG,4,17,170,11,0.04172613460840204,0.5161300214402025,0.616982794889583
CA1-DG,4,18,180,11,0.04295019249533985,0.5263060763681888,0.6101491360218159
CA1-DG,4,19,190,11,0.03659740228859403,0.4375567950782189,0.6710066624740221
CA1-DG,4,20,200,11,0.044401934791306656,0.552117789012162,0.5929917661521128
CA1-DG,4,21,210,11,0.018091847025900065,0.2437868664647185,0.8123244222133943
CA1-DG,4,22,220,11,-0.002869457713254566,-0.03931591046687067,0.9694123671730801
CA1-DG,4,23,230,11,0.0001544629529471774,0.002169878105888125,0.9983113659312604
CA1-DG,4,24,240,11,-0.008866871492956759,-0.12457611495036057,0.9033277791221636
CA1-DG,4,25,250,11,-0.011118788836167404,-0.1639545608145037,0.8730333312833021
CA1-DG,5,1,10,11,-0.3162505835857909,-2.20694976257348,0.05182769558608943
CA1-DG,5,2,20,11,-0.22140219093040925,-1.661072099944438,0.1276826163232555
CA1-DG,5,3,30,11,-0.08663598490141997,-0.8481233764462317,0.4162080452924697
CA1-DG,5,4,40,11,-0.009910596910619492,-0.09880379630091826,0.923246581566857
CA1-DG,5,5,50,11,-0.01915339182242665,-0.1816424664910323,0.8594923730412949
CA1-DG,5,6,60,11,0.008794691330923577,0.0832620612467005,0.9352863103843929
CA1-DG,5,7,70,11,-0.018425401782673854,-0.18323889932112974,0.8582725018852273
CA1-DG,5,8,80,11,-0.0715199125931793,-0.7868755984357544,0.4496008580001811
CA1-DG,5,9,90,11,-0.05545460377809626,-0.5693596435758947,0.5816747274244332
CA1-DG,5,10,100,11,-0.07548257295240768,-0.8613587095003511,0.40921917464870605
CA1-DG,5,11,110,11,-0.07714158028858896,-0.9709018705989976,0.3544947030700598
CA1-DG,5,12,120,11,-0.07544005215055348,-1.0518752323779417,0.31761066958335643
CA1-DG,5,13,130,11,-0.07224692283516983,-1.0026651476636148,0.33966687086512304
CA1-DG,5,14,140,11,-0.06090181765960181,-0.8163780851579088,0.433300697401911
CA1-DG,5,15,150,11,-0.06647913452457707,-0.905411380435771,0.3865421674474372
CA1-DG,5,16,160,11,-0.07457613595642529,-1.0986450140513555,0.29766983974998684
CA1-DG,5,17,170,11,-0.06097415330684128,-0.8706601864343994,0.40435608880587237
CA1-DG,5,18,180,11,-0.055795884790405516,-0.8018136857164115,0.44129774974943337
CA1-DG,5,19,190,11,-0.05814182256011811,-0.8224492833975376,0.4299958721787889
CA1-DG,5,20,200,11,-0.047935110841845346,-0.7127202563151196,0.49231411211216214
CA1-DG,5,21,210,11,-0.042790838050922604,-0.6301237159435136,0.5427432097180824
CA1-DG,5,22,220,11,-0.05472631630292806,-0.8263863326081899,0.4278618227469958
CA1-DG,5,23,230,11,-0.05096027208445601,-0.8407476038816593,0.4201379406900556
CA1-DG,5,24,240,11,-0.03013654121447199,-0.5178231590093918,0.615843092132489
CA1-DG,5,25,250,11,-0.03135450267316748,-0.5663921341266094,0.5836141820265921
CA1-DG,6,1,10,10,-0.6350534181961093,-4.870869738617893,0.0008824539513234783
CA1-DG,6,2,20,10,-0.4005167556958712,-3.056492216311938,0.013648823263192002
CA1-DG,6,3,30,10,-0.2886550477914642,-2.265094573749194,0.04976050880106361
CA1-DG,6,4,40,10,-0.20940984227550982,-1.8810970164115401,0.0926439596379565
CA1-DG,6,5,50,10,-0.21643733909943333,-1.9602483037939458,0.08161182788852542
CA1-DG,6,6,60,10,-0.17652156492012866,-1.451005924277594,0.18072311293603832
CA1-DG,6,7,70,10,-0.13919525408540753,-1.186756345852253,0.26570402197962206
CA1-DG,6,8,80,10,-0.13049286356386072,-1.2435766298349609,0.2450717367679542
CA1-DG,6,9,90,10,-0.126416432763473,-1.1963670948736669,0.26211834922661037
CA1-DG,6,10,100,10,-0.12378032032344374,-1.301892825600209,0.2252857387548752
CA1-DG,6,11,110,10,-0.1433900066773487,-1.7440468363414425,0.11511659243625118
CA1-DG,6,12,120,10,-0.11140469488894486,-1.3671443105589813,0.20475092302608588
CA1-DG,6,13,130,10,-0.11749694719865669,-1.5191688864016215,0.16303788233238614
CA1-DG,6,14,140,10,-0.10330194378584583,-1.3924428037082004,0.1972290808639136
CA1-DG,6,15,150,10,-0.10260649095460553,-1.3586242873977614,0.2073386322699294
CA1-DG,6,16,160,10,-0.0777118061223136,-1.047312966470283,0.32226580164427976
CA1-DG,6,17,170,10,-0.06546841252042768,-0.8557921332308586,0.414315360548725
CA1-DG,6,18,180,10,-0.06975351098964096,-0.9308731177192637,0.376213675824017
CA1-DG,6,19,190,10,-0.06725570358846551,-0.9058806474126941,0.3886071660800354
CA1-DG,6,20,200,10,-0.05057898334341633,-0.6851898387442944,0.5104845002983346
CA1-DG,6,21,210,10,-0.0415644145460158,-0.5717288885815227,0.5815014341668217
CA1-DG,6,22,220,10,-0.03645550071150619,-0.4929277820337158,0.6338662818752802
CA1-DG,6,23,230,10,-0.034975002823270374,-0.47724537213336576,0.6445633717558713
CA1-DG,6,24,240,10,-0.04363187307128823,-0.5777142398110316,0.5776224017686656
CA1-DG,6,25,250,10,-0.04771823780936123,-0.6543361436133558,0.5292594763036184
CA1-RSC,1,1,10,12,0.24982413657141925,2.2848365386033724,0.04316771537495229
CA1-RSC,1,2,20,12,0.18811578589240355,1.6661375414931945,0.12387594686166158
CA1-RSC,1,3,30,12,0.18616157494869687,1.8520138915990665,0.09102899620121163
CA1-RSC,1,4,40,12,0.22950795704566754,2.5349854290167326,0.027726331998756692
CA1-RSC,1,5,50,12,0.22365817191610657,2.762143769098788,0.01848487331349054
CA1-RSC,1,6,60,12,0.22892690707432015,2.7476116486148108,0.01897149844803239
CA1-RSC,1,7,70,12,0.23778506273155378,3.0410414025891965,0.011225694258069307
CA1-RSC,1,8,80,12,0.2201682260722129,2.958193022428614,0.01301727936707074
CA1-RSC,1,9,90,12,0.20548716141193415,2.756577113527893,0.018669794769219136
CA1-RSC,1,10,100,12,0.18145549606098735,2.4106599061592395,0.03457403652007574
CA1-RSC,1,11,110,12,0.1724377228411396,2.5532200805519114,0.026840747676983523
CA1-RSC,1,12,120,12,0.15176129715267248,2.192416771216119,0.05075369898220004
CA1-RSC,1,13,130,12,0.1478633194549083,2.360982222652805,0.03774834659761293
CA1-RSC,1,14,140,12,0.1309190034601356,2.3340630594255254,0.03958453522382054
CA1-RSC,1,15,150,12,0.12825482856443837,2.3145204791678893,0.04097130971130673
CA1-RSC,1,16,160,12,0.12524112564737266,2.3017829603347453,0.041900283411692656
CA1-RSC,1,17,170,12,0.121672389963578,2.233040351475074,0.047274033049856785
CA1-RSC,1,18,180,12,0.12893865894202822,2.35541543505002,0.03812117596594154
CA1-RSC,1,19,190,12,0.12955600155753164,2.4507616516590094,0.03220225417449216
CA1-RSC,1,20,200,12,0.11361538492296842,2.163942979080827,0.053336867483276054
CA1-RSC,1,21,210,12,0.10154728158340287,1.9973200957610127,0.07112974845218847
CA1-RSC,1,22,220,12,0.10421227265706805,2.1520216099666665,0.05445511792560869
CA1-RSC,1,23,230,12,0.10105536225647326,2.0549292704552276,0.06442613268331311
CA1-RSC,1,24,240,12,0.08619364912925963,1.8232584814251072,0.09552881179374613
CA1-RSC,1,25,250,12,0.06885767802338766,1.5528617423506796,0.148736323721266
CA1-RSC,2,1,10,12,0.24925559727808314,1.4457971233552245,0.1761169776770817
CA1-RSC,2,2,20,12,0.048230286814587436,0.41637838982218534,0.685141740704245
CA1-RSC,2,3,30,12,0.10885167565413845,1.113617437406304,0.28918557132342065
CA1-RSC,2,4,40,12,0.12365996843241235,1.4421540273946887,0.17711987111828506
CA1-RSC,2,5,50,12,0.08348524929683832,0.910523631129792,0.3820655462281437
CA1-RSC,2,6,60,12,0.035848490337963806,0.3909395241416448,0.7033075755570745
CA1-RSC,2,7,70,12,0.04910359156185645,0.6020723534520402,0.5593315489232249
CA1-RSC,2,8,80,12,0.06301505161087871,0.9590726664901554,0.35812839865489876
CA1-RSC,2,9,90,12,0.05102969351947987,0.863291661935613,0.40640664858050635
CA1-RSC,2,10,100,12,0.07237392193302893,1.4506050391857268,0.17480081764468133
CA1-RSC,2,11,110,12,0.061658561535409606,1.5494700772001846,0.14954362340588556
CA1-RSC,2,12,120,12,0.0588795789613182,1.622478742702478,0.13298614630077937
CA1-RSC,2,13,130,12,0.039681421451574835,0.9921338733103245,0.34245511445001053
CA1-RSC,2,14,140,12,0.04168881395530002,1.127342433685379,0.28358835566202145
CA1-RSC,2,15,150,12,0.016743532892900242,0.4515115842425492,0.6603930575560466
CA1-RSC,2,16,160,12,0.012700629144894412,0.3815948978909923,0.7100301724916965
CA1-RSC,2,17,170,12,0.0036567314246929417,0.10505851064615604,0.9182206106325832
CA1-RSC,2,18,180,12,0.004668421048699151,0.14700270397686838,0.8857895525057126
CA1-RSC,2,19,190,12,-0.0001541596688058681,-0.004428154900269682,0.9965461422061328
CA1-RSC,2,20,200,12,0.017315764126580643,0.4939348925754496,0.6310668122782424
CA1-RSC,2,21,210,12,0.015405365264482879,0.40678804819715303,0.691966584833861
CA1-RSC,2,22,220,12,0.010797907025110519,0.2969968573120874,0.772002064038377
CA1-RSC,2,23,230,12,0.00719887095655395,0.19207136214064768,0.8511861065207068
CA1-RSC,2,24,240,12,0.0007918025361101597,0.020687718011464695,0.9838652592748514
CA1-RSC,2,25,250,12,0.001451953378509135,0.039501625409879774,0.9691982798891841
CA1-RSC,3,1,10,11,0.0033749532731096364,0.01994635155192884,0.9844785468995694
CA1-RSC,3,2,20,11,0.011157077718599877,0.09913648168598906,0.9229890705726045
CA1-RSC,3,3,30,12,0.12522779049552235,0.9172596735179088,0.37867873530881135
CA1-RSC,3,4,40,12,0.17166860088111122,1.2555818628127386,0.2352834466125981
CA1-RSC,3,5,50,12,0.12013921079836326,0.9491542358912296,0.3629294801909645
CA1-RSC,3,6,60,12,0.12122032764617852,1.276486176838392,0.228074527937885
CA1-RSC,3,7,70,12,0.14027079259146613,1.5122695110649846,0.1586509513737986
CA1-RSC,3,8,80,12,0.15158679772485498,1.7868636770458661,0.10151467143105986
CA1-RSC,3,9,90,12,0.14309935066888202,1.8210342011995495,0.09588520656976374
CA1-RSC,3,10,100,12,0.0822054561631776,1.2295229688928928,0.24452618590145825
CA1-RSC,3,11,110,12,0.05686277858135088,0.8937713908121561,0.3905800406246157
CA1-RSC,3,12,120,12,0.02312911949117939,0.34661106641464245,0.73542316884013
CA1-RSC,3,13,130,12,0.014946905993832022,0.208616172434949,0.8385605925917667
CA1-RSC,3,14,140,12,0.005263926223000402,0.07254877898421422,0.9434675357977296
CA1-RSC,3,15,150,12,0.0025418604788053425,0.03508255146958619,0.9726424505319913
CA1-RSC,3,16,160,12,-0.00031774759878830166,-0.004425854660779939,0.996547936326633
CA1-RSC,3,17,170,12,0.01750110217371646,0.24598665553977866,0.8102221561899816
CA1-RSC,3,18,180,12,0.028778279929041223,0.3953510734568746,0.7001430054356501
CA1-RSC,3,19,190,12,0.04277381609334288,0.5789571528156985,0.5742819448040284
CA1-RSC,3,20,200,12,0.04272053626504812,0.5877711830709178,0.5685557969266556
CA1-RSC,3,21,210,12,0.0410075834855683,0.5886289003179593,0.568000236217873
CA1-RSC,3,22,220,12,0.028681184434775988,0.4191782886729748,0.6831547131136612
CA1-RSC,3,23,230,12,0.01332890831782111,0.19742460121302607,0.8470960401315087
CA1-RSC,3,24,240,12,0.00461272692875869,0.07171505993795424,0.9441159770951424
CA1-RSC,3,25,250,12,-0.002810598056163762,-0.04516952374650716,0.9647817611684637
CA1-RSC,4,1,10,12,0.08111650371700833,0.41564792929931094,0.6856605427053059
CA1-RSC,4,2,20,12,0.13307372149837315,0.8996686199407729,0.38756780801773705
CA1-RSC,4,3,30,12,0.12318963018526123,1.0911809630122362,0.29851759916264514
CA1-RSC,4,4,40,12,0.1317072408961073,1.3480489180672788,0.2047473242092032
CA1-RSC,4,5,50,12,0.13634394523185864,1.5786865248292772,0.14271295299619585
CA1-RSC,4,6,60,12,0.09503272786754291,1.1753416496807867,0.2646715420573378
CA1-RSC,4,7,70,12,0.11960695093705859,1.8413495780819684,0.09267469396830331
