metric,pair,matched,window_bins,mean,sem,count
ifi_cc1,CA1-SUB,2,2,-0.10728948023837558,0.1300523020020865,6
ifi_cc1,CA1-SUB,2,3,-0.009929398576669954,0.04509330537219438,6
ifi_cc1,CA1-SUB,2,4,0.08642319399043219,0.08779501862986254,6
ifi_cc1,CA1-SUB,2,5,0.05136057245418585,0.09762975771528819,6
ifi_cc1,CA1-SUB,2,6,0.020376781199743007,0.09259804396178471,6
ifi_cc1,CA1-SUB,2,7,0.005703400376393421,0.08489323961289426,6
ifi_cc1,CA1-SUB,2,8,0.0009520725374035319,0.09077158167106747,6
ifi_cc1,CA1-SUB,2,9,0.07541848572209085,0.09479437418591916,6
ifi_cc1,CA1-SUB,2,10,0.16288152934093933,0.10216169247164338,6
ifi_cc1,CA1-SUB,2,11,0.26210336617145485,0.10433746589529476,6
ifi_cc1,CA1-SUB,2,12,0.22378959857450076,0.08085636054860176,6
ifi_cc1,CA1-SUB,2,13,0.19220039654166934,0.08819016486184598,6
ifi_cc1,CA1-SUB,2,14,0.19181173605173962,0.10117339617305587,6
ifi_cc1,CA1-SUB,2,15,0.1991907641811698,0.10440780279075959,6
ifi_cc1,CA1-SUB,2,16,0.15548012576426992,0.07004004298129005,6
ifi_cc1,CA1-SUB,2,17,0.10253008435469713,0.0469666079747209,6
ifi_cc1,CA1-SUB,2,18,0.07422889477563953,0.040870225064243836,6
ifi_cc1,CA1-SUB,2,19,0.07295222974772063,0.04284629743106445,6
ifi_cc1,CA1-SUB,2,20,0.07826285119345135,0.05694963861339907,6
ifi_cc1,CA1-SUB,2,21,0.07857148778053238,0.06838580992604991,6
ifi_cc1,CA1-SUB,2,22,0.06548167939823443,0.06712405793538302,6
ifi_cc1,CA1-SUB,2,23,0.08133043024117376,0.08289159538774185,6
ifi_cc1,CA1-SUB,2,24,0.08709351936907812,0.08628991307051415,6
ifi_cc1,CA1-SUB,2,25,0.08264639837118075,0.09605400381498265,6
ifi_cc1,CA1-V1,0,1,-0.3012064103475127,0.18158755811589053,8
ifi_cc1,CA1-V1,0,2,-0.03576045551738446,0.11147151242875242,10
ifi_cc1,CA1-V1,0,3,-0.08427715785326453,0.1339444591098821,10
ifi_cc1,CA1-V1,0,4,-0.11632256344504774,0.11244926776360563,10
ifi_cc1,CA1-V1,0,5,-0.08786094103915888,0.09995640339313465,10
ifi_cc1,CA1-V1,0,6,-0.10135312181708453,0.10335053736162898,10
ifi_cc1,CA1-V1,0,7,-0.09202666693559935,0.10946123248609371,10
ifi_cc1,CA1-V1,0,8,-0.12339026467731122,0.11867373779518636,10
ifi_cc1,CA1-V1,0,9,-0.17135536793073916,0.12643634830318395,10
ifi_cc1,CA1-V1,0,10,-0.19620783097191458,0.1307968756210137,10
ifi_cc1,CA1-V1,0,11,-0.2098001072864853,0.13212333404464888,10
