animal,learner,pair,bin,dim,cc,sig,ifi
63,1,CA1-RSC,1,2,0.0963,0,0.0367
63,1,CA1-RSC,1,3,0.0345,0,0.047
63,1,CA1-RSC,1,4,0.0107,0,-0.0086
63,1,CA1-RSC,1,5,0.0233,0,-0.0223
63,1,CA1-RSC,1,6,0.023,0,-0.0259
63,1,CA1-RSC,1,7,-0.0068,0,0.0052
63,1,CA1-RSC,1,8,0.0104,0,-0.0022
63,1,CA1-RSC,1,9,-0.0066,0,-0.0313
63,1,CA1-RSC,1,10,0.0052,0,-0.0426
63,1,CA1-RSC,1,11,-0.0158,0,-0.0395
63,1,CA1-RSC,1,12,-0.0015,0,-0.0326
63,1,CA1-RSC,1,13,-0.0016,0,0.0024
63,1,CA1-RSC,2,1,0.1488,1,0.0107
63,1,CA1-RSC,2,2,0.0255,0,0.0308
63,1,CA1-RSC,2,3,0.0395,0,0.0048
63,1,CA1-RSC,2,4,0.0344,0,0.0296
63,1,CA1-RSC,2,5,-0.0023,0,0.0275
63,1,CA1-RSC,2,6,0.0196,0,0.0274
63,1,CA1-RSC,2,7,-0.0024,0,0.0177
63,1,CA1-RSC,2,8,0.0137,0,0.013
63,1,CA1-RSC,2,9,0.0128,0,0.0137
63,1,CA1-RSC,2,10,0.0356,0,0.0411
63,1,CA1-RSC,2,11,-0.0099,0,0.0126
63,1,CA1-RSC,2,12,-0.0062,0,0.0094
63,1,CA1-RSC,2,13,-0.0112,0,0.0169
63,1,CA1-RSC,3,1,0.1289,1,0.0407
63,1,CA1-RSC,3,2,0.0465,0,0.0231
63,1,CA1-RSC,3,3,0.021,0,0.0299
63,1,CA1-RSC,3,4,0.0141,0,0.0381
63,1,CA1-RSC,3,5,0.0278,0,0.0175
63,1,CA1-RSC,3,6,0.0156,0,-0.0
63,1,CA1-RSC,3,7,-0.0029,0,0.012
63,1,CA1-RSC,3,8,-0.0009,0,0.0124
63,1,CA1-RSC,3,9,0.0003,0,0.0239
63,1,CA1-RSC,3,10,0.0271,0,0.0152
63,1,CA1-RSC,3,11,0.0042,0,0.0574
63,1,CA1-RSC,3,12,-0.0119,0,0.1086
63,1,CA1-RSC,3,13,0.0007,0,0.0829
63,1,CA1-RSC,4,1,0.0794,0,0.0124
63,1,CA1-RSC,4,2,0.0171,0,0.026
63,1,CA1-RSC,4,3,0.024,0,0.027
63,1,CA1-RSC,4,4,0.0115,0,0.0235
63,1,CA1-RSC,4,5,0.0012,0,0.0148
63,1,CA1-RSC,4,6,-0.0084,0,0.0373
63,1,CA1-RSC,4,7,-0.0107,0,0.0343
63,1,CA1-RSC,4,8,-0.023,0,0.0007
63,1,CA1-RSC,4,9,-0.0094,0,0.0253
63,1,CA1-RSC,4,10,0.0214,0,0.0042
63,1,CA1-RSC,4,11,-0.0046,0,-0.001
63,1,CA1-RSC,4,12,-0.0061,0,0.0045
63,1,CA1-RSC,4,13,-0.0026,0,-0.0291
63,1,CA1-RSC,5,1,0.1303,1,0.0657
63,1,CA1-RSC,5,2,0.058,0,0.0341
63,1,CA1-RSC,5,3,0.0322,0,0.0171
63,1,CA1-RSC,5,4,-0.0036,0,0.0378
63,1,CA1-RSC,5,5,0.0057,0,0.0309
63,1,CA1-RSC,5,6,-0.0183,0,-0.0092
63,1,CA1-RSC,5,7,-0.0225,0,0.0143
63,1,CA1-RSC,5,8,-0.0277,0,0.0016
63,1,CA1-RSC,5,9,-0.0126,0,-0.0153
63,1,CA1-RSC,5,10,-0.0142,0,0.0086
63,1,CA1-RSC,5,11,-0.0004,0,0.007
63,1,CA1-RSC,5,12,0.0082,0,0.0087
63,1,CA1-RSC,5,13,0.002,0,0.0287
63,1,CA1-RSC,6,1,0.1119,1,0.037
63,1,CA1-RSC,6,2,0.0259,0,0.0628
63,1,CA1-RSC,6,3,0.0099,0,0.0315
63,1,CA1-RSC,6,4,0.0085,0,0.0303
63,1,CA1-RSC,6,5,0.0096,0,0.0128
63,1,CA1-RSC,6,6,0.0096,0,0.0208
63,1,CA1-RSC,6,7,0.0056,0,-0.0002
63,1,CA1-RSC,6,8,0.0058,0,-0.0
63,1,CA1-RSC,6,9,-0.0248,0,-0.0027
63,1,CA1-RSC,6,10,-0.0119,0,0.0018
63,1,CA1-RSC,6,11,-0.0247,0,0.0188
63,1,CA1-RSC,6,12,-0.0062,0,0.0169
63,1,CA1-RSC,6,13,0.008,0,0.0577
66,1,CA1-RSC,1,1,-0.0252,0,0.1261
66,1,CA1-RSC,1,2,0.1963,1,0.0346
66,1,CA1-RSC,1,3,-0.1225,0,0.0407
66,1,CA1-RSC,1,4,-0.0786,0,0.038
66,1,CA1-RSC,1,5,-0.0732,0,0.0266
66,1,CA1-RSC,1,6,0.1883,1,0.0355
66,1,CA1-RSC,1,7,0.0223,0,0.0088
66,1,CA1-RSC,1,8,0.151,1,0.0202
66,1,CA1-RSC,1,9,0.1206,0,0.0128
66,1,CA1-RSC,1,10,0.1631,1,-0.0059
66,1,CA1-RSC,1,11,-0.053,0,0.0202
66,1,CA1-RSC,1,12,-0.1777,0,0.0238
66,1,CA1-RSC,1,13,-0.1383,0,0.0279
66,1,CA1-RSC,1,14,-0.1765,0,0.0369
66,1,CA1-RSC,1,15,0.097,0,0.0235
66,1,CA1-RSC,1,16,0.0645,0,0.0236
66,1,CA1-RSC,1,17,-0.0299,0,0.0386
66,1,CA1-RSC,1,18,0.1743,1,0.0087
66,1,CA1-RSC,2,1,0.1815,1,0.0185
66,1,CA1-RSC,2,2,0.0778,0,0.0037
66,1,CA1-RSC,2,3,0.0505,0,-0.0193
66,1,CA1-RSC,2,4,0.0596,0,-0.0043
66,1,CA1-RSC,2,5,0.014,0,0.0143
66,1,CA1-RSC,2,6,0.0065,0,0.0031
66,1,CA1-RSC,2,7,0.0011,0,0.027
66,1,CA1-RSC,2,8,-0.0262,0,0.0172
66,1,CA1-RSC,2,9,-0.0134,0,0.0261
66,1,CA1-RSC,2,10,0.003,0,0.0081
66,1,CA1-RSC,2,11,-0.0122,0,0.0065
66,1,CA1-RSC,2,12,0.009,0,0.025
66,1,CA1-RSC,2,13,0.0416,0,0.0502
66,1,CA1-RSC,2,14,0.0105,0,0.038
66,1,CA1-RSC,2,15,-0.0398,0,0.001
66,1,CA1-RSC,2,16,0.003,0,0.0488
66,1,CA1-RSC,2,17,0.0599,0,0.0493
66,1,CA1-RSC,2,18,-0.026,0,0.1708
66,1,CA1-RSC,3,1,0.1538,1,0.0438
66,1,CA1-RSC,3,2,0.1584,1,0.0195
66,1,CA1-RSC,3,3,0.0491,0,-0.0083
66,1,CA1-RSC,3,4,0.0819,0,-0.0142
66,1,CA1-RSC,3,5,0.0657,0,-0.0334
66,1,CA1-RSC,3,6,0.0781,0,-0.0357
66,1,CA1-RSC,3,7,0.0485,0,-0.0233
66,1,CA1-RSC,3,8,0.017,0,-0.026
66,1,CA1-RSC,3,9,0.0028,0,-0.0314
66,1,CA1-RSC,3,10,0.0476,0,-0.0411
66,1,CA1-RSC,3,11,-0.0002,0,-0.0145
66,1,CA1-RSC,3,12,0.1488,1,-0.0125
66,1,CA1-RSC,3,13,0.135,0,-0.0005
66,1,CA1-RSC,3,14,0.0242,0,0.0067
66,1,CA1-RSC,3,15,-0.0102,0,-0.0078
66,1,CA1-RSC,3,16,0.1039,0,-0.008
66,1,CA1-RSC,3,17,0.0224,0,0.0344
66,1,CA1-RSC,3,18,0.023,0,0.0557
66,1,CA1-RSC,4,1,0.0149,0,0.002
66,1,CA1-RSC,4,2,0.0113,0,0.0243
66,1,CA1-RSC,4,3,0.0111,0,0.0414
66,1,CA1-RSC,4,4,0.0312,0,0.0377
66,1,CA1-RSC,4,5,0.0382,0,0.0298
66,1,CA1-RSC,4,6,-0.0058,0,0.0221
66,1,CA1-RSC,4,7,-0.0199,0,0.0018
66,1,CA1-RSC,4,8,0.0032,0,-0.0005
66,1,CA1-RSC,4,9,0.0108,0,0.0041
66,1,CA1-RSC,4,10,0.0178,0,0.0195
66,1,CA1-RSC,4,11,0.0109,0,0.0103
66,1,CA1-RSC,4,12,0.0167,0,0.0085
66,1,CA1-RSC,4,13,0.0093,0,-0.0199
66,1,CA1-RSC,4,14,0.0193,0,-0.0103
66,1,CA1-RSC,4,15,0.0198,0,-0.0266
66,1,CA1-RSC,4,16,-0.0021,0,-0.0043
66,1,CA1-RSC,4,17,0.0061,0,0.0599
66,1,CA1-RSC,4,18,0.0032,0,0.0627
66,1,CA1-RSC,5,1,0.0919,0,0.0406
66,1,CA1-RSC,5,2,0.0544,0,-0.0018
66,1,CA1-RSC,5,3,0.1088,0,0.0082
66,1,CA1-RSC,5,4,0.0617,0,0.0073
66,1,CA1-RSC,5,5,0.0264,0,0.0138
66,1,CA1-RSC,5,6,0.0285,0,-0.0043
66,1,CA1-RSC,5,7,0.03,0,0.0174
66,1,CA1-RSC,5,8,0.0259,0,0.0022
66,1,CA1-RSC,5,9,0.0083,0,0.0135
66,1,CA1-RSC,5,10,0.0117,0,0.0009
66,1,CA1-RSC,5,11,0.001,0,0.0083
66,1,CA1-RSC,5,12,-0.015,0,-0.0033
66,1,CA1-RSC,5,13,-0.0039,0,0.0035
66,1,CA1-RSC,5,14,-0.0241,0,0.0213
66,1,CA1-RSC,5,15,0.009,0,0.0187
66,1,CA1-RSC,5,16,-0.0022,0,-0.001
66,1,CA1-RSC,5,17,0.0117,0,-0.0349
66,1,CA1-RSC,5,18,-0.0017,0,0.0387
66,1,CA1-RSC,6,1,0.086,0,0.0463
66,1,CA1-RSC,6,2,0.0474,0,-0.0016
66,1,CA1-RSC,6,3,0.0668,0,0.019
66,1,CA1-RSC,6,4,0.0148,0,0.0004
66,1,CA1-RSC,6,5,0.0323,0,-0.0088
66,1,CA1-RSC,6,6,0.0072,0,0.0064
66,1,CA1-RSC,6,7,0.0314,0,-0.004
66,1,CA1-RSC,6,8,0.0217,0,-0.0153
66,1,CA1-RSC,6,9,-0.0222,0,-0.0142
66,1,CA1-RSC,6,10,-0.0268,0,-0.0131
66,1,CA1-RSC,6,11,0.0025,0,-0.0341
66,1,CA1-RSC,6,12,0.0078,0,-0.0412
66,1,CA1-RSC,6,13,-0.0149,0,-0.0233
66,1,CA1-RSC,6,14,0.0051,0,-0.0071
66,1,CA1-RSC,6,15,0.0126,0,-0.0382
66,1,CA1-RSC,6,16,-0.0097,0,-0.0521
66,1,CA1-RSC,6,17,0.0047,0,-0.0898
66,1,CA1-RSC,6,18,0.0025,0,0.0513
66,1,CA1-DG,1,1,0.2705,1,0.0051
66,1,CA1-DG,1,2,0.1912,1,-0.0119
66,1,CA1-DG,1,3,0.1811,1,0.0385
66,1,CA1-DG,1,4,0.0446,0,0.0199
66,1,CA1-DG,1,5,0.0259,0,0.0347
66,1,CA1-DG,1,6,-0.0046,0,0.028
66,1,CA1-DG,1,7,-0.001,0,0.0344
66,1,CA1-DG,1,8,0.0072,0,0.0311
66,1,CA1-DG,1,9,0.0256,0,0.0319
66,1,CA1-DG,1,10,0.0072,0,0.0086
66,1,CA1-DG,1,11,0.001,0,0.0143
66,1,CA1-DG,1,12,0.0008,0,0.0141
66,1,CA1-DG,1,13,0.0187,0,0.0172
66,1,CA1-DG,1,14,0.0029,0,0.0225
66,1,CA1-DG,1,15,-0.0028,0,0.0108
66,1,CA1-DG,1,16,0.0061,0,-0.0019
66,1,CA1-DG,1,17,0.0015,0,0.015
66,1,CA1-DG,1,18,-0.0046,0,0.026
66,1,CA1-DG,1,19,-0.0015,0,0.001
66,1,CA1-DG,1,20,0.0014,0,0.0209
66,1,CA1-DG,1,21,-0.0291,0,0.0038
66,1,CA1-DG,1,22,-0.0143,0,0.0304
66,1,CA1-DG,1,23,-0.0248,0,0.0567
66,1,CA1-DG,1,24,-0.0079,0,0.0434
66,1,CA1-DG,1,25,-0.0121,0,-0.0043
66,1,CA1-DG,1,26,-0.0028,0,0.1041
66,1,CA1-DG,1,27,-0.0056,0,0.1063
66,1,CA1-DG,1,28,0.0129,0,0.2329
66,1,CA1-DG,1,29,0.022,0,0.2582
66,1,CA1-DG,2,1,0.1958,1,-0.0323
66,1,CA1-DG,2,2,0.1335,0,-0.0016
66,1,CA1-DG,2,3,0.0638,0,-0.0009
66,1,CA1-DG,2,4,0.0196,0,-0.0098
66,1,CA1-DG,2,5,0.0311,0,0.0131
66,1,CA1-DG,2,6,0.0295,0,0.0198
66,1,CA1-DG,2,7,0.0335,0,0.0132
66,1,CA1-DG,2,8,-0.0049,0,0.0038
66,1,CA1-DG,2,9,0.0302,0,0.0239
66,1,CA1-DG,2,10,0.0143,0,-0.0002
66,1,CA1-DG,2,11,0.0049,0,-0.0085
66,1,CA1-DG,2,12,0.0027,0,-0.0148
66,1,CA1-DG,2,13,0.0116,0,-0.0218
66,1,CA1-DG,2,14,0.0182,0,-0.0029
66,1,CA1-DG,2,15,0.012,0,0.0016
66,1,CA1-DG,2,16,0.0116,0,0.0187
66,1,CA1-DG,2,17,-0.0074,0,0.0065
66,1,CA1-DG,2,18,0.0052,0,0.0236
66,1,CA1-DG,2,19,0.0162,0,-0.0242
66,1,CA1-DG,2,20,-0.0163,0,0.0089
66,1,CA1-DG,2,21,-0.002,0,0.0256
66,1,CA1-DG,2,22,0.0113,0,-0.0125
66,1,CA1-DG,2,23,-0.0291,0,0.022
66,1,CA1-DG,2,24,0.0052,0,0.0271
66,1,CA1-DG,2,25,-0.0058,0,0.0253
66,1,CA1-DG,2,26,0.0064,0,-0.0303
66,1,CA1-DG,2,27,0.0253,0,0.0595
66,1,CA1-DG,2,28,-0.0164,0,0.011
66,1,CA1-DG,2,29,-0.0051,0,-0.0763
66,1,CA1-DG,3,1,0.2696,1,-0.023
66,1,CA1-DG,3,2,0.1266,0,-0.0066
66,1,CA1-DG,3,3,0.0378,0,0.0164
66,1,CA1-DG,3,4,0.0377,0,0.0224
66,1,CA1-DG,3,5,0.0428,0,-0.0081
66,1,CA1-DG,3,6,0.0241,0,-0.0073
66,1,CA1-DG,3,7,0.0374,0,-0.0146
66,1,CA1-DG,3,8,0.0158,0,-0.0105
66,1,CA1-DG,3,9,0.0137,0,-0.0066
66,1,CA1-DG,3,10,0.0184,0,-0.0024
66,1,CA1-DG,3,11,0.0177,0,0.0024
66,1,CA1-DG,3,12,-0.0165,0,0.0076
66,1,CA1-DG,3,13,0.0292,0,0.0024
66,1,CA1-DG,3,14,-0.0045,0,0.016
66,1,CA1-DG,3,15,0.0394,0,-0.0074
66,1,CA1-DG,3,16,-0.0221,0,-0.0072
66,1,CA1-DG,3,17,0.0072,0,0.0008
66,1,CA1-DG,3,18,0.0073,0,-0.0001
66,1,CA1-DG,3,19,-0.0046,0,0.0183
66,1,CA1-DG,3,20,0.0019,0,-0.0041
66,1,CA1-DG,3,21,-0.0057,0,-0.0089
66,1,CA1-DG,3,22,-0.0089,0,-0.0325
66,1,CA1-DG,3,23,0.0144,0,-0.0601
66,1,CA1-DG,3,24,0.0106,0,-0.0526
66,1,CA1-DG,3,25,-0.002,0,0.0106
66,1,CA1-DG,3,26,0.005,0,-0.0058
66,1,CA1-DG,3,27,0.0242,0,0.0449
66,1,CA1-DG,3,28,0.018,0,0.0252
66,1,CA1-DG,3,29,-0.0094,0,0.0414
66,1,CA1-DG,4,1,0.3002,1,-0.0343
66,1,CA1-DG,4,2,0.1307,0,0.0086
66,1,CA1-DG,4,3,0.0712,0,0.0201
66,1,CA1-DG,4,4,0.0117,0,-0.0005
66,1,CA1-DG,4,5,0.0101,0,0.0042
66,1,CA1-DG,4,6,0.0078,0,0.0027
66,1,CA1-DG,4,7,0.0212,0,-0.0022
66,1,CA1-DG,4,8,0.0183,0,0.0046
66,1,CA1-DG,4,9,0.0111,0,-0.0179
66,1,CA1-DG,4,10,0.0068,0,-0.0123
66,1,CA1-DG,4,11,0.014,0,-0.0023
66,1,CA1-DG,4,12,0.0045,0,-0.0176
66,1,CA1-DG,4,13,0.0022,0,-0.0078
66,1,CA1-DG,4,14,0.0115,0,-0.0195
66,1,CA1-DG,4,15,-0.0145,0,-0.0319
66,1,CA1-DG,4,16,0.0226,0,-0.041
66,1,CA1-DG,4,17,-0.005,0,-0.0241
66,1,CA1-DG,4,18,-0.002,0,-0.0073
66,1,CA1-DG,4,19,-0.0115,0,-0.0231
66,1,CA1-DG,4,20,-0.0015,0,-0.0398
66,1,CA1-DG,4,21,-0.0143,0,0.0024
66,1,CA1-DG,4,22,-0.0117,0,0.008
66,1,CA1-DG,4,23,-0.006,0,0.0095
66,1,CA1-DG,4,24,-0.0095,0,0.0005
66,1,CA1-DG,4,25,-0.0126,0,-0.0651
66,1,CA1-DG,4,26,0.0083,0,-0.0756
66,1,CA1-DG,4,27,-0.0011,0,-0.0614
66,1,CA1-DG,4,28,-0.0064,0,-0.1376
66,1,CA1-DG,4,29,-0.0039,0,-0.3824
66,1,CA1-DG,5,1,0.3177,1,-0.0493
66,1,CA1-DG,5,2,0.1872,1,0.0685
66,1,CA1-DG,5,3,0.149,0,0.0109
66,1,CA1-DG,5,4,0.055,0,0.0143
66,1,CA1-DG,5,5,0.0377,0,-0.0188
66,1,CA1-DG,5,6,0.041,0,-0.0118
66,1,CA1-DG,5,7,0.037,0,-0.0028
66,1,CA1-DG,5,8,0.0385,0,-0.0025
66,1,CA1-DG,5,9,0.0331,0,-0.0047
66,1,CA1-DG,5,10,0.0286,0,-0.02
66,1,CA1-DG,5,11,0.0403,0,-0.0104
66,1,CA1-DG,5,12,0.0109,0,-0.0121
66,1,CA1-DG,5,13,0.0351,0,-0.0142
66,1,CA1-DG,5,14,0.0171,0,-0.0154
66,1,CA1-DG,5,15,0.0249,0,-0.0026
66,1,CA1-DG,5,16,0.0124,0,0.004
66,1,CA1-DG,5,17,0.0222,0,0.0131
66,1,CA1-DG,5,18,0.0016,0,-0.0214
66,1,CA1-DG,5,19,0.0354,0,-0.0312
66,1,CA1-DG,5,20,0.01,0,-0.01
66,1,CA1-DG,5,21,0.004,0,-0.0232
66,1,CA1-DG,5,22,0.0071,0,-0.008
66,1,CA1-DG,5,23,0.0186,0,-0.0273
66,1,CA1-DG,5,24,0.0081,0,-0.0639
66,1,CA1-DG,5,25,0.0106,0,-0.0761
66,1,CA1-DG,5,26,0.0152,0,-0.049
66,1,CA1-DG,5,27,0.0026,0,-0.056
66,1,CA1-DG,5,28,0.01,0,0.0008
66,1,CA1-DG,5,29,0.0066,0,-0.1314
66,1,CA1-DG,6,1,0.247,1,-0.0378
66,1,CA1-DG,6,2,0.1411,0,0.0422
66,1,CA1-DG,6,3,0.0383,0,0.019
66,1,CA1-DG,6,4,0.0143,0,0.0278
66,1,CA1-DG,6,5,0.0297,0,0.0214
66,1,CA1-DG,6,6,0.0228,0,0.0119
66,1,CA1-DG,6,7,0.0062,0,-0.0006
66,1,CA1-DG,6,8,0.0077,0,0.0149
66,1,CA1-DG,6,9,0.0199,0,0.028
66,1,CA1-DG,6,10,0.0201,0,0.0148
66,1,CA1-DG,6,11,0.0142,0,0.0219
66,1,CA1-DG,6,12,-0.0014,0,0.0183
66,1,CA1-DG,6,13,0.0086,0,0.0123
66,1,CA1-DG,6,14,0.0038,0,0.0081
66,1,CA1-DG,6,15,0.0161,0,-0.0069
66,1,CA1-DG,6,16,0.003,0,0.0229
66,1,CA1-DG,6,17,-0.0073,0,0.0218
66,1,CA1-DG,6,18,0.0026,0,0.0205
66,1,CA1-DG,6,19,0.0033,0,0.0354
66,1,CA1-DG,6,20,0.0123,0,0.02
66,1,CA1-DG,6,21,0.021,0,0.0508
66,1,CA1-DG,6,22,0.0022,0,0.0642
66,1,CA1-DG,6,23,0.0004,0,0.0347
66,1,CA1-DG,6,24,-0.001,0,0.0603
66,1,CA1-DG,6,25,-0.0076,0,0.0166
66,1,CA1-DG,6,26,-0.0087,0,0.0199
66,1,CA1-DG,6,27,0.0073,0,-0.0039
66,1,CA1-DG,6,28,-0.0087,0,0.1412
66,1,CA1-DG,6,29,0.0085,0,0.2986
66,1,CA1-V1,1,1,0.1828,1,-0.0042
66,1,CA1-V1,1,2,0.0229,0,-0.0072
66,1,CA1-V1,1,3,-0.1151,0,-0.0063
66,1,CA1-V1,1,4,0.0613,0,-0.0049
66,1,CA1-V1,1,5,0.129,0,-0.0061
66,1,CA1-V1,1,6,0.0508,0,-0.0101
66,1,CA1-V1,1,7,0.1236,0,-0.0179
66,1,CA1-V1,1,8,0.0858,0,-0.0105
66,1,CA1-V1,1,9,0.0575,0,0.0038
66,1,CA1-V1,1,10,-0.0363,0,-0.0107
66,1,CA1-V1,1,11,-0.0833,0,-0.0175
66,1,CA1-V1,1,12,-0.1924,0,-0.0215
66,1,CA1-V1,1,13,0.0644,0,-0.0109
66,1,CA1-V1,1,14,-0.0451,0,0.0021
66,1,CA1-V1,1,15,-0.0107,0,-0.0111
66,1,CA1-V1,1,16,-0.03,0,0.0096
66,1,CA1-V1,1,17,-0.0834,0,0.0253
66,1,CA1-V1,1,18,0.0025,0,0.0376
66,1,CA1-V1,1,19,-0.0822,0,0.0527
66,1,CA1-V1,1,20,-0.0782,0,0.0122
66,1,CA1-V1,1,21,0.1151,0,-0.0398
66,1,CA1-V1,1,22,-0.072,0,0.0318
66,1,CA1-V1,2,1,0.1266,0,0.0032
66,1,CA1-V1,2,2,0.0669,0,-0.0048
66,1,CA1-V1,2,3,0.0332,0,-0.0068
66,1,CA1-V1,2,4,0.0054,0,-0.0044
66,1,CA1-V1,2,5,-0.0081,0,-0.0001
66,1,CA1-V1,2,6,0.0069,0,-0.0048
66,1,CA1-V1,2,7,0.0108,0,0.0152
66,1,CA1-V1,2,8,0.0184,0,0.0097
66,1,CA1-V1,2,9,-0.0127,0,0.0097
66,1,CA1-V1,2,10,0.0142,0,0.0075
66,1,CA1-V1,2,11,0.0067,0,0.0128
66,1,CA1-V1,2,12,0.0234,0,0.0289
66,1,CA1-V1,2,13,-0.0075,0,0.0236
66,1,CA1-V1,2,14,-0.0024,0,0.0158
66,1,CA1-V1,2,15,-0.0072,0,0.0457
66,1,CA1-V1,2,16,0.0083,0,0.0158
66,1,CA1-V1,2,17,0.0162,0,0.0524
66,1,CA1-V1,2,18,-0.0066,0,0.033
66,1,CA1-V1,2,19,0.013,0,0.0805
66,1,CA1-V1,2,20,-0.004,0,0.0711
66,1,CA1-V1,2,21,-0.0009,0,0.0755
66,1,CA1-V1,2,22,-0.0009,0,0.1423
66,1,CA1-V1,3,1,0.1578,1,-0.0016
66,1,CA1-V1,3,2,0.0295,0,-0.0272
66,1,CA1-V1,3,3,0.1346,0,-0.0016
66,1,CA1-V1,3,4,0.0241,0,0.0195
66,1,CA1-V1,3,5,0.0786,0,-0.0167
66,1,CA1-V1,3,6,0.0871,0,0.003
66,1,CA1-V1,3,7,0.0003,0,0.0096
66,1,CA1-V1,3,8,0.1451,0,0.0198
66,1,CA1-V1,3,9,-0.0066,0,0.0076
66,1,CA1-V1,3,10,0.172,1,-0.0006
66,1,CA1-V1,3,11,0.1038,0,0.0058
66,1,CA1-V1,3,12,0.066,0,0.0091
66,1,CA1-V1,3,13,0.0545,0,0.0139
66,1,CA1-V1,3,14,0.0086,0,0.0035
66,1,CA1-V1,3,15,0.0146,0,0.0024
66,1,CA1-V1,3,16,0.0285,0,0.0271
66,1,CA1-V1,3,17,-0.0224,0,0.0181
66,1,CA1-V1,3,18,0.003,0,-0.0093
66,1,CA1-V1,3,19,-0.0068,0,-0.007
66,1,CA1-V1,3,20,-0.0426,0,0.0184
66,1,CA1-V1,3,21,-0.0434,0,0.0704
66,1,CA1-V1,3,22,-0.0452,0,-0.0356
66,1,CA1-V1,4,1,0.1095,0,-0.0135
66,1,CA1-V1,4,2,0.0943,0,-0.0088
66,1,CA1-V1,4,3,-0.0053,0,-0.0372
66,1,CA1-V1,4,4,0.0222,0,-0.0186
66,1,CA1-V1,4,5,0.0108,0,-0.0104
66,1,CA1-V1,4,6,0.019,0,-0.0049
66,1,CA1-V1,4,7,0.0042,0,0.004
66,1,CA1-V1,4,8,0.0208,0,0.0101
66,1,CA1-V1,4,9,0.0103,0,-0.0103
66,1,CA1-V1,4,10,0.0151,0,-0.018
66,1,CA1-V1,4,11,0.0031,0,-0.0131
66,1,CA1-V1,4,12,0.0135,0,-0.0215
66,1,CA1-V1,4,13,0.0058,0,-0.0021
66,1,CA1-V1,4,14,-0.0227,0,-0.0064
66,1,CA1-V1,4,15,0.0115,0,0.0024
66,1,CA1-V1,4,16,-0.007,0,0.0031
66,1,CA1-V1,4,17,0.0286,0,0.0452
66,1,CA1-V1,4,18,0.0073,0,0.021
66,1,CA1-V1,4,19,0.0192,0,0.0003
66,1,CA1-V1,4,20,0.0092,0,0.0054
66,1,CA1-V1,4,21,0.0088,0,0.0359
66,1,CA1-V1,4,22,-0.017,0,-0.0411
66,1,CA1-V1,5,1,0.2278,1,0.049
66,1,CA1-V1,5,2,0.1262,0,-0.0152
66,1,CA1-V1,5,3,0.0627,0,-0.0259
66,1,CA1-V1,5,4,0.0509,0,0.0187
66,1,CA1-V1,5,5,0.0535,0,0.0194
66,1,CA1-V1,5,6,-0.0173,0,0.0281
66,1,CA1-V1,5,7,0.0137,0,0.0174
66,1,CA1-V1,5,8,0.0096,0,0.0272
66,1,CA1-V1,5,9,0.0213,0,0.0294
66,1,CA1-V1,5,10,0.0268,0,0.0262
66,1,CA1-V1,5,11,-0.0025,0,0.0161
66,1,CA1-V1,5,12,0.0248,0,0.0383
66,1,CA1-V1,5,13,0.002,0,0.0345
66,1,CA1-V1,5,14,0.0111,0,0.018
66,1,CA1-V1,5,15,0.0117,0,0.0154
66,1,CA1-V1,5,16,0.0021,0,-0.025
66,1,CA1-V1,5,17,0.0036,0,-0.0091
66,1,CA1-V1,5,18,-0.0103,0,-0.0209
66,1,CA1-V1,5,19,-0.0136,0,-0.0062
66,1,CA1-V1,5,20,-0.0219,0,0.0072
66,1,CA1-V1,5,21,-0.0048,0,0.0528
66,1,CA1-V1,5,22,-0.0218,0,0.0553
66,1,CA1-V1,6,1,0.0898,0,-0.0108
66,1,CA1-V1,6,2,0.067,0,0.0211
66,1,CA1-V1,6,3,0.0324,0,-0.0243
66,1,CA1-V1,6,4,0.0293,0,-0.0144
66,1,CA1-V1,6,5,0.0023,0,-0.0021
66,1,CA1-V1,6,6,0.0311,0,-0.006
66,1,CA1-V1,6,7,0.0326,0,-0.0057
66,1,CA1-V1,6,8,0.0058,0,-0.0066
66,1,CA1-V1,6,9,0.0109,0,0.0015
66,1,CA1-V1,6,10,0.0164,0,-0.0142
66,1,CA1-V1,6,11,0.023,0,-0.0105
66,1,CA1-V1,6,12,0.0167,0,-0.0108
66,1,CA1-V1,6,13,0.0153,0,0.0052
66,1,CA1-V1,6,14,0.0196,0,-0.0112
66,1,CA1-V1,6,15,-0.0016,0,0.0334
66,1,CA1-V1,6,16,-0.0172,0,-0.0014
66,1,CA1-V1,6,17,0.0205,0,-0.001
66,1,CA1-V1,6,18,-0.0044,0,-0.0174
66,1,CA1-V1,6,19,0.0103,0,-0.0282
66,1,CA1-V1,6,20,0.01,0,0.001
66,1,CA1-V1,6,21,0.0253,0,-0.0706
66,1,CA1-V1,6,22,-0.0306,0,0.0129
66,1,CA1-SUB,1,1,0.1379,1,-0.0366
66,1,CA1-SUB,1,2,0.0701,0,-0.0337
66,1,CA1-SUB,1,3,-0.002,0,0.0078
66,1,CA1-SUB,1,4,0.1292,1,0.0352
66,1,CA1-SUB,1,5,0.1647,1,0.0038
66,1,CA1-SUB,1,6,-0.129,0,0.0041
66,1,CA1-SUB,1,7,0.1766,1,-0.0158
66,1,CA1-SUB,1,8,0.1627,1,0.007
66,1,CA1-SUB,1,9,-0.1536,0,0.0077
66,1,CA1-SUB,1,10,-0.0444,0,-0.0049
