animal,pair,ordinal,matched,tail_abs_r,degenerate_trial
66,V1-RSC,5,2,0.031928,0
66,V1-RSC,6,0,0.01495,0
66,V1-RSC,6,2,0.01495,0
66,V1-RSC,7,0,0.023481999999999996,0
66,V1-RSC,7,2,0.025718,0
66,V1-RSC,8,0,0.023866,0
66,V1-RSC,8,2,0.023691999999999998,0
66,V1-RSC,9,0,0.025813999999999997,0
66,V1-RSC,9,2,0.028244,0
66,V1-RSC,10,0,0.03808199999999999,0
66,V1-RSC,10,2,0.038634,0
68,CA1-CA3,1,0,0.018918,0
68,CA1-CA3,1,1,0.016912,0
68,CA1-CA3,1,2,0.012525999999999999,0
68,CA1-CA3,2,0,0.015512000000000001,0
68,CA1-CA3,2,1,0.015512000000000001,0
68,CA1-CA3,2,2,0.020786,0
68,CA1-CA3,3,0,0.030253999999999996,0
68,CA1-CA3,3,2,0.032057999999999996,0
68,CA1-CA3,4,0,0.028839999999999998,0
68,CA1-CA3,4,2,0.029486000000000002,0
68,CA1-CA3,5,0,0.016572,0
68,CA1-CA3,5,2,0.023946000000000002,0
68,CA1-CA3,6,0,0.02456,0
68,CA1-CA3,6,2,0.029503999999999996,0
68,CA1-CA3,7,0,0.02155,0
68,CA1-CA3,7,2,0.02155,0
68,CA1-CA3,8,0,0.011066000000000001,0
68,CA1-CA3,8,2,0.012883999999999998,0
68,CA1-CA3,9,0,0.01601,0
68,CA1-CA3,9,2,0.020098,0
68,CA1-CA3,10,0,0.019152,0
68,CA1-CA3,10,2,0.018368,0
68,CA1-DG,1,0,0.021112,0
68,CA1-DG,1,1,0.022128000000000002,0
68,CA1-DG,1,2,0.020226,0
68,CA1-DG,2,0,0.02762,0
68,CA1-DG,2,1,0.02762,0
68,CA1-DG,2,2,0.029931999999999997,0
68,CA1-DG,3,0,0.010443999999999998,0
68,CA1-DG,3,2,0.009766,0
68,CA1-DG,4,0,0.02282,0
68,CA1-DG,4,2,0.030440000000000002,0
68,CA1-DG,5,0,0.022452,0
68,CA1-DG,5,2,0.025057999999999997,0
68,CA1-DG,6,0,0.016220000000000002,0
68,CA1-DG,6,2,0.015784,0
68,CA1-DG,7,0,0.017048,0
68,CA1-DG,7,2,0.017048,0
68,CA1-DG,8,0,0.023759999999999996,0
68,CA1-DG,8,2,0.021324,0
68,CA1-DG,9,0,0.029614,0
68,CA1-DG,9,2,0.03178399999999999,0
68,CA1-DG,10,0,0.03091,0
68,CA1-DG,10,2,0.030982,0
68,CA1-RSC,1,0,0.035949999999999996,0
68,CA1-RSC,1,1,0.036958000000000005,0
68,CA1-RSC,1,2,0.034143999999999994,0
68,CA1-RSC,2,0,0.011572,0
68,CA1-RSC,2,1,0.011572,0
68,CA1-RSC,2,2,0.0067979999999999985,0
68,CA1-RSC,3,0,0.012342,0
68,CA1-RSC,3,2,0.013504000000000002,0
68,CA1-RSC,4,0,0.013374000000000002,0
68,CA1-RSC,4,2,0.01445,0
68,CA1-RSC,5,0,0.024003999999999998,0
68,CA1-RSC,5,2,0.023455999999999998,0
68,CA1-RSC,6,0,0.029703999999999998,0
68,CA1-RSC,6,2,0.031036,0
68,CA1-RSC,7,0,0.019746,0
68,CA1-RSC,7,2,0.019746,0
68,CA1-RSC,8,0,0.022984,0
68,CA1-RSC,8,2,0.025537999999999998,0
68,CA1-RSC,9,0,0.026028000000000003,0
68,CA1-RSC,9,2,0.027167999999999998,0
68,CA1-RSC,10,0,0.026382,0
68,CA1-RSC,10,2,0.026456,0
68,CA3-DG,1,0,0.028144000000000002,0
68,CA3-DG,1,1,0.037528,0
68,CA3-DG,1,2,0.036744,0
68,CA3-DG,2,0,0.014726,0
68,CA3-DG,2,1,0.014726,0
68,CA3-DG,2,2,0.015333999999999997,0
68,CA3-DG,3,0,0.020488,0
68,CA3-DG,3,2,0.023554000000000002,0
68,CA3-DG,4,0,0.008598,0
68,CA3-DG,4,2,0.011430000000000001,0
68,CA3-DG,5,0,0.02096,0
68,CA3-DG,5,2,0.023292,0
68,CA3-DG,6,0,0.03604400000000001,0
68,CA3-DG,6,2,0.033327999999999997,0
68,CA3-DG,7,0,0.027344,0
68,CA3-DG,7,2,0.027344,0
68,CA3-DG,8,0,0.028600000000000004,0
68,CA3-DG,8,2,0.027726,0
68,CA3-DG,9,0,0.032336000000000004,0
68,CA3-DG,9,2,0.03775,0
68,CA3-DG,10,0,0.031264,0
68,CA3-DG,10,2,0.029278,0
70,CA1-DG,1,0,0.9821300000000001,1
70,CA1-DG,1,1,0.9832460000000001,1
70,CA1-DG,1,2,0.9832460000000001,1
70,CA1-DG,2,0,0.028947999999999995,0
70,CA1-DG,2,1,0.028947999999999995,0
70,CA1-DG,2,2,0.028947999999999995,0
70,CA1-DG,3,0,0.013219999999999999,0
70,CA1-DG,3,2,0.014099999999999998,0
70,CA1-DG,4,0,0.031023999999999996,0
70,CA1-DG,4,2,0.027970000000000002,0
70,CA1-DG,5,0,0.014179999999999998,0
70,CA1-DG,5,2,0.017026,0
70,CA1-DG,6,0,0.017688,0
70,CA1-DG,6,2,0.018125999999999996,0
70,CA1-DG,7,0,0.017982,0
70,CA1-DG,7,2,0.018144,0
70,CA1-DG,8,0,0.016534,0
70,CA1-DG,8,2,0.017470000000000003,0
70,CA1-DG,9,0,0.99006,1
70,CA1-DG,9,2,0.9920119999999999,1
70,CA1-DG,10,0,0.015417999999999998,0
70,CA1-DG,10,2,0.015082000000000002,0
70,CA1-RSC,1,0,0.014156000000000002,0
70,CA1-RSC,1,1,0.017812,0
70,CA1-RSC,1,2,0.017812,0
70,CA1-RSC,2,0,0.018662,0
70,CA1-RSC,2,1,0.018662,0
70,CA1-RSC,2,2,0.018662,0
70,CA1-RSC,3,0,0.010184,0
70,CA1-RSC,3,2,0.012382,0
70,CA1-RSC,4,0,0.008610000000000001,0
70,CA1-RSC,4,2,0.008105999999999999,0
70,CA1-RSC,5,0,0.00967,0
70,CA1-RSC,5,2,0.011859999999999999,0
70,CA1-RSC,6,0,0.011244,0
70,CA1-RSC,6,2,0.012385999999999998,0
70,CA1-RSC,7,0,0.008998,0
70,CA1-RSC,7,2,0.010913999999999998,0
70,CA1-RSC,8,0,0.01789,0
70,CA1-RSC,8,2,0.017830000000000002,0
70,CA1-RSC,9,0,0.013674,0
70,CA1-RSC,9,2,0.014726,0
70,CA1-RSC,10,0,0.010394,0
70,CA1-RSC,10,2,0.012438000000000001,0
70,CA1-SUB,1,0,0.843364,1
70,CA1-SUB,1,1,0.847558,1
70,CA1-SUB,1,2,0.847558,1
70,CA1-SUB,2,0,0.020438,0
70,CA1-SUB,2,1,0.020438,0
70,CA1-SUB,2,2,0.020438,0
70,CA1-SUB,3,0,0.007682,0
70,CA1-SUB,3,2,0.00856,0
70,CA1-SUB,4,0,0.010904,0
70,CA1-SUB,4,2,0.012474,0
70,CA1-SUB,5,0,0.013804,0
70,CA1-SUB,5,2,0.024274,0
70,CA1-SUB,6,0,0.008861999999999998,0
70,CA1-SUB,6,2,0.005648,0
70,CA1-SUB,7,0,0.024345999999999996,0
70,CA1-SUB,7,2,0.026916000000000002,0
70,CA1-SUB,8,0,0.020006,0
70,CA1-SUB,8,2,0.019214000000000002,0
70,CA1-SUB,9,0,0.85253,1
70,CA1-SUB,9,2,0.860736,1
70,CA1-SUB,10,0,0.020484,0
70,CA1-SUB,10,2,0.025113999999999997,0
70,CA1-V1,1,0,0.9735419999999999,1
70,CA1-V1,1,1,0.974784,1
70,CA1-V1,1,2,0.974784,1
70,CA1-V1,2,0,0.006766000000000001,0
70,CA1-V1,2,1,0.006766000000000001,0
70,CA1-V1,2,2,0.006766000000000001,0
70,CA1-V1,3,0,0.024778,0
70,CA1-V1,3,2,0.028442000000000002,0
70,CA1-V1,4,0,0.022006,0
70,CA1-V1,4,2,0.024764,0
70,CA1-V1,5,0,0.007218,0
70,CA1-V1,5,2,0.013843999999999999,0
70,CA1-V1,6,0,0.021314,0
70,CA1-V1,6,2,0.019232,0
70,CA1-V1,7,0,0.025234,0
70,CA1-V1,7,2,0.022577999999999997,0
70,CA1-V1,8,0,0.008709999999999999,0
70,CA1-V1,8,2,0.006913999999999999,0
70,CA1-V1,9,0,0.984294,1
70,CA1-V1,9,2,0.987264,1
70,CA1-V1,10,0,0.012112,0
70,CA1-V1,10,2,0.010386000000000001,0
70,RSC-SUB,1,0,0.015653999999999998,0
70,RSC-SUB,1,1,0.015454,0
70,RSC-SUB,1,2,0.015454,0
70,RSC-SUB,2,0,0.028876000000000002,0
70,RSC-SUB,2,1,0.028876000000000002,0
70,RSC-SUB,2,2,0.028876000000000002,0
70,RSC-SUB,3,0,0.021046000000000002,0
70,RSC-SUB,3,2,0.023516,0
70,RSC-SUB,4,0,0.028961999999999998,0
70,RSC-SUB,4,2,0.028596,0
70,RSC-SUB,5,0,0.026815999999999996,0
70,RSC-SUB,5,2,0.023621999999999997,0
70,RSC-SUB,6,0,0.025493999999999996,0
70,RSC-SUB,6,2,0.020886,0
70,RSC-SUB,7,0,0.034100000000000005,0
70,RSC-SUB,7,2,0.033974000000000004,0
70,RSC-SUB,8,0,0.026311999999999995,0
70,RSC-SUB,8,2,0.022418,0
70,RSC-SUB,9,0,0.021436000000000004,0
70,RSC-SUB,9,2,0.02387,0
70,RSC-SUB,10,0,0.023514,0
70,RSC-SUB,10,2,0.024439999999999996,0
70,V1-RSC,1,0,0.027024000000000003,0
70,V1-RSC,1,1,0.03016,0
70,V1-RSC,1,2,0.03016,0
70,V1-RSC,2,0,0.024316000000000004,0
70,V1-RSC,2,1,0.024316000000000004,0
70,V1-RSC,2,2,0.024316000000000004,0
70,V1-RSC,3,0,0.034749999999999996,0
70,V1-RSC,3,2,0.03698,0
70,V1-RSC,4,0,0.033436,0
70,V1-RSC,4,2,0.034308,0
70,V1-RSC,5,0,0.031618,0
70,V1-RSC,5,2,0.03517,0
70,V1-RSC,6,0,0.024023999999999997,0
70,V1-RSC,6,2,0.021448000000000002,0
70,V1-RSC,7,0,0.035992,0
70,V1-RSC,7,2,0.03674,0
70,V1-RSC,8,0,0.03326,0
70,V1-RSC,8,2,0.037982,0
70,V1-RSC,9,0,0.019646,0
70,V1-RSC,9,2,0.023511999999999998,0
70,V1-RSC,10,0,0.04359,0
70,V1-RSC,10,2,0.048402,0
71,CA1-CA3,1,0,0.02938,0
71,CA1-CA3,1,1,0.029928,0
71,CA1-CA3,1,2,0.034094,0
71,CA1-CA3,2,0,0.017459999999999996,0
71,CA1-CA3,2,1,0.017459999999999996,0
71,CA1-CA3,2,2,0.023298000000000003,0
71,CA1-CA3,3,0,0.026888000000000002,0
71,CA1-CA3,3,2,0.027330000000000004,0
71,CA1-CA3,4,0,0.021548,0
71,CA1-CA3,4,2,0.022934000000000003,0
71,CA1-CA3,5,0,0.022510000000000002,0
71,CA1-CA3,5,2,0.020936,0
71,CA1-CA3,6,0,0.022766,0
71,CA1-CA3,6,2,0.024712,0
71,CA1-CA3,7,0,0.020738,0
71,CA1-CA3,7,2,0.020738,0
71,CA1-CA3,8,0,0.022605999999999998,0
71,CA1-CA3,8,2,0.024322,0
71,CA1-CA3,9,0,0.023261999999999998,0
71,CA1-CA3,9,2,0.0213,0
71,CA1-CA3,10,0,0.011356,0
71,CA1-CA3,10,2,0.013596,0
71,CA1-DG,1,0,0.019763999999999997,0
71,CA1-DG,1,1,0.021686,0
71,CA1-DG,1,2,0.023828,0
71,CA1-DG,2,0,0.030064,0
71,CA1-DG,2,1,0.030064,0
71,CA1-DG,2,2,0.030106,0
71,CA1-DG,3,0,0.025244,0
71,CA1-DG,3,2,0.026555999999999996,0
71,CA1-DG,4,0,0.030309999999999997,0
71,CA1-DG,4,2,0.035331999999999995,0
71,CA1-DG,5,0,0.016101999999999998,0
71,CA1-DG,5,2,0.016537999999999997,0
71,CA1-DG,6,0,0.021962,0
71,CA1-DG,6,2,0.023452,0
71,CA1-DG,7,0,0.02433,0
71,CA1-DG,7,2,0.02433,0
71,CA1-DG,8,0,0.014800000000000002,0
71,CA1-DG,8,2,0.018808,0
71,CA1-DG,9,0,0.027144,0
71,CA1-DG,9,2,0.02839,0
71,CA1-DG,10,0,0.036278,0
71,CA1-DG,10,2,0.040158,0
71,CA1-RSC,1,0,0.008076,0
71,CA1-RSC,1,1,0.008265999999999999,0
71,CA1-RSC,1,2,0.012371999999999998,0
71,CA1-RSC,2,0,0.011844,0
71,CA1-RSC,2,1,0.011844,0
71,CA1-RSC,2,2,0.012268,0
71,CA1-RSC,3,0,0.020404,0
71,CA1-RSC,3,2,0.02164,0
71,CA1-RSC,4,0,0.025404,0
71,CA1-RSC,4,2,0.027656000000000003,0
71,CA1-RSC,5,0,0.028749999999999998,0
71,CA1-RSC,5,2,0.029451999999999996,0
71,CA1-RSC,6,0,0.027094,0
71,CA1-RSC,6,2,0.026246000000000002,0
71,CA1-RSC,7,0,0.020912,0
71,CA1-RSC,7,2,0.020912,0
71,CA1-RSC,8,0,0.026517999999999996,0
71,CA1-RSC,8,2,0.026031999999999993,0
71,CA1-RSC,9,0,0.028111999999999998,0
71,CA1-RSC,9,2,0.026644,0
71,CA1-RSC,10,0,0.021484,0
71,CA1-RSC,10,2,0.02126,0
71,CA1-SUB,1,0,0.026476,0
71,CA1-SUB,1,1,0.027893999999999995,0
71,CA1-SUB,1,2,0.022408,0
71,CA1-SUB,2,0,0.022866000000000004,0
71,CA1-SUB,2,1,0.022866000000000004,0
71,CA1-SUB,2,2,0.028675999999999997,0
71,CA1-SUB,3,0,0.013188,0
71,CA1-SUB,3,2,0.016064000000000002,0
71,CA1-SUB,4,0,0.026196000000000004,0
71,CA1-SUB,4,2,0.029438,0
71,CA1-SUB,5,0,0.019663999999999997,0
71,CA1-SUB,5,2,0.019541999999999997,0
71,CA1-SUB,6,0,0.025728000000000008,0
71,CA1-SUB,6,2,0.029402,0
71,CA1-SUB,7,0,0.022688000000000003,0
71,CA1-SUB,7,2,0.022688000000000003,0
71,CA1-SUB,8,0,0.016291999999999997,0
71,CA1-SUB,8,2,0.017112,0
71,CA1-SUB,9,0,0.030194,0
71,CA1-SUB,9,2,0.028768,0
71,CA1-SUB,10,0,0.024689999999999997,0
71,CA1-SUB,10,2,0.030190000000000005,0
71,CA1-V1,1,0,0.013663999999999999,0
71,CA1-V1,1,1,0.019653999999999998,0
71,CA1-V1,1,2,0.024288,0
71,CA1-V1,2,0,0.026004,0
71,CA1-V1,2,1,0.026004,0
71,CA1-V1,2,2,0.037006000000000004,0
71,CA1-V1,3,0,0.013587999999999998,0
71,CA1-V1,3,2,0.014082,0
71,CA1-V1,4,0,0.023289999999999998,0
71,CA1-V1,4,2,0.026416000000000005,0
71,CA1-V1,5,0,0.026358000000000003,0
71,CA1-V1,5,2,0.026028000000000003,0
71,CA1-V1,6,0,0.018872,0
71,CA1-V1,6,2,0.018906,0
71,CA1-V1,7,0,0.033665999999999995,0
71,CA1-V1,7,2,0.033665999999999995,0
71,CA1-V1,8,0,0.009916,0
71,CA1-V1,8,2,0.009202,0
71,CA1-V1,9,0,0.021728000000000004,0
71,CA1-V1,9,2,0.023402000000000003,0
71,CA1-V1,10,0,0.011294,0
71,CA1-V1,10,2,0.010455999999999998,0
71,CA3-DG,1,0,0.05955200000000001,0
71,CA3-DG,1,1,0.06402,0
71,CA3-DG,1,2,0.05795,0
71,CA3-DG,2,0,0.051102,0
71,CA3-DG,2,1,0.051102,0
71,CA3-DG,2,2,0.043794,0
71,CA3-DG,3,0,0.058095999999999995,0
71,CA3-DG,3,2,0.058134,0
71,CA3-DG,4,0,0.067262,0
71,CA3-DG,4,2,0.070576,0
71,CA3-DG,5,0,0.07949999999999999,0
71,CA3-DG,5,2,0.07886999999999998,0
71,CA3-DG,6,0,0.055001999999999995,0
71,CA3-DG,6,2,0.057985999999999996,0
71,CA3-DG,7,0,0.050478,0
71,CA3-DG,7,2,0.050478,0
71,CA3-DG,8,0,0.070684,0
71,CA3-DG,8,2,0.071584,0
71,CA3-DG,9,0,0.06873399999999999,0
71,CA3-DG,9,2,0.06809799999999999,0
71,CA3-DG,10,0,0.06473999999999999,0
71,CA3-DG,10,2,0.064864,0
71,RSC-SUB,1,0,0.028584,0
71,RSC-SUB,1,1,0.03466399999999999,0
71,RSC-SUB,1,2,0.030378,0
71,RSC-SUB,2,0,0.024026,0
71,RSC-SUB,2,1,0.024026,0
71,RSC-SUB,2,2,0.024134,0
71,RSC-SUB,3,0,0.042938,0
71,RSC-SUB,3,2,0.041639999999999996,0
71,RSC-SUB,4,0,0.034382,0
71,RSC-SUB,4,2,0.037700000000000004,0
71,RSC-SUB,5,0,0.034277999999999996,0
71,RSC-SUB,5,2,0.033704,0
71,RSC-SUB,6,0,0.014299999999999998,0
71,RSC-SUB,6,2,0.01224,0
71,RSC-SUB,7,0,0.038015999999999994,0
71,RSC-SUB,7,2,0.038015999999999994,0
71,RSC-SUB,8,0,0.039008,0
71,RSC-SUB,8,2,0.041724,0
71,RSC-SUB,9,0,0.035117999999999996,0
71,RSC-SUB,9,2,0.034924,0
71,RSC-SUB,10,0,0.040417999999999996,0
71,RSC-SUB,10,2,0.04572,0
71,V1-RSC,1,0,0.059488,0
71,V1-RSC,1,1,0.068714,0
71,V1-RSC,1,2,0.071622,0
71,V1-RSC,2,0,0.079398,0
71,V1-RSC,2,1,0.079398,0
71,V1-RSC,2,2,0.08696400000000001,0
71,V1-RSC,3,0,0.086746,0
71,V1-RSC,3,2,0.091046,0
71,V1-RSC,4,0,0.08149599999999999,0
71,V1-RSC,4,2,0.08399000000000001,0
71,V1-RSC,5,0,0.076684,0
71,V1-RSC,5,2,0.07855000000000001,0
71,V1-RSC,6,0,0.063434,0
71,V1-RSC,6,2,0.064976,0
71,V1-RSC,7,0,0.06982600000000001,0
71,V1-RSC,7,2,0.06982600000000001,0
71,V1-RSC,8,0,0.067658,0
71,V1-RSC,8,2,0.07353000000000001,0
71,V1-RSC,9,0,0.056387999999999994,0
71,V1-RSC,9,2,0.06197600000000001,0
71,V1-RSC,10,0,0.10146199999999998,0
71,V1-RSC,10,2,0.104858,0
73,CA1-DG,1,0,0.025806000000000003,0
73,CA1-DG,1,1,0.027865999999999995,0
73,CA1-DG,1,2,0.028005999999999996,0
73,CA1-DG,2,0,0.025006,0
73,CA1-DG,2,1,0.025006,0
73,CA1-DG,2,2,0.024436000000000003,0
73,CA1-DG,3,0,0.037444,0
73,CA1-DG,3,2,0.037488,0
73,CA1-DG,4,0,0.006886000000000001,0
73,CA1-DG,4,2,0.008265999999999999,0
73,CA1-DG,5,0,0.019417999999999998,0
73,CA1-DG,5,2,0.014948,0
73,CA1-DG,6,0,0.012631999999999999,0
73,CA1-DG,6,2,0.010065999999999999,0
73,CA1-DG,7,0,0.021041999999999998,0
73,CA1-DG,7,2,0.023172,0
73,CA1-DG,8,0,0.019488,0
73,CA1-DG,8,2,0.018608,0
73,CA1-DG,9,0,0.011282,0
73,CA1-DG,9,2,0.011282,0
73,CA1-DG,10,0,0.014529999999999998,0
73,CA1-DG,10,2,0.014040000000000002,0
73,CA1-RSC,1,0,0.014032,0
73,CA1-RSC,1,1,0.014848,0
73,CA1-RSC,1,2,0.015318000000000002,0
73,CA1-RSC,2,0,0.02049,0
73,CA1-RSC,2,1,0.02049,0
73,CA1-RSC,2,2,0.01985,0
73,CA1-RSC,3,0,0.017372,0
73,CA1-RSC,3,2,0.014574,0
73,CA1-RSC,4,0,0.013888000000000001,0
73,CA1-RSC,4,2,0.011828,0
73,CA1-RSC,5,0,0.020362,0
73,CA1-RSC,5,2,0.018712,0
73,CA1-RSC,6,0,0.008198,0
73,CA1-RSC,6,2,0.008086,0
73,CA1-RSC,7,0,0.005826,0
73,CA1-RSC,7,2,0.003882,0
73,CA1-RSC,8,0,0.009028,0
73,CA1-RSC,8,2,0.008308,0
73,CA1-RSC,9,0,0.016953999999999997,0
73,CA1-RSC,9,2,0.016953999999999997,0
73,CA1-RSC,10,0,0.020026,0
73,CA1-RSC,10,2,0.022564,0
73,CA1-SUB,1,0,0.032522,0
73,CA1-SUB,1,1,0.034456,0
73,CA1-SUB,1,2,0.03154,0
73,CA1-SUB,2,0,0.03931199999999999,0
73,CA1-SUB,2,1,0.03931199999999999,0
73,CA1-SUB,2,2,0.042352,0
73,CA1-SUB,3,0,0.022686000000000005,0
73,CA1-SUB,3,2,0.020485999999999997,0
73,CA1-SUB,4,0,0.007076000000000001,0
73,CA1-SUB,4,2,0.007591999999999999,0
73,CA1-SUB,5,0,0.008206000000000001,0
73,CA1-SUB,5,2,0.006876,0
73,CA1-SUB,6,0,0.019190000000000002,0
73,CA1-SUB,6,2,0.018666,0
73,CA1-SUB,7,0,0.025189999999999997,0
73,CA1-SUB,7,2,0.026614,0
73,CA1-SUB,8,0,0.022344,0
73,CA1-SUB,8,2,0.02349,0
73,CA1-SUB,9,0,0.016056,0
73,CA1-SUB,9,2,0.016056,0
73,CA1-SUB,10,0,0.01432,0
73,CA1-SUB,10,2,0.014778000000000003,0
73,CA1-V1,1,0,0.012615999999999999,0
73,CA1-V1,1,1,0.015085999999999999,0
73,CA1-V1,1,2,0.01407,0
73,CA1-V1,2,0,0.022039999999999997,0
73,CA1-V1,2,1,0.022039999999999997,0
73,CA1-V1,2,2,0.024742,0
73,CA1-V1,3,0,0.016548,0
73,CA1-V1,3,2,0.013902000000000001,0
73,CA1-V1,4,0,0.013034,0
73,CA1-V1,4,2,0.012301999999999999,0
73,CA1-V1,5,0,0.014386,0
73,CA1-V1,5,2,0.0202,0
73,CA1-V1,6,0,0.025862000000000003,0
73,CA1-V1,6,2,0.024988,0
73,CA1-V1,7,0,0.013814000000000002,0
73,CA1-V1,7,2,0.014850000000000002,0
73,CA1-V1,8,0,0.01846,0
73,CA1-V1,8,2,0.019472,0
73,CA1-V1,9,0,0.011073999999999999,0
73,CA1-V1,9,2,0.011073999999999999,0
73,CA1-V1,10,0,0.022770000000000002,0
73,CA1-V1,10,2,0.024186,0
73,RSC-SUB,1,0,0.013294,0
73,RSC-SUB,1,1,0.012454,0
73,RSC-SUB,1,2,0.015348,0
73,RSC-SUB,2,0,0.030015999999999998,0
73,RSC-SUB,2,1,0.030015999999999998,0
73,RSC-SUB,2,2,0.03024,0
73,RSC-SUB,3,0,0.036553999999999996,0
73,RSC-SUB,3,2,0.037774,0
73,RSC-SUB,4,0,0.045855999999999994,0
73,RSC-SUB,4,2,0.044036000000000006,0
73,RSC-SUB,5,0,0.0248,0
73,RSC-SUB,5,2,0.032486,0
73,RSC-SUB,6,0,0.020544,0
73,RSC-SUB,6,2,0.023138,0
73,RSC-SUB,7,0,0.025622,0
73,RSC-SUB,7,2,0.025741999999999998,0
73,RSC-SUB,8,0,0.039346000000000006,0
73,RSC-SUB,8,2,0.040010000000000004,0
73,RSC-SUB,9,0,0.025996,0
73,RSC-SUB,9,2,0.025996,0
73,RSC-SUB,10,0,0.031352000000000005,0
73,RSC-SUB,10,2,0.03353,0
73,V1-RSC,1,0,0.027250000000000003,0
73,V1-RSC,1,1,0.031841999999999995,0
73,V1-RSC,1,2,0.030272,0
73,V1-RSC,2,0,0.022484,0
73,V1-RSC,2,1,0.022484,0
73,V1-RSC,2,2,0.024512,0
73,V1-RSC,3,0,0.015722,0
73,V1-RSC,3,2,0.016666,0
73,V1-RSC,4,0,0.035512,0
73,V1-RSC,4,2,0.035182000000000005,0
73,V1-RSC,5,0,0.015419999999999998,0
73,V1-RSC,5,2,0.014822000000000002,0
73,V1-RSC,6,0,0.021448000000000002,0
73,V1-RSC,6,2,0.022442,0
73,V1-RSC,7,0,0.033145999999999995,0
73,V1-RSC,7,2,0.033417999999999996,0
73,V1-RSC,8,0,0.020312,0
73,V1-RSC,8,2,0.022084,0
73,V1-RSC,9,0,0.022102,0
73,V1-RSC,9,2,0.022102,0
73,V1-RSC,10,0,0.01961,0
73,V1-RSC,10,2,0.020808,0
75,CA1-DG,1,0,0.007651999999999999,0
75,CA1-DG,1,1,0.005327999999999999,0
75,CA1-DG,1,2,0.007546,0
75,CA1-DG,2,0,0.018424000000000003,0
75,CA1-DG,2,1,0.018424000000000003,0
75,CA1-DG,2,2,0.022134,0
75,CA1-DG,3,0,0.013068,0
75,CA1-DG,3,2,0.012519999999999998,0
75,CA1-DG,4,0,0.027395999999999997,0
75,CA1-DG,4,2,0.022392000000000002,0
75,CA1-DG,5,0,0.017712,0
75,CA1-DG,5,2,0.017712,0
75,CA1-DG,6,0,0.02717,0
75,CA1-DG,6,2,0.031658,0
75,CA1-DG,7,0,0.018064,0
75,CA1-DG,7,2,0.019122,0
75,CA1-DG,8,0,0.027545999999999998,0
75,CA1-DG,8,2,0.029464,0
75,CA1-DG,9,0,0.021580000000000002,0
75,CA1-DG,9,2,0.02264,0
75,CA1-DG,10,0,0.016078000000000002,0
75,CA1-DG,10,2,0.012756,0
75,CA1-RSC,1,0,0.043092000000000005,0
75,CA1-RSC,1,1,0.05397,0
75,CA1-RSC,1,2,0.053154,0
75,CA1-RSC,2,0,0.027496000000000003,0
75,CA1-RSC,2,1,0.027496000000000003,0
75,CA1-RSC,2,2,0.0298,0
75,CA1-RSC,3,0,0.020562,0
75,CA1-RSC,3,2,0.023424,0
75,CA1-RSC,4,0,0.027636,0
75,CA1-RSC,4,2,0.028992,0
75,CA1-RSC,5,0,0.012811999999999999,0
75,CA1-RSC,5,2,0.012811999999999999,0
75,CA1-RSC,6,0,0.023236,0
75,CA1-RSC,6,2,0.025304000000000004,0
75,CA1-RSC,7,0,0.011362,0
75,CA1-RSC,7,2,0.012073999999999998,0
75,CA1-RSC,8,0,0.025976,0
75,CA1-RSC,8,2,0.026983999999999998,0
75,CA1-RSC,9,0,0.019998,0
75,CA1-RSC,9,2,0.017928000000000003,0
75,CA1-RSC,10,0,0.024498,0
75,CA1-RSC,10,2,0.025507999999999996,0
75,CA1-SUB,1,0,0.027238000000000002,0
75,CA1-SUB,1,1,0.031916,0
75,CA1-SUB,1,2,0.03579600000000001,0
75,CA1-SUB,2,0,0.013166,0
75,CA1-SUB,2,1,0.013166,0
75,CA1-SUB,2,2,0.012081999999999999,0
75,CA1-SUB,3,0,0.023776,0
75,CA1-SUB,3,2,0.023822000000000003,0
75,CA1-SUB,4,0,0.029291999999999995,0
75,CA1-SUB,4,2,0.032499999999999994,0
75,CA1-SUB,5,0,0.036171999999999996,0
75,CA1-SUB,5,2,0.036171999999999996,0
75,CA1-SUB,6,0,0.022688000000000003,0
75,CA1-SUB,6,2,0.028542,0
75,CA1-SUB,7,0,0.021382,0
75,CA1-SUB,7,2,0.024758,0
75,CA1-SUB,8,0,0.043038,0
75,CA1-SUB,8,2,0.043542000000000004,0
75,CA1-SUB,9,0,0.045478000000000005,0
75,CA1-SUB,9,2,0.04262200000000001,0
75,CA1-SUB,10,0,0.014292,0
75,CA1-SUB,10,2,0.026892,0
75,CA1-V1,1,0,0.032166,0
75,CA1-V1,1,1,0.032535999999999995,0
75,CA1-V1,1,2,0.027878000000000003,0
75,CA1-V1,2,0,0.02225,0
75,CA1-V1,2,1,0.02225,0
75,CA1-V1,2,2,0.023394,0
75,CA1-V1,3,0,0.015806,0
75,CA1-V1,3,2,0.019198000000000003,0
75,CA1-V1,4,0,0.00891,0
75,CA1-V1,4,2,0.006414,0
75,CA1-V1,5,0,0.029088000000000003,0
75,CA1-V1,5,2,0.029088000000000003,0
75,CA1-V1,6,0,0.02873,0
75,CA1-V1,6,2,0.029018,0
75,CA1-V1,7,0,0.029190000000000004,0
75,CA1-V1,7,2,0.032394,0
75,CA1-V1,8,0,0.013605999999999998,0
75,CA1-V1,8,2,0.013194,0
75,CA1-V1,9,0,0.022422,0
75,CA1-V1,9,2,0.031872,0
75,CA1-V1,10,0,0.01633,0
75,CA1-V1,10,2,0.023368,0
