animal,pair,dim,epoch,label,label_loo,ifi_fit,cc_heldout,peak_r,ifi,peak_lag_ms
41,CA1-CA3,9,naive,FF,FB,0.00159,0.02209,0.01521,1.0,-120.0
41,CA1-CA3,10,expert,FB,FB,-0.01615,0.02144,0.01708,0.2574939095434805,-130.0
41,CA1-CA3,10,intermediate,FB,FB,-0.01615,0.02144,0.02778,-0.05204564430837737,-10.0
41,CA1-CA3,10,naive,FB,FB,-0.01615,0.02144,0.02085,-0.4880268199233716,-140.0
41,CA1-V1,1,expert,FB,FB,-0.00237,0.14591,0.137,-0.006085033640198853,-230.0
41,CA1-V1,1,intermediate,FB,FB,-0.00237,0.14591,0.17038,0.006257269283500467,-240.0
41,CA1-V1,1,naive,FB,FB,-0.00237,0.14591,0.08375,-0.04720598583964047,0.0
41,CA1-V1,2,expert,FB,FB,-0.01067,0.11192,0.03482,-0.35452865064695,-40.0
41,CA1-V1,2,intermediate,FB,FB,-0.01067,0.11192,0.05238,0.040906326034063197,150.0
41,CA1-V1,2,naive,FB,FB,-0.01067,0.11192,0.04148,-0.0266133988936694,-30.0
41,CA1-V1,3,expert,FF,FF,0.03034,0.09899,0.08338,0.06953765078842276,170.0
41,CA1-V1,3,intermediate,FF,FF,0.03034,0.09899,0.08555,0.030735103310685297,70.0
41,CA1-V1,3,naive,FF,FF,0.03034,0.09899,0.06921,0.07340260454518664,-110.0
41,CA1-V1,4,expert,FF,FF,0.00436,0.09181,0.07876,-0.034918628535313675,-30.0
41,CA1-V1,4,intermediate,FF,FF,0.00436,0.09181,0.09985,0.03691681715317627,130.0
41,CA1-V1,4,naive,FF,FF,0.00436,0.09181,0.07148,-0.007637641546270932,160.0
41,CA1-V1,5,expert,FF,FF,0.00051,0.07959,0.0774,-0.005146688251195099,-110.0
41,CA1-V1,5,intermediate,FF,FB,0.00051,0.07959,0.05815,0.016282918258524508,10.0
41,CA1-V1,5,naive,FF,FF,0.00051,0.07959,0.06763,-0.018660245936881977,-70.0
41,CA1-V1,6,expert,FF,FF,0.00844,0.0752,0.06,0.014758002512798386,50.0
41,CA1-V1,6,intermediate,FF,FF,0.00844,0.0752,0.10037,0.027102220943061407,-130.0
41,CA1-V1,6,naive,FF,FF,0.00844,0.0752,0.0642,0.012246671670683098,-170.0
41,CA1-V1,7,expert,FF,FF,0.03178,0.05964,0.05627,0.057336979037202744,-130.0
41,CA1-V1,7,intermediate,FF,FF,0.03178,0.05964,0.0605,-0.010015723609106773,0.0
41,CA1-V1,7,naive,FF,FF,0.03178,0.05964,0.03641,0.16801355118749337,-120.0
41,CA1-V1,8,expert,FB,FB,-0.00356,0.04923,0.06227,0.06198381580045046,-110.0
41,CA1-V1,8,intermediate,FB,FB,-0.00356,0.04923,0.06448,-0.03073483705628961,-220.0
41,CA1-V1,8,naive,FB,FF,-0.00356,0.04923,0.03859,-0.1682892906815021,-30.0
41,CA1-V1,9,expert,FB,FB,-0.00789,0.03725,0.04311,0.019544169823801832,-10.0
41,CA1-V1,9,intermediate,FB,FB,-0.00789,0.03725,0.04864,-0.005081613797351319,-80.0
41,CA1-V1,9,naive,FB,FB,-0.00789,0.03725,0.03169,0.14711600777705763,-210.0
41,CA1-V1,10,expert,FF,FF,0.02606,0.03159,0.05071,-0.12165907741041379,-20.0
41,CA1-V1,10,intermediate,FF,FF,0.02606,0.03159,0.01535,0.0187412587412588,-90.0
41,CA1-V1,10,naive,FF,FF,0.02606,0.03159,0.03947,-0.1544505687815175,190.0
52,CA1-CA3,1,expert,FF,FF,0.3352,0.19519,0.16493,0.4857815257893704,0.0
52,CA1-CA3,1,intermediate,FF,FF,0.3352,0.19519,0.17394,0.44952051145444855,0.0
52,CA1-CA3,1,naive,FF,FF,0.3352,0.19519,0.18361,0.34325674004849294,0.0
52,CA1-CA3,2,expert,FF,FF,0.04551,0.15605,0.12071,-0.20799474187380504,0.0
52,CA1-CA3,2,intermediate,FF,FF,0.04551,0.15605,0.13137,0.0033929748334025006,0.0
52,CA1-CA3,2,naive,FF,FF,0.04551,0.15605,0.14805,-0.02296147595832133,0.0
52,CA1-CA3,3,expert,FB,FB,-0.13765,0.10462,0.11895,-0.06069254185692546,0.0
52,CA1-CA3,3,intermediate,FB,FB,-0.13765,0.10462,0.10748,-0.011270890011659486,0.0
52,CA1-CA3,3,naive,FB,FB,-0.13765,0.10462,0.0728,-0.2734929529631516,0.0
52,CA1-CA3,4,expert,FF,FF,0.05818,0.08073,0.04845,0.06446083910872645,0.0
52,CA1-CA3,4,intermediate,FF,FF,0.05818,0.08073,0.06401,-0.09292090000411332,0.0
52,CA1-CA3,4,naive,FF,FF,0.05818,0.08073,0.08182,0.07801781072904689,0.0
52,CA1-CA3,5,expert,FB,FB,-0.03639,0.06585,0.06449,0.0705877204498709,0.0
52,CA1-CA3,5,intermediate,FB,FB,-0.03639,0.06585,0.07269,-0.039356531463718834,0.0
52,CA1-CA3,5,naive,FB,FB,-0.03639,0.06585,0.0769,0.0059556263892966395,0.0
52,CA1-CA3,6,expert,FF,FF,0.01915,0.05429,0.05182,0.066529175408029,-10.0
52,CA1-CA3,6,intermediate,FF,FF,0.01915,0.05429,0.05366,0.061266960792474866,-10.0
52,CA1-CA3,6,naive,FF,FF,0.01915,0.05429,0.07389,-0.1710440007346575,0.0
52,CA1-CA3,7,expert,FF,FF,0.01207,0.05024,0.04281,-0.265641400082143,0.0
52,CA1-CA3,7,intermediate,FF,FF,0.01207,0.05024,0.04065,-0.0359533625925433,0.0
52,CA1-CA3,7,naive,FF,FF,0.01207,0.05024,0.02155,0.09582059123343527,0.0
52,CA1-CA3,8,expert,FF,FF,0.01521,0.0498,0.04723,-0.14756871035940808,0.0
52,CA1-CA3,8,intermediate,FF,FF,0.01521,0.0498,0.04023,0.0815052612805421,0.0
52,CA1-CA3,8,naive,FF,FF,0.01521,0.0498,0.04626,-0.06887925871120032,0.0
52,CA1-CA3,9,expert,FF,FF,0.07466,0.03683,0.04431,0.25038935296616166,30.0
52,CA1-CA3,9,intermediate,FF,FF,0.07466,0.03683,0.0287,-0.07478181507044661,-10.0
52,CA1-CA3,9,naive,FF,FF,0.07466,0.03683,0.03176,0.11313300610559072,0.0
52,CA1-CA3,10,expert,FF,FB,0.01921,0.02838,0.01731,0.7442086821101811,0.0
52,CA1-CA3,10,intermediate,FF,FF,0.01921,0.02838,0.04173,0.012391104377468752,0.0
52,CA1-CA3,10,naive,FF,FF,0.01921,0.02838,0.02747,-0.13839687781447002,0.0
52,CA1-DG,1,expert,FB,FB,-0.00258,0.20778,0.17425,0.06179595931956037,0.0
52,CA1-DG,1,intermediate,FB,FB,-0.00258,0.20778,0.19576,0.05313016110435942,0.0
52,CA1-DG,1,naive,FB,FB,-0.00258,0.20778,0.22601,0.13130923384860246,0.0
52,CA1-DG,2,expert,FF,FF,0.0797,0.10476,0.09955,0.11411846839589715,0.0
52,CA1-DG,2,intermediate,FF,FF,0.0797,0.10476,0.10089,0.09384888477270974,0.0
52,CA1-DG,2,naive,FF,FF,0.0797,0.10476,0.09815,0.048577162558534476,0.0
52,CA1-DG,3,expert,FB,FB,-0.08644,0.08723,0.10169,-0.10794825329709044,0.0
52,CA1-DG,3,intermediate,FB,FB,-0.08644,0.08723,0.09223,-0.12516024747784407,-10.0
52,CA1-DG,3,naive,FB,FB,-0.08644,0.08723,0.06533,-0.04829693971930667,0.0
52,CA1-DG,4,expert,FB,FB,-0.08401,0.0718,0.07103,-0.2857446657687673,0.0
52,CA1-DG,4,intermediate,FB,FB,-0.08401,0.0718,0.08214,-0.3489711934156378,0.0
52,CA1-DG,4,naive,FB,FB,-0.08401,0.0718,0.05422,0.004886082898709788,0.0
52,CA1-DG,5,expert,FB,FB,-0.18297,0.05835,0.05574,0.051014351059743605,0.0
52,CA1-DG,5,intermediate,FB,FB,-0.18297,0.05835,0.05445,-0.1964985727878211,0.0
52,CA1-DG,5,naive,FB,FB,-0.18297,0.05835,0.0646,-0.149258043335522,0.0
52,CA1-DG,6,expert,FB,FB,-0.00372,0.05149,0.04491,0.04652246256239595,0.0
52,CA1-DG,6,intermediate,FB,FF,-0.00372,0.05149,0.06397,-0.12122482049562752,0.0
52,CA1-DG,6,naive,FB,FF,-0.00372,0.05149,0.03753,-0.2417717805808155,0.0
52,CA1-DG,7,expert,FB,FB,-0.05662,0.04268,0.05054,-0.09574685267097649,-120.0
52,CA1-DG,7,intermediate,FB,FB,-0.05662,0.04268,0.03983,-0.43057460752934007,0.0
52,CA1-DG,7,naive,FB,FB,-0.05662,0.04268,0.02461,-0.4003147953830011,-20.0
52,CA1-DG,8,expert,FB,FB,-0.01277,0.03674,0.02285,0.26479113384484226,240.0
52,CA1-DG,8,intermediate,FB,FF,-0.01277,0.03674,0.02271,-0.4212,0.0
52,CA1-DG,8,naive,FB,FB,-0.01277,0.03674,0.03352,0.14516740366392925,0.0
52,CA1-DG,9,expert,FB,FB,-0.05123,0.03312,0.03555,-0.2512484931978647,0.0
52,CA1-DG,9,intermediate,FB,FB,-0.05123,0.03312,0.03514,-0.13997031624614675,0.0
52,CA1-DG,9,naive,FB,FB,-0.05123,0.03312,0.02378,-0.011808722085817784,-230.0
52,CA1-DG,10,expert,FB,FB,-0.04456,0.02711,0.03212,0.17094874044366465,20.0
52,CA1-DG,10,intermediate,FB,FB,-0.04456,0.02711,0.03536,-0.3993365278289717,0.0
52,CA1-DG,10,naive,FB,FF,-0.04456,0.02711,0.03098,-0.5546607265250172,-10.0
52,CA1-RSC,1,expert,FF,FF,0.22895,0.05784,0.04824,0.3118563506733561,20.0
52,CA1-RSC,1,intermediate,FF,FF,0.22895,0.05784,0.07229,0.2539608376162767,30.0
52,CA1-RSC,1,naive,FF,FF,0.22895,0.05784,0.04691,0.34286569347920054,30.0
52,CA1-RSC,2,expert,FF,FF,0.04805,0.04473,0.04346,0.11255526870233537,10.0
52,CA1-RSC,2,intermediate,FF,FF,0.04805,0.04473,0.03118,-0.12707257406904052,0.0
52,CA1-RSC,2,naive,FF,FF,0.04805,0.04473,0.01405,0.6372549019607843,0.0
52,CA1-RSC,3,expert,FF,FF,0.0571,0.0416,0.02522,-0.01025074909320296,0.0
52,CA1-RSC,3,intermediate,FF,FF,0.0571,0.0416,0.04036,0.2391610856538597,150.0
52,CA1-RSC,3,naive,FF,FF,0.0571,0.0416,0.02246,-0.019836022216344822,-170.0
52,CA1-RSC,4,expert,FF,FF,0.13422,0.02718,0.02894,0.1282614379084968,30.0
52,CA1-RSC,4,intermediate,FF,FF,0.13422,0.02718,0.0266,0.4089912280701754,-180.0
52,CA1-RSC,4,naive,FF,FF,0.13422,0.02718,0.01657,0.24310890194306378,20.0
52,CA1-RSC,5,expert,FF,FF,0.23194,0.02376,0.02888,0.25799603736201526,0.0
52,CA1-RSC,5,intermediate,FF,FF,0.23194,0.02376,0.02173,0.14403356121814798,30.0
52,CA1-RSC,5,naive,FF,FF,0.23194,0.02376,0.0238,0.5429930479326747,40.0
52,CA1-RSC,6,expert,FF,FF,0.03804,0.02292,0.03358,0.12949515905947445,-240.0
52,CA1-RSC,6,intermediate,FF,FF,0.03804,0.02292,0.0176,-0.13694866232827188,-220.0
52,CA1-RSC,6,naive,FF,FF,0.03804,0.02292,0.02792,0.04021576266107281,-220.0
52,CA1-RSC,7,expert,FF,FF,0.03336,0.01745,0.02542,0.062014164795301426,0.0
52,CA1-RSC,7,intermediate,FF,FF,0.03336,0.01745,0.01707,-0.17100078802206464,0.0
52,CA1-RSC,7,naive,FF,FF,0.03336,0.01745,0.01416,0.27290543851053406,-40.0
52,CA1-RSC,8,expert,FF,FF,0.08554,0.01606,0.023,0.01353346456692901,-250.0
52,CA1-RSC,8,intermediate,FF,FF,0.08554,0.01606,0.03046,-0.4713942056270265,-10.0
52,CA1-RSC,8,naive,FF,FF,0.08554,0.01606,0.0097,0.5001538935056941,210.0
52,CA1-RSC,9,expert,FF,FB,0.01316,0.01272,0.02603,0.555748876323039,0.0
52,CA1-RSC,9,intermediate,FF,FF,0.01316,0.01272,0.02239,-0.06789827255278306,0.0
52,CA1-RSC,9,naive,FF,FF,0.01316,0.01272,0.0103,0.1967545638945234,-100.0
52,CA1-RSC,10,expert,FB,FB,-0.44449,0.00857,0.00965,0.050279329608938564,-250.0
52,CA1-RSC,10,intermediate,FB,FB,-0.44449,0.00857,0.0272,-0.7579667644183774,-160.0
52,CA1-RSC,10,naive,FB,FB,-0.44449,0.00857,0.01217,-1.0,-210.0
52,CA1-V1,1,expert,FB,FB,-0.0185,0.15919,0.19911,-0.029849549718072778,0.0
52,CA1-V1,1,intermediate,FB,FB,-0.0185,0.15919,0.17178,-0.005694097078891741,10.0
52,CA1-V1,1,naive,FB,FB,-0.0185,0.15919,0.10576,-0.030015628679697714,0.0
52,CA1-V1,2,expert,FB,FB,-0.00469,0.1553,0.2371,-0.01054752627965659,0.0
52,CA1-V1,2,intermediate,FB,FB,-0.00469,0.1553,0.18667,0.004204398447606685,0.0
52,CA1-V1,2,naive,FB,FB,-0.00469,0.1553,0.08198,0.030624584315859488,0.0
52,CA1-V1,3,expert,FF,FF,0.01144,0.10533,0.0794,-0.024986344127974944,0.0
52,CA1-V1,3,intermediate,FF,FF,0.01144,0.10533,0.0802,0.019913536881923752,-90.0
52,CA1-V1,3,naive,FF,FF,0.01144,0.10533,0.09151,0.0009134382891837975,0.0
52,CA1-V1,4,expert,FB,FF,-0.00022,0.10078,0.14618,-0.0019275337318402576,170.0
52,CA1-V1,4,intermediate,FB,FF,-0.00022,0.10078,0.08861,-0.003869186977844528,-140.0
52,CA1-V1,4,naive,FB,FF,-0.00022,0.10078,0.05376,-0.014228326044366996,10.0
52,CA1-V1,5,expert,FB,FB,-0.00825,0.07855,0.12258,-0.018136423177346636,-140.0
52,CA1-V1,5,intermediate,FB,FB,-0.00825,0.07855,0.09237,0.017231589601797322,-90.0
52,CA1-V1,5,naive,FB,FB,-0.00825,0.07855,0.0348,-0.0017047068851216772,-210.0
52,CA1-V1,6,expert,FF,FF,0.01635,0.0723,0.10056,0.0276266174158724,40.0
52,CA1-V1,6,intermediate,FF,FF,0.01635,0.0723,0.09516,0.009891575346436976,20.0
52,CA1-V1,6,naive,FF,FF,0.01635,0.0723,0.05318,-0.023099072197931125,-160.0
52,CA1-V1,7,expert,FB,FB,-0.01507,0.06589,0.07087,-0.0007975541672204566,0.0
52,CA1-V1,7,intermediate,FB,FB,-0.01507,0.06589,0.06341,-0.00800691677317487,0.0
52,CA1-V1,7,naive,FB,FB,-0.01507,0.06589,0.06886,-0.05065881318008832,-130.0
52,CA1-V1,8,expert,FB,FB,-0.03065,0.05125,0.05368,-0.030305739317003394,-140.0
52,CA1-V1,8,intermediate,FB,FB,-0.03065,0.05125,0.06756,-0.060930341437314,-30.0
52,CA1-V1,8,naive,FB,FB,-0.03065,0.05125,0.02416,-0.3583123905262357,-100.0
52,CA1-V1,9,expert,FF,FF,0.04203,0.03979,0.04342,0.03891342888908924,0.0
52,CA1-V1,9,intermediate,FF,FF,0.04203,0.03979,0.04714,-0.01134531382838386,200.0
52,CA1-V1,9,naive,FF,FF,0.04203,0.03979,0.0311,0.18082947390331483,0.0
52,CA1-V1,10,expert,FB,FB,-0.01215,0.03494,0.0429,-0.008163137647389901,-210.0
52,CA1-V1,10,intermediate,FB,FB,-0.01215,0.03494,0.02934,-0.08524409211780638,-80.0
52,CA1-V1,10,naive,FB,FB,-0.01215,0.03494,0.02389,-0.06448968438311259,-10.0
52,CA3-DG,1,expert,FB,FB,-0.15768,0.51975,0.5249,-0.23645083932853728,0.0
52,CA3-DG,1,intermediate,FB,FB,-0.15768,0.51975,0.51408,-0.21359138887439783,0.0
52,CA3-DG,1,naive,FB,FB,-0.15768,0.51975,0.50166,-0.10465233441115326,0.0
52,CA3-DG,2,expert,FF,FF,0.05544,0.43164,0.4394,0.05090794583814421,0.0
52,CA3-DG,2,intermediate,FF,FF,0.05544,0.43164,0.45299,0.035749442598123786,0.0
52,CA3-DG,2,naive,FF,FF,0.05544,0.43164,0.42,0.14831003303193088,0.0
52,CA3-DG,3,expert,FB,FB,-0.10611,0.32026,0.32065,-0.1536948416077038,0.0
52,CA3-DG,3,intermediate,FB,FB,-0.10611,0.32026,0.33626,-0.12360037173044132,0.0
52,CA3-DG,3,naive,FB,FB,-0.10611,0.32026,0.29848,-0.17203276447883872,0.0
52,CA3-DG,4,expert,FF,FF,0.03669,0.25291,0.24486,0.020980706650225764,0.0
52,CA3-DG,4,intermediate,FF,FF,0.03669,0.25291,0.25596,0.05967137004218311,0.0
52,CA3-DG,4,naive,FF,FF,0.03669,0.25291,0.23366,0.03941565600882023,0.0
52,CA3-DG,5,expert,FB,FB,-0.11712,0.15786,0.14615,-0.2754220975636583,0.0
52,CA3-DG,5,intermediate,FB,FB,-0.11712,0.15786,0.16115,-0.0005714683950100966,0.0
52,CA3-DG,5,naive,FB,FB,-0.11712,0.15786,0.13452,-0.12601997688339917,0.0
52,CA3-DG,6,expert,FB,FB,-0.13374,0.11809,0.10132,-0.23046234950488007,0.0
52,CA3-DG,6,intermediate,FB,FB,-0.13374,0.11809,0.14961,-0.06152678427674411,0.0
52,CA3-DG,6,naive,FB,FB,-0.13374,0.11809,0.10315,-0.22482731783247392,0.0
52,CA3-DG,7,expert,FF,FF,0.04876,0.10868,0.10674,0.0062471529901736746,0.0
52,CA3-DG,7,intermediate,FF,FF,0.04876,0.10868,0.1217,0.014111808947817446,0.0
52,CA3-DG,7,naive,FF,FF,0.04876,0.10868,0.09482,0.010068444280013635,0.0
52,CA3-DG,8,expert,FB,FB,-0.021,0.08114,0.09364,0.10627980922098568,0.0
52,CA3-DG,8,intermediate,FB,FB,-0.021,0.08114,0.10055,-0.08321980690635546,0.0
52,CA3-DG,8,naive,FB,FF,-0.021,0.08114,0.07041,-0.37196512407780014,0.0
52,CA3-DG,9,expert,FB,FB,-0.11964,0.0554,0.10111,-0.15132476484526458,0.0
52,CA3-DG,9,intermediate,FB,FB,-0.11964,0.0554,0.05661,-0.1278521732625122,0.0
52,CA3-DG,9,naive,FB,FB,-0.11964,0.0554,0.04655,-0.3464313123561013,0.0
52,CA3-DG,10,expert,FB,FB,-0.01702,0.05186,0.04959,-0.14486109478468706,0.0
52,CA3-DG,10,intermediate,FB,FF,-0.01702,0.05186,0.05993,-0.2027995427041798,0.0
52,CA3-DG,10,naive,FB,FB,-0.01702,0.05186,0.04504,0.10342713088505821,-10.0
52,V1-RSC,1,expert,FF,FF,0.00724,0.17462,0.18041,0.030847414389194448,0.0
52,V1-RSC,1,intermediate,FF,FF,0.00724,0.17462,0.19336,0.01269564694925941,0.0
52,V1-RSC,1,naive,FF,FF,0.00724,0.17462,0.18461,-0.013996987989926253,0.0
52,V1-RSC,2,expert,FF,FF,0.01641,0.10893,0.12559,0.026120334271427674,0.0
52,V1-RSC,2,intermediate,FF,FF,0.01641,0.10893,0.08298,-0.002920488667681268,0.0
52,V1-RSC,2,naive,FF,FF,0.01641,0.10893,0.10317,0.030801002771979728,60.0
52,V1-RSC,3,expert,FF,FF,0.0202,0.09416,0.11553,0.0294478759373642,0.0
52,V1-RSC,3,intermediate,FF,FF,0.0202,0.09416,0.10241,0.008772127635584631,110.0
52,V1-RSC,3,naive,FF,FF,0.0202,0.09416,0.10419,0.04377028234150091,10.0
52,V1-RSC,4,expert,FF,FF,0.03058,0.06739,0.06528,0.027205907966698036,0.0
52,V1-RSC,4,intermediate,FF,FF,0.03058,0.06739,0.04659,0.02584657912923285,0.0
52,V1-RSC,4,naive,FF,FF,0.03058,0.06739,0.05823,0.02462467571130855,0.0
52,V1-RSC,5,expert,FF,FF,0.0265,0.06178,0.06237,0.058653017043682434,10.0
52,V1-RSC,5,intermediate,FF,FF,0.0265,0.06178,0.05686,-0.01903834600484755,-130.0
52,V1-RSC,5,naive,FF,FF,0.0265,0.06178,0.1041,0.031602876658487156,10.0
52,V1-RSC,6,expert,FF,FF,0.03961,0.03909,0.04706,0.07311716085775381,10.0
52,V1-RSC,6,intermediate,FF,FF,0.03961,0.03909,0.0686,0.09150757077024353,30.0
52,V1-RSC,6,naive,FF,FF,0.03961,0.03909,0.03718,0.12527918781725897,200.0
52,V1-RSC,7,expert,FB,FB,-0.05451,0.03122,0.0297,-0.04156479217603913,-150.0
52,V1-RSC,7,intermediate,FB,FB,-0.05451,0.03122,0.03616,0.0384953805543335,10.0
52,V1-RSC,7,naive,FB,FB,-0.05451,0.03122,0.03783,-0.04736695458344944,0.0
52,V1-RSC,8,expert,FF,FF,0.06717,0.02787,0.02097,0.17527077239307448,10.0
52,V1-RSC,8,intermediate,FF,FF,0.06717,0.02787,0.033,0.10786250493875929,0.0
52,V1-RSC,8,naive,FF,FF,0.06717,0.02787,0.02988,0.09726347051336438,-140.0
52,V1-RSC,9,expert,FB,FB,-0.20454,0.0178,0.02052,-0.21555713777144897,120.0
52,V1-RSC,9,intermediate,FB,FB,-0.20454,0.0178,0.01069,-0.7044892188052315,-10.0
52,V1-RSC,9,naive,FB,FB,-0.20454,0.0178,0.03379,-0.04694485842026817,60.0
52,V1-RSC,10,expert,FB,FF,-0.00233,0.01638,0.03515,-0.032798325191905134,-70.0
52,V1-RSC,10,intermediate,FB,FB,-0.00233,0.01638,0.03847,0.06770225674189134,-170.0
52,V1-RSC,10,naive,FB,FB,-0.00233,0.01638,0.02359,0.006715014773032537,50.0
61,CA1-CA3,1,expert,FF,FF,0.44583,0.22248,0.26794,0.26684130452190036,0.0
61,CA1-CA3,1,intermediate,FF,FF,0.44583,0.22248,0.26685,0.27621526212041186,0.0
61,CA1-CA3,1,naive,FF,FF,0.44583,0.22248,0.12346,0.9626800140498769,0.0
61,CA1-CA3,2,expert,FB,FB,-0.51706,0.16302,0.14743,-0.6349357360046264,0.0
61,CA1-CA3,2,intermediate,FB,FB,-0.51706,0.16302,0.16196,-0.562934113466267,0.0
61,CA1-CA3,2,naive,FB,FB,-0.51706,0.16302,0.18601,-0.5120924727097368,0.0
61,CA1-CA3,3,expert,FF,FF,0.05797,0.08599,0.1118,0.05560325091575082,0.0
61,CA1-CA3,3,intermediate,FF,FF,0.05797,0.08599,0.11062,0.10265251269242255,0.0
61,CA1-CA3,3,naive,FF,FF,0.05797,0.08599,0.01688,-0.6341798215511325,0.0
61,CA1-CA3,4,expert,FF,FF,0.09129,0.07316,0.08076,-0.06088027668545978,0.0
61,CA1-CA3,4,intermediate,FF,FF,0.09129,0.07316,0.08131,-0.07100964079844935,0.0
61,CA1-CA3,4,naive,FF,FF,0.09129,0.07316,0.05816,0.2890507282772476,0.0
61,CA1-CA3,5,expert,FF,FF,0.11591,0.05587,0.04958,0.530182164543398,0.0
61,CA1-CA3,5,intermediate,FF,FF,0.11591,0.05587,0.05287,0.20373781692735388,0.0
61,CA1-CA3,5,naive,FF,FF,0.11591,0.05587,0.02075,0.6480097605612322,190.0
61,CA1-CA3,6,expert,FF,FB,0.01235,0.04683,0.07836,0.07164304394149751,0.0
61,CA1-CA3,6,intermediate,FF,FF,0.01235,0.04683,0.08203,0.03375903751636708,0.0
61,CA1-CA3,6,naive,FF,FB,0.01235,0.04683,0.03335,0.2638897002979494,10.0
61,CA1-CA3,7,expert,FB,FB,-0.0187,0.0382,0.04425,0.14177726485862663,230.0
61,CA1-CA3,7,intermediate,FB,FB,-0.0187,0.0382,0.04859,-0.0009726647660573956,0.0
61,CA1-CA3,7,naive,FB,FF,-0.0187,0.0382,0.05359,-0.23591382575757588,0.0
61,CA1-CA3,8,expert,FF,FF,0.11119,0.03407,0.05741,0.1270302897278313,0.0
61,CA1-CA3,8,intermediate,FF,FF,0.11119,0.03407,0.03364,0.31863451299718126,0.0
61,CA1-CA3,8,naive,FF,FF,0.11119,0.03407,0.03231,0.4603247725440517,0.0
61,CA1-CA3,9,expert,FB,FB,-0.02096,0.02997,0.03491,0.033416593532707796,0.0
61,CA1-CA3,9,intermediate,FB,FB,-0.02096,0.02997,0.03345,-0.08391564368901484,0.0
61,CA1-CA3,9,naive,FB,FB,-0.02096,0.02997,0.02784,-0.11875693673695888,0.0
61,CA1-CA3,10,expert,FB,FB,-0.29388,0.02862,0.02399,0.05824315722469764,10.0
61,CA1-CA3,10,intermediate,FB,FB,-0.29388,0.02862,0.02628,-0.04655682298267853,0.0
61,CA1-CA3,10,naive,FB,FF,-0.29388,0.02862,0.09849,-0.5324562312234539,-60.0
61,CA1-DG,1,expert,FF,FF,0.01368,0.23059,0.23452,-0.17219527966375672,0.0
61,CA1-DG,1,intermediate,FF,FF,0.01368,0.23059,0.22464,-0.2586647500399298,0.0
61,CA1-DG,1,naive,FF,FB,0.01368,0.23059,0.2422,0.2354301948051948,0.0
61,CA1-DG,2,expert,FB,FB,-0.2066,0.07499,0.07381,-0.31120794487231457,0.0
61,CA1-DG,2,intermediate,FB,FB,-0.2066,0.07499,0.06159,-0.2160317367714836,0.0
61,CA1-DG,2,naive,FB,FB,-0.2066,0.07499,0.04962,-0.13040105499961213,0.0
61,CA1-DG,3,expert,FF,FF,0.05216,0.0542,0.0685,0.048858019587306734,0.0
61,CA1-DG,3,intermediate,FF,FF,0.05216,0.0542,0.06313,0.08838643371017474,10.0
61,CA1-DG,3,naive,FF,FF,0.05216,0.0542,0.02318,0.24740874267688148,130.0
61,CA1-DG,4,expert,FF,FF,0.06653,0.04357,0.05053,-0.2020528416650827,0.0
61,CA1-DG,4,intermediate,FF,FF,0.06653,0.04357,0.04946,-0.004781114597340492,0.0
61,CA1-DG,4,naive,FF,FF,0.06653,0.04357,0.03824,0.2959572845156369,0.0
61,CA1-DG,5,expert,FB,FF,-0.01589,0.03423,0.02027,-0.22693003618817859,0.0
61,CA1-DG,5,intermediate,FB,FB,-0.01589,0.03423,0.02811,0.12649510692279817,0.0
61,CA1-DG,5,naive,FB,FB,-0.01589,0.03423,0.03479,0.30237610319076713,0.0
61,CA1-DG,6,expert,FB,FB,-0.0322,0.03125,0.0295,-0.0231290708493952,0.0
61,CA1-DG,6,intermediate,FB,FB,-0.0322,0.03125,0.02783,-0.11353363467162998,0.0
61,CA1-DG,6,naive,FB,FB,-0.0322,0.03125,0.00691,0.8924731182795699,30.0
61,CA1-DG,7,expert,FB,FB,-0.01942,0.02949,0.03245,0.07006087437742102,30.0
61,CA1-DG,7,intermediate,FB,FB,-0.01942,0.02949,0.02282,-0.04424935709851921,0.0
61,CA1-DG,7,naive,FB,FB,-0.01942,0.02949,0.03362,-0.10595554403473534,0.0
61,CA1-DG,8,expert,FF,FF,0.10416,0.02062,0.0191,0.4964918142332107,30.0
61,CA1-DG,8,intermediate,FF,FF,0.10416,0.02062,0.01767,0.022403258655804364,0.0
61,CA1-DG,8,naive,FF,FF,0.10416,0.02062,0.02237,0.10240305843801206,0.0
61,CA1-DG,9,expert,FB,FB,-0.04794,0.01897,0.02645,-0.28508194760138766,0.0
61,CA1-DG,9,intermediate,FB,FF,-0.04794,0.01897,0.02621,-0.5742043551088778,0.0
61,CA1-DG,9,naive,FB,FB,-0.04794,0.01897,0.01955,0.17905299466917532,230.0
61,CA1-DG,10,expert,FF,FB,0.02016,0.01765,0.02675,0.3404014947423307,30.0
61,CA1-DG,10,intermediate,FF,FB,0.02016,0.01765,0.03153,0.27962166809974204,0.0
61,CA1-DG,10,naive,FF,FF,0.02016,0.01765,0.01792,0.1493399339933994,150.0
61,CA1-RSC,1,expert,FF,FF,0.16464,0.17364,0.18073,0.10966648718842045,0.0
61,CA1-RSC,1,intermediate,FF,FF,0.16464,0.17364,0.17765,0.11745769706974818,0.0
61,CA1-RSC,1,naive,FF,FF,0.16464,0.17364,0.1459,0.1500851318393079,0.0
61,CA1-RSC,2,expert,FF,FF,0.06981,0.14361,0.14079,0.08706864266224378,0.0
