animal,pair,epoch,dim,peak_cc,sig,ifi,lag
34,CA1-V1,expert,10,0.0145,0,0.0109,-4
34,CA1-V1,expert,11,0.027,0,0.049,2
34,CA1-V1,expert,12,0.0387,0,0.0231,0
34,CA1-V1,expert,13,0.056,0,0.0203,0
34,CA1-V1,expert,14,0.0021,0,-0.0174,7
34,CA1-V1,expert,15,-0.0052,0,0.0468,3
34,CA1-V1,expert,16,-0.0102,0,-0.0262,3
34,CA1-V1,expert,17,0.0102,0,0.0154,7
34,CA1-V1,expert,18,0.0149,0,-0.0764,-4
34,CA1-V1,expert,19,0.0023,0,-0.1016,4
34,CA1-V1,expert,20,0.0068,0,-0.1542,0
36,CA1-CA3,naive,1,0.4233,1,-0.0468,1
36,CA1-CA3,naive,2,0.2568,1,-0.0213,0
36,CA1-CA3,naive,3,0.1285,1,-0.0087,0
36,CA1-CA3,naive,4,0.0249,0,0.0262,1
36,CA1-CA3,naive,5,0.0391,0,-0.0278,0
36,CA1-CA3,naive,6,0.022,0,-0.0071,0
36,CA1-CA3,naive,7,-0.0107,0,-0.0137,0
36,CA1-CA3,naive,8,0.023,0,0.0067,0
36,CA1-CA3,naive,9,0.0238,0,0.0093,0
36,CA1-CA3,naive,10,0.021,0,-0.0192,0
36,CA1-CA3,naive,11,0.0169,0,-0.0333,-3
36,CA1-CA3,naive,12,0.0127,0,0.0182,-5
36,CA1-CA3,intermediate,1,0.3796,1,-0.0235,1
36,CA1-CA3,intermediate,2,0.303,1,-0.0196,0
36,CA1-CA3,intermediate,3,0.1108,1,-0.0144,0
36,CA1-CA3,intermediate,4,0.0048,0,0.0147,0
36,CA1-CA3,intermediate,5,0.0427,0,0.0103,0
36,CA1-CA3,intermediate,6,0.0282,0,0.0034,0
36,CA1-CA3,intermediate,7,-0.0054,0,0.0084,0
36,CA1-CA3,intermediate,8,0.0148,0,0.005,0
36,CA1-CA3,intermediate,9,0.0178,0,-0.005,0
36,CA1-CA3,intermediate,10,0.0135,0,0.0257,0
36,CA1-CA3,intermediate,11,0.0164,0,-0.0259,0
36,CA1-CA3,intermediate,12,0.0506,0,-0.0174,0
36,CA1-CA3,expert,1,0.3929,1,-0.011,1
36,CA1-CA3,expert,2,0.3136,1,0.0258,0
36,CA1-CA3,expert,3,0.1263,1,-0.0227,0
36,CA1-CA3,expert,4,0.077,0,0.0179,0
36,CA1-CA3,expert,5,0.0705,0,-0.0094,0
36,CA1-CA3,expert,6,0.031,0,-0.0167,0
36,CA1-CA3,expert,7,0.0333,0,0.0011,2
36,CA1-CA3,expert,8,0.0261,0,-0.0202,0
36,CA1-CA3,expert,9,0.0163,0,-0.0257,0
36,CA1-CA3,expert,10,-0.0002,0,0.0078,0
