animal,learner,pair,bin_ms,n_bins,window_bins,window_ms,ifi,cc_pos,cc_neg,peak_lag_bins,peak_lag_ms
75,1,CA1-RSC,10,269992,12,120,0.1004,0.0986,0.0806,0,0
75,1,CA1-RSC,10,269992,13,130,0.0954,0.0971,0.0802,0,0
75,1,CA1-RSC,10,269992,14,140,0.0952,0.0967,0.0799,0,0
75,1,CA1-RSC,10,269992,15,150,0.0953,0.0966,0.0798,0,0
75,1,CA1-RSC,10,269992,16,160,0.0992,0.0969,0.0794,0,0
75,1,CA1-RSC,10,269992,17,170,0.0987,0.0968,0.0794,0,0
75,1,CA1-RSC,10,269992,18,180,0.0992,0.0965,0.0791,0,0
75,1,CA1-RSC,10,269992,19,190,0.0967,0.0958,0.0789,0,0
75,1,CA1-RSC,10,269992,20,200,0.091,0.0949,0.0791,0,0
75,1,CA1-RSC,10,269992,21,210,0.0862,0.0942,0.0792,0,0
75,1,CA1-RSC,10,269992,22,220,0.0818,0.0936,0.0795,0,0
75,1,CA1-RSC,10,269992,23,230,0.0784,0.093,0.0794,0,0
75,1,CA1-RSC,10,269992,24,240,0.076,0.0925,0.0795,0,0
75,1,CA1-RSC,10,269992,25,250,0.0731,0.0919,0.0794,0,0
75,1,CA1-DG,10,269992,1,10,-0.1756,0.0981,0.14,0,0
75,1,CA1-DG,10,269992,2,20,-0.1433,0.086,0.1147,0,0
75,1,CA1-DG,10,269992,3,30,-0.1136,0.0775,0.0974,0,0
75,1,CA1-DG,10,269992,4,40,-0.0732,0.0721,0.0835,0,0
75,1,CA1-DG,10,269992,5,50,-0.0367,0.0731,0.0787,0,0
75,1,CA1-DG,10,269992,6,60,-0.0291,0.0742,0.0787,0,0
75,1,CA1-DG,10,269992,7,70,-0.0235,0.0752,0.0788,0,0
75,1,CA1-DG,10,269992,8,80,-0.0275,0.0739,0.078,0,0
75,1,CA1-DG,10,269992,9,90,-0.0313,0.0708,0.0753,0,0
75,1,CA1-DG,10,269992,10,100,-0.0258,0.0682,0.0718,0,0
75,1,CA1-DG,10,269992,11,110,-0.0186,0.0677,0.0703,0,0
75,1,CA1-DG,10,269992,12,120,-0.0082,0.0689,0.0701,0,0
75,1,CA1-DG,10,269992,13,130,-0.0031,0.0706,0.071,0,0
75,1,CA1-DG,10,269992,14,140,-0.0018,0.0715,0.0718,0,0
75,1,CA1-DG,10,269992,15,150,-0.0037,0.071,0.0716,0,0
75,1,CA1-DG,10,269992,16,160,-0.0092,0.0691,0.0704,0,0
75,1,CA1-DG,10,269992,17,170,-0.0136,0.0667,0.0686,0,0
75,1,CA1-DG,10,269992,18,180,-0.0112,0.0655,0.067,0,0
75,1,CA1-DG,10,269992,19,190,-0.0073,0.0652,0.0662,0,0
75,1,CA1-DG,10,269992,20,200,-0.0065,0.0651,0.0659,0,0
75,1,CA1-DG,10,269992,21,210,-0.0067,0.0647,0.0655,0,0
75,1,CA1-DG,10,269992,22,220,-0.0065,0.0638,0.0646,0,0
75,1,CA1-DG,10,269992,23,230,-0.0076,0.0624,0.0634,0,0
75,1,CA1-DG,10,269992,24,240,-0.0021,0.0614,0.0616,0,0
75,1,CA1-DG,10,269992,25,250,0.0002,0.061,0.0609,0,0
75,1,CA1-V1,10,269992,1,10,0.1015,0.0366,0.0299,0,0
75,1,CA1-V1,10,269992,2,20,0.0118,0.0347,0.0339,0,0
75,1,CA1-V1,10,269992,3,30,-0.0428,0.0323,0.0352,0,0
75,1,CA1-V1,10,269992,4,40,-0.0321,0.0332,0.0354,0,0
75,1,CA1-V1,10,269992,5,50,-0.0175,0.0341,0.0353,0,0
75,1,CA1-V1,10,269992,6,60,-0.0253,0.0341,0.0359,0,0
75,1,CA1-V1,10,269992,7,70,-0.0278,0.0345,0.0365,0,0
75,1,CA1-V1,10,269992,8,80,-0.0239,0.0349,0.0366,0,0
75,1,CA1-V1,10,269992,9,90,-0.0333,0.0349,0.0373,0,0
75,1,CA1-V1,10,269992,10,100,-0.0343,0.0354,0.0379,0,0
75,1,CA1-V1,10,269992,11,110,-0.0396,0.0354,0.0384,0,0
75,1,CA1-V1,10,269992,12,120,-0.0362,0.0357,0.0384,0,0
75,1,CA1-V1,10,269992,13,130,-0.0384,0.0357,0.0385,0,0
75,1,CA1-V1,10,269992,14,140,-0.0377,0.0357,0.0385,0,0
75,1,CA1-V1,10,269992,15,150,-0.0388,0.0357,0.0385,0,0
75,1,CA1-V1,10,269992,16,160,-0.0415,0.0356,0.0387,0,0
75,1,CA1-V1,10,269992,17,170,-0.0396,0.0358,0.0387,0,0
75,1,CA1-V1,10,269992,18,180,-0.0416,0.0357,0.0388,0,0
75,1,CA1-V1,10,269992,19,190,-0.0411,0.0358,0.0389,0,0
75,1,CA1-V1,10,269992,20,200,-0.0412,0.0359,0.039,0,0
75,1,CA1-V1,10,269992,21,210,-0.0426,0.0359,0.0391,0,0
75,1,CA1-V1,10,269992,22,220,-0.0444,0.0358,0.0391,0,0
75,1,CA1-V1,10,269992,23,230,-0.0426,0.036,0.0392,0,0
75,1,CA1-V1,10,269992,24,240,-0.0419,0.0363,0.0394,0,0
75,1,CA1-V1,10,269992,25,250,-0.0387,0.0365,0.0394,0,0
75,1,CA1-SUB,10,269992,1,10,-0.0767,0.0512,0.0598,0,0
75,1,CA1-SUB,10,269992,2,20,-0.0799,0.043,0.0504,0,0
75,1,CA1-SUB,10,269992,3,30,-0.1179,0.037,0.0469,0,0
75,1,CA1-SUB,10,269992,4,40,-0.1186,0.0333,0.0423,0,0
75,1,CA1-SUB,10,269992,5,50,-0.1281,0.0315,0.0407,0,0
75,1,CA1-SUB,10,269992,6,60,-0.1256,0.0302,0.0389,0,0
75,1,CA1-SUB,10,269992,7,70,-0.1217,0.0292,0.0373,0,0
75,1,CA1-SUB,10,269992,8,80,-0.0903,0.0291,0.0349,0,0
75,1,CA1-SUB,10,269992,9,90,-0.073,0.0287,0.0332,0,0
75,1,CA1-SUB,10,269992,10,100,-0.0605,0.0286,0.0323,0,0
75,1,CA1-SUB,10,269992,11,110,-0.056,0.0289,0.0323,0,0
75,1,CA1-SUB,10,269992,12,120,-0.0448,0.0295,0.0322,0,0
75,1,CA1-SUB,10,269992,13,130,-0.0353,0.0301,0.0323,0,0
75,1,CA1-SUB,10,269992,14,140,-0.0333,0.0301,0.0322,0,0
75,1,CA1-SUB,10,269992,15,150,-0.0351,0.0303,0.0325,0,0
75,1,CA1-SUB,10,269992,16,160,-0.0401,0.0299,0.0324,0,0
75,1,CA1-SUB,10,269992,17,170,-0.044,0.0296,0.0324,0,0
75,1,CA1-SUB,10,269992,18,180,-0.0509,0.0291,0.0322,0,0
75,1,CA1-SUB,10,269992,19,190,-0.0475,0.0289,0.0318,0,0
75,1,CA1-SUB,10,269992,20,200,-0.0467,0.0285,0.0313,0,0
75,1,CA1-SUB,10,269992,21,210,-0.0475,0.0282,0.031,0,0
75,1,CA1-SUB,10,269992,22,220,-0.0493,0.0278,0.0307,0,0
75,1,CA1-SUB,10,269992,23,230,-0.0433,0.0278,0.0303,0,0
75,1,CA1-SUB,10,269992,24,240,-0.0422,0.0278,0.0302,0,0
75,1,CA1-SUB,10,269992,25,250,-0.0459,0.0275,0.0302,0,0
75,1,RSC-SUB,10,269992,1,10,-0.0563,0.1624,0.1818,0,0
75,1,RSC-SUB,10,269992,2,20,-0.0526,0.1637,0.1819,0,0
75,1,RSC-SUB,10,269992,3,30,-0.0559,0.1647,0.1841,0,0
75,1,RSC-SUB,10,269992,4,40,-0.0602,0.165,0.1861,0,0
75,1,RSC-SUB,10,269992,5,50,-0.0589,0.1655,0.1862,0,0
75,1,RSC-SUB,10,269992,6,60,-0.0543,0.1662,0.1853,0,0
75,1,RSC-SUB,10,269992,7,70,-0.0426,0.1681,0.1831,0,0
75,1,RSC-SUB,10,269992,8,80,-0.0318,0.1698,0.181,0,0
75,1,RSC-SUB,10,269992,9,90,-0.0209,0.1718,0.1792,0,0
75,1,RSC-SUB,10,269992,10,100,-0.0115,0.1731,0.1771,0,0
75,1,RSC-SUB,10,269992,11,110,-0.003,0.1739,0.1749,0,0
75,1,RSC-SUB,10,269992,12,120,0.0019,0.1738,0.1732,0,0
75,1,RSC-SUB,10,269992,13,130,0.0046,0.1733,0.1717,0,0
75,1,RSC-SUB,10,269992,14,140,0.006,0.1725,0.1705,0,0
75,1,RSC-SUB,10,269992,15,150,0.0061,0.172,0.1699,0,0
75,1,RSC-SUB,10,269992,16,160,0.005,0.1714,0.1697,0,0
75,1,RSC-SUB,10,269992,17,170,0.0042,0.1708,0.1694,0,0
75,1,RSC-SUB,10,269992,18,180,0.0034,0.1704,0.1692,0,0
75,1,RSC-SUB,10,269992,19,190,0.0041,0.1703,0.1689,0,0
75,1,RSC-SUB,10,269992,20,200,0.0062,0.1704,0.1683,0,0
75,1,RSC-SUB,10,269992,21,210,0.0094,0.1707,0.1675,0,0
75,1,RSC-SUB,10,269992,22,220,0.0127,0.1709,0.1667,0,0
75,1,RSC-SUB,10,269992,23,230,0.0159,0.1713,0.166,0,0
75,1,RSC-SUB,10,269992,24,240,0.0187,0.1715,0.1652,0,0
75,1,RSC-SUB,10,269992,25,250,0.0221,0.1716,0.1642,0,0
75,1,V1-RSC,10,269992,1,10,0.0108,0.3718,0.3638,0,0
75,1,V1-RSC,10,269992,2,20,0.0095,0.3708,0.3638,0,0
75,1,V1-RSC,10,269992,3,30,0.0097,0.3706,0.3635,0,0
75,1,V1-RSC,10,269992,4,40,0.0099,0.3697,0.3624,0,0
75,1,V1-RSC,10,269992,5,50,0.0093,0.3686,0.3618,0,0
75,1,V1-RSC,10,269992,6,60,0.0097,0.3678,0.3607,0,0
75,1,V1-RSC,10,269992,7,70,0.0107,0.3675,0.3597,0,0
75,1,V1-RSC,10,269992,8,80,0.0113,0.3671,0.3589,0,0
75,1,V1-RSC,10,269992,9,90,0.0121,0.367,0.3582,0,0
75,1,V1-RSC,10,269992,10,100,0.0131,0.3672,0.3577,0,0
75,1,V1-RSC,10,269992,11,110,0.0142,0.3675,0.3572,0,0
75,1,V1-RSC,10,269992,12,120,0.0151,0.3677,0.3568,0,0
75,1,V1-RSC,10,269992,13,130,0.0161,0.3682,0.3565,0,0
75,1,V1-RSC,10,269992,14,140,0.0169,0.3684,0.3562,0,0
75,1,V1-RSC,10,269992,15,150,0.0178,0.3686,0.3557,0,0
75,1,V1-RSC,10,269992,16,160,0.0189,0.3686,0.3549,0,0
75,1,V1-RSC,10,269992,17,170,0.0197,0.3685,0.3543,0,0
75,1,V1-RSC,10,269992,18,180,0.0205,0.3684,0.3536,0,0
75,1,V1-RSC,10,269992,19,190,0.0214,0.3683,0.3529,0,0
75,1,V1-RSC,10,269992,20,200,0.0225,0.3681,0.352,0,0
75,1,V1-RSC,10,269992,21,210,0.0236,0.3681,0.3512,0,0
75,1,V1-RSC,10,269992,22,220,0.0244,0.368,0.3504,0,0
75,1,V1-RSC,10,269992,23,230,0.0254,0.3679,0.3497,0,0
75,1,V1-RSC,10,269992,24,240,0.0263,0.3678,0.3489,0,0
75,1,V1-RSC,10,269992,25,250,0.0269,0.3676,0.3483,0,0
77,1,CA1-RSC,10,481209,1,10,0.0323,0.0934,0.0876,3,30
77,1,CA1-RSC,10,481209,2,20,0.037,0.0944,0.0877,3,30
77,1,CA1-RSC,10,481209,3,30,0.0443,0.0952,0.0871,3,30
77,1,CA1-RSC,10,481209,4,40,0.0422,0.0951,0.0874,3,30
77,1,CA1-RSC,10,481209,5,50,0.0399,0.0952,0.0879,3,30
77,1,CA1-RSC,10,481209,6,60,0.0355,0.095,0.0885,3,30
77,1,CA1-RSC,10,481209,7,70,0.0322,0.0947,0.0888,3,30
77,1,CA1-RSC,10,481209,8,80,0.026,0.0943,0.0895,3,30
77,1,CA1-RSC,10,481209,9,90,0.0202,0.0938,0.09,3,30
77,1,CA1-RSC,10,481209,10,100,0.0138,0.0932,0.0907,3,30
77,1,CA1-RSC,10,481209,11,110,0.0073,0.0925,0.0912,3,30
77,1,CA1-RSC,10,481209,12,120,0.005,0.0921,0.0912,3,30
77,1,CA1-RSC,10,481209,13,130,0.0057,0.092,0.091,3,30
77,1,CA1-RSC,10,481209,14,140,0.0058,0.092,0.0909,3,30
77,1,CA1-RSC,10,481209,15,150,0.0067,0.092,0.0908,3,30
77,1,CA1-RSC,10,481209,16,160,0.0081,0.0922,0.0907,3,30
77,1,CA1-RSC,10,481209,17,170,0.009,0.0922,0.0905,3,30
77,1,CA1-RSC,10,481209,18,180,0.0105,0.0923,0.0904,3,30
77,1,CA1-RSC,10,481209,19,190,0.0104,0.0924,0.0905,3,30
77,1,CA1-RSC,10,481209,20,200,0.0095,0.0923,0.0906,3,30
77,1,CA1-RSC,10,481209,21,210,0.0088,0.0923,0.0907,3,30
77,1,CA1-RSC,10,481209,22,220,0.0066,0.092,0.0908,3,30
77,1,CA1-RSC,10,481209,23,230,0.0049,0.0918,0.0909,3,30
77,1,CA1-RSC,10,481209,24,240,0.003,0.0916,0.0911,3,30
77,1,CA1-RSC,10,481209,25,250,0.002,0.0914,0.0911,3,30
77,1,CA1-DG,10,481209,1,10,0.3283,0.0433,0.0219,3,30
77,1,CA1-DG,10,481209,2,20,0.1782,0.0474,0.033,3,30
77,1,CA1-DG,10,481209,3,30,0.1352,0.0515,0.0392,3,30
77,1,CA1-DG,10,481209,4,40,0.0779,0.0497,0.0425,3,30
77,1,CA1-DG,10,481209,5,50,0.0391,0.0465,0.043,3,30
77,1,CA1-DG,10,481209,6,60,0.0186,0.0429,0.0413,3,30
77,1,CA1-DG,10,481209,7,70,0.0296,0.0411,0.0387,3,30
77,1,CA1-DG,10,481209,8,80,0.0399,0.0404,0.0373,3,30
77,1,CA1-DG,10,481209,9,90,0.0342,0.0404,0.0377,3,30
77,1,CA1-DG,10,481209,10,100,0.0113,0.0399,0.039,3,30
77,1,CA1-DG,10,481209,11,110,-0.0137,0.0389,0.0399,3,30
77,1,CA1-DG,10,481209,12,120,-0.0431,0.037,0.0403,3,30
77,1,CA1-DG,10,481209,13,130,-0.0477,0.036,0.0396,3,30
77,1,CA1-DG,10,481209,14,140,-0.0369,0.0355,0.0382,3,30
77,1,CA1-DG,10,481209,15,150,-0.0241,0.0355,0.0373,3,30
77,1,CA1-DG,10,481209,16,160,-0.0153,0.0358,0.0369,3,30
77,1,CA1-DG,10,481209,17,170,-0.0146,0.0358,0.0369,3,30
77,1,CA1-DG,10,481209,18,180,-0.022,0.0352,0.0368,3,30
77,1,CA1-DG,10,481209,19,190,-0.0285,0.0342,0.0363,3,30
77,1,CA1-DG,10,481209,20,200,-0.027,0.0335,0.0354,3,30
77,1,CA1-DG,10,481209,21,210,-0.0216,0.0331,0.0345,3,30
77,1,CA1-DG,10,481209,22,220,-0.0212,0.0328,0.0343,3,30
77,1,CA1-DG,10,481209,23,230,-0.0238,0.0327,0.0343,3,30
77,1,CA1-DG,10,481209,24,240,-0.0377,0.032,0.0345,3,30
77,1,CA1-DG,10,481209,25,250,-0.0505,0.0313,0.0346,3,30
77,1,CA1-V1,10,481209,1,10,-0.012,0.0345,0.0353,0,0
77,1,CA1-V1,10,481209,2,20,0.0003,0.0356,0.0356,0,0
77,1,CA1-V1,10,481209,3,30,-0.0016,0.0358,0.036,0,0
77,1,CA1-V1,10,481209,4,40,-0.0105,0.0352,0.0359,0,0
77,1,CA1-V1,10,481209,5,50,-0.0106,0.0351,0.0358,0,0
77,1,CA1-V1,10,481209,6,60,-0.0172,0.035,0.0362,0,0
77,1,CA1-V1,10,481209,7,70,-0.013,0.035,0.0359,0,0
77,1,CA1-V1,10,481209,8,80,-0.0183,0.035,0.0363,0,0
77,1,CA1-V1,10,481209,9,90,-0.0172,0.035,0.0362,0,0
77,1,CA1-V1,10,481209,10,100,-0.0159,0.035,0.0362,0,0
77,1,CA1-V1,10,481209,11,110,-0.0145,0.0352,0.0363,0,0
77,1,CA1-V1,10,481209,12,120,-0.0162,0.0352,0.0363,0,0
77,1,CA1-V1,10,481209,13,130,-0.0177,0.0352,0.0365,0,0
77,1,CA1-V1,10,481209,14,140,-0.0205,0.0353,0.0368,0,0
77,1,CA1-V1,10,481209,15,150,-0.0244,0.0352,0.037,0,0
77,1,CA1-V1,10,481209,16,160,-0.0307,0.035,0.0372,0,0
77,1,CA1-V1,10,481209,17,170,-0.0318,0.035,0.0374,0,0
77,1,CA1-V1,10,481209,18,180,-0.0348,0.0349,0.0374,0,0
77,1,CA1-V1,10,481209,19,190,-0.0374,0.0348,0.0375,0,0
77,1,CA1-V1,10,481209,20,200,-0.038,0.0348,0.0376,0,0
77,1,CA1-V1,10,481209,21,210,-0.0408,0.0347,0.0377,0,0
77,1,CA1-V1,10,481209,22,220,-0.0438,0.0346,0.0378,0,0
77,1,CA1-V1,10,481209,23,230,-0.045,0.0346,0.0378,0,0
77,1,CA1-V1,10,481209,24,240,-0.0479,0.0345,0.0379,0,0
77,1,CA1-V1,10,481209,25,250,-0.0502,0.0345,0.0381,0,0
77,1,CA1-SUB,10,481209,1,10,-0.0122,0.0124,0.0127,9,90
77,1,CA1-SUB,10,481209,2,20,0.0208,0.0117,0.0112,9,90
77,1,CA1-SUB,10,481209,3,30,0.0182,0.0126,0.0121,9,90
77,1,CA1-SUB,10,481209,4,40,0.0303,0.0131,0.0123,9,90
77,1,CA1-SUB,10,481209,5,50,0.0173,0.0126,0.0122,9,90
77,1,CA1-SUB,10,481209,6,60,-0.0012,0.0122,0.0122,9,90
77,1,CA1-SUB,10,481209,7,70,0.0324,0.012,0.0113,9,90
77,1,CA1-SUB,10,481209,8,80,0.0454,0.0125,0.0114,9,90
77,1,CA1-SUB,10,481209,9,90,0.064,0.0129,0.0114,9,90
77,1,CA1-SUB,10,481209,10,100,0.0713,0.0129,0.0112,9,90
77,1,CA1-SUB,10,481209,11,110,0.0545,0.0129,0.0115,9,90
77,1,CA1-SUB,10,481209,12,120,0.0261,0.0122,0.0116,9,90
77,1,CA1-SUB,10,481209,13,130,0.009,0.0115,0.0113,9,90
77,1,CA1-SUB,10,481209,14,140,0.026,0.0113,0.0107,9,90
77,1,CA1-SUB,10,481209,15,150,0.0545,0.0113,0.0101,9,90
77,1,CA1-SUB,10,481209,16,160,0.0594,0.0113,0.0101,9,90
77,1,CA1-SUB,10,481209,17,170,0.0541,0.0112,0.01,9,90
77,1,CA1-SUB,10,481209,18,180,0.0449,0.0111,0.0101,9,90
77,1,CA1-SUB,10,481209,19,190,0.0448,0.0109,0.01,9,90
77,1,CA1-SUB,10,481209,20,200,0.0486,0.0109,0.0099,9,90
77,1,CA1-SUB,10,481209,21,210,0.0688,0.011,0.0096,9,90
77,1,CA1-SUB,10,481209,22,220,0.0649,0.0107,0.0094,9,90
77,1,CA1-SUB,10,481209,23,230,0.0433,0.0105,0.0096,9,90
77,1,CA1-SUB,10,481209,24,240,0.0408,0.0104,0.0095,9,90
77,1,CA1-SUB,10,481209,25,250,0.0296,0.0101,0.0095,9,90
77,1,RSC-SUB,10,481209,1,10,0.0284,0.0673,0.0636,0,0
77,1,RSC-SUB,10,481209,2,20,0.0272,0.0668,0.0633,0,0
77,1,RSC-SUB,10,481209,3,30,0.0317,0.0659,0.0619,0,0
77,1,RSC-SUB,10,481209,4,40,0.0324,0.0642,0.0602,0,0
77,1,RSC-SUB,10,481209,5,50,0.0424,0.0622,0.0571,0,0
77,1,RSC-SUB,10,481209,6,60,0.0395,0.0603,0.0557,0,0
77,1,RSC-SUB,10,481209,7,70,0.034,0.0581,0.0543,0,0
77,1,RSC-SUB,10,481209,8,80,0.0292,0.0567,0.0535,0,0
77,1,RSC-SUB,10,481209,9,90,0.0214,0.0552,0.0529,0,0
77,1,RSC-SUB,10,481209,10,100,0.0135,0.0538,0.0524,0,0
77,1,RSC-SUB,10,481209,11,110,0.0152,0.0533,0.0517,0,0
77,1,RSC-SUB,10,481209,12,120,0.0183,0.0528,0.0509,0,0
77,1,RSC-SUB,10,481209,13,130,0.0203,0.0525,0.0504,0,0
77,1,RSC-SUB,10,481209,14,140,0.0299,0.0526,0.0495,0,0
77,1,RSC-SUB,10,481209,15,150,0.0343,0.0525,0.049,0,0
77,1,RSC-SUB,10,481209,16,160,0.0417,0.0525,0.0483,0,0
77,1,RSC-SUB,10,481209,17,170,0.0476,0.0524,0.0477,0,0
77,1,RSC-SUB,10,481209,18,180,0.0531,0.0523,0.047,0,0
77,1,RSC-SUB,10,481209,19,190,0.0564,0.0521,0.0465,0,0
77,1,RSC-SUB,10,481209,20,200,0.058,0.0517,0.0461,0,0
77,1,RSC-SUB,10,481209,21,210,0.0604,0.0514,0.0456,0,0
77,1,RSC-SUB,10,481209,22,220,0.0623,0.051,0.045,0,0
77,1,RSC-SUB,10,481209,23,230,0.0647,0.0508,0.0446,0,0
77,1,RSC-SUB,10,481209,24,240,0.0651,0.0505,0.0443,0,0
77,1,RSC-SUB,10,481209,25,250,0.0659,0.0503,0.0441,0,0
77,1,V1-RSC,10,481209,1,10,0.0019,0.2294,0.2285,23,230
77,1,V1-RSC,10,481209,2,20,0.005,0.2301,0.2278,23,230
77,1,V1-RSC,10,481209,3,30,0.0032,0.2298,0.2284,23,230
77,1,V1-RSC,10,481209,4,40,0.0046,0.2303,0.2282,23,230
77,1,V1-RSC,10,481209,5,50,0.0056,0.2308,0.2282,23,230
77,1,V1-RSC,10,481209,6,60,0.0062,0.2309,0.228,23,230
77,1,V1-RSC,10,481209,7,70,0.0077,0.2312,0.2276,23,230
77,1,V1-RSC,10,481209,8,80,0.009,0.2316,0.2274,23,230
77,1,V1-RSC,10,481209,9,90,0.0099,0.2316,0.2271,23,230
77,1,V1-RSC,10,481209,10,100,0.0113,0.232,0.2268,23,230
77,1,V1-RSC,10,481209,11,110,0.0121,0.232,0.2264,23,230
77,1,V1-RSC,10,481209,12,120,0.0128,0.2321,0.2262,23,230
77,1,V1-RSC,10,481209,13,130,0.0134,0.2321,0.226,23,230
77,1,V1-RSC,10,481209,14,140,0.0139,0.2322,0.2258,23,230
77,1,V1-RSC,10,481209,15,150,0.0147,0.2323,0.2256,23,230
77,1,V1-RSC,10,481209,16,160,0.0155,0.2324,0.2253,23,230
77,1,V1-RSC,10,481209,17,170,0.0161,0.2325,0.2251,23,230
77,1,V1-RSC,10,481209,18,180,0.0169,0.2326,0.2249,23,230
77,1,V1-RSC,10,481209,19,190,0.0182,0.2328,0.2245,23,230
77,1,V1-RSC,10,481209,20,200,0.0189,0.2329,0.2243,23,230
77,1,V1-RSC,10,481209,21,210,0.0198,0.2331,0.224,23,230
77,1,V1-RSC,10,481209,22,220,0.0209,0.2333,0.2237,23,230
77,1,V1-RSC,10,481209,23,230,0.022,0.2335,0.2234,23,230
77,1,V1-RSC,10,481209,24,240,0.0227,0.2336,0.2232,23,230
77,1,V1-RSC,10,481209,25,250,0.0235,0.2337,0.223,23,230
98,0,CA1-RSC,10,308939,1,10,0.1343,0.1249,0.0953,4,40
98,0,CA1-RSC,10,308939,2,20,0.1671,0.1321,0.0943,4,40
98,0,CA1-RSC,10,308939,3,30,0.1995,0.1385,0.0924,4,40
98,0,CA1-RSC,10,308939,4,40,0.2131,0.1418,0.092,4,40
98,0,CA1-RSC,10,308939,5,50,0.2128,0.1422,0.0923,4,40
98,0,CA1-RSC,10,308939,6,60,0.2011,0.1403,0.0933,4,40
98,0,CA1-RSC,10,308939,7,70,0.1828,0.1374,0.095,4,40
98,0,CA1-RSC,10,308939,8,80,0.1632,0.1343,0.0966,4,40
98,0,CA1-RSC,10,308939,9,90,0.1418,0.1311,0.0986,4,40
98,0,CA1-RSC,10,308939,10,100,0.1198,0.1277,0.1004,4,40
98,0,CA1-RSC,10,308939,11,110,0.1031,0.1252,0.1018,4,40
98,0,CA1-RSC,10,308939,12,120,0.0891,0.1227,0.1026,4,40
98,0,CA1-RSC,10,308939,13,130,0.0809,0.1207,0.1027,4,40
98,0,CA1-RSC,10,308939,14,140,0.0766,0.1193,0.1023,4,40
98,0,CA1-RSC,10,308939,15,150,0.0767,0.1184,0.1015,4,40
98,0,CA1-RSC,10,308939,16,160,0.0798,0.1181,0.1006,4,40
98,0,CA1-RSC,10,308939,17,170,0.0833,0.1179,0.0998,4,40
98,0,CA1-RSC,10,308939,18,180,0.0865,0.1178,0.099,4,40
98,0,CA1-RSC,10,308939,19,190,0.0893,0.1176,0.0983,4,40
98,0,CA1-RSC,10,308939,20,200,0.0892,0.1173,0.0981,4,40
98,0,CA1-RSC,10,308939,21,210,0.0864,0.1166,0.098,4,40
98,0,CA1-RSC,10,308939,22,220,0.0827,0.1158,0.0981,4,40
98,0,CA1-RSC,10,308939,23,230,0.0775,0.1147,0.0982,4,40
98,0,CA1-RSC,10,308939,24,240,0.0715,0.1137,0.0985,4,40
98,0,CA1-RSC,10,308939,25,250,0.0661,0.1127,0.0987,4,40
98,0,CA1-CA3,10,308939,1,10,0.0383,0.2878,0.2666,0,0
98,0,CA1-CA3,10,308939,2,20,0.0911,0.2836,0.2362,0,0
98,0,CA1-CA3,10,308939,3,30,0.077,0.2675,0.2292,0,0
98,0,CA1-CA3,10,308939,4,40,0.0387,0.2471,0.2287,0,0
98,0,CA1-CA3,10,308939,5,50,0.0054,0.2327,0.2302,0,0
98,0,CA1-CA3,10,308939,6,60,-0.008,0.2269,0.2306,0,0
98,0,CA1-CA3,10,308939,7,70,-0.0063,0.2257,0.2286,0,0
98,0,CA1-CA3,10,308939,8,80,0.0046,0.226,0.2239,0,0
98,0,CA1-CA3,10,308939,9,90,0.0201,0.2257,0.2168,0,0
98,0,CA1-CA3,10,308939,10,100,0.0312,0.2236,0.21,0,0
98,0,CA1-CA3,10,308939,11,110,0.0281,0.219,0.2071,0,0
98,0,CA1-CA3,10,308939,12,120,0.0166,0.2138,0.2068,0,0
98,0,CA1-CA3,10,308939,13,130,0.0072,0.2103,0.2073,0,0
98,0,CA1-CA3,10,308939,14,140,0.0041,0.2092,0.2075,0,0
98,0,CA1-CA3,10,308939,15,150,0.0075,0.2091,0.206,0,0
98,0,CA1-CA3,10,308939,16,160,0.0141,0.2086,0.2028,0,0
98,0,CA1-CA3,10,308939,17,170,0.0187,0.2068,0.1992,0,0
98,0,CA1-CA3,10,308939,18,180,0.016,0.2033,0.1969,0,0
98,0,CA1-CA3,10,308939,19,190,0.0074,0.1986,0.1957,0,0
98,0,CA1-CA3,10,308939,20,200,0.0007,0.1953,0.195,0,0
98,0,CA1-CA3,10,308939,21,210,-0.0017,0.1934,0.1941,0,0
98,0,CA1-CA3,10,308939,22,220,0.0003,0.1924,0.1923,0,0
98,0,CA1-CA3,10,308939,23,230,0.0051,0.1915,0.1896,0,0
98,0,CA1-CA3,10,308939,24,240,0.011,0.1901,0.1859,0,0
98,0,CA1-CA3,10,308939,25,250,0.012,0.1877,0.1833,0,0
100,0,CA1-RSC,10,411382,1,10,0.0044,0.0547,0.0543,0,0
100,0,CA1-RSC,10,411382,2,20,-0.0036,0.054,0.0544,0,0
100,0,CA1-RSC,10,411382,3,30,0.0004,0.0544,0.0544,0,0
100,0,CA1-RSC,10,411382,4,40,0.0108,0.0547,0.0536,0,0
100,0,CA1-RSC,10,411382,5,50,0.0153,0.0544,0.0528,0,0
100,0,CA1-RSC,10,411382,6,60,0.0185,0.0542,0.0522,0,0
100,0,CA1-RSC,10,411382,7,70,0.02,0.0539,0.0518,0,0
100,0,CA1-RSC,10,411382,8,80,0.0193,0.0533,0.0513,0,0
100,0,CA1-RSC,10,411382,9,90,0.0275,0.0532,0.0504,0,0
100,0,CA1-RSC,10,411382,10,100,0.0281,0.0528,0.0499,0,0
100,0,CA1-RSC,10,411382,11,110,0.0298,0.0526,0.0495,0,0
100,0,CA1-RSC,10,411382,12,120,0.0283,0.0524,0.0495,0,0
